"hydroid"	"bundle"	"ftype"	"hydrocode"	"name"	"fstatus"	"address1"	"address2"	"city"	"state"	"postal_code"	"description"	"uid"	"status"	"module"	"feed_nid"	"dh_link_facility_mps"	"dh_nextdown_id"	"dh_areasqkm"	"dh_link_admin_location"	"field_dh_from_entity"	"field_dh_to_entity"	"dh_geofield"	"geom"
"443544"	"transfer"	"release"	"vahydro_VA0091383001"	"TO VA0091383001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442026"	""	""	""	""	""	"POINT (-77.44757 39.03503)"	"POINT (-77.44757 39.03503)"
"443545"	"transfer"	"release"	"vahydro_VA0091405001"	"TO VA0091405001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442028"	""	""	""	""	""	"POINT (-76.455314 36.773383)"	"POINT (-76.455314 36.773383)"
"443546"	"transfer"	"release"	"vahydro_VA0091421001"	"TO VA0091421001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442029"	""	""	""	""	""	"POINT (-76.560007 37.971291)"	"POINT (-76.560007 37.971291)"
"443547"	"transfer"	"release"	"vahydro_VA0091430001"	"TO VA0091430001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442030"	""	""	""	""	""	"POINT (-77.47494 38.91895)"	"POINT (-77.47494 38.91895)"
"443548"	"transfer"	"release"	"vahydro_VA0091448001"	"TO VA0091448001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442031"	""	""	""	""	""	"POINT (-77.7686 38.5292)"	"POINT (-77.7686 38.5292)"
"443549"	"transfer"	"release"	"vahydro_VA0091448002"	"TO VA0091448002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442031"	""	""	""	""	""	"POINT (-77.7686 38.5292)"	"POINT (-77.7686 38.5292)"
"443550"	"transfer"	"release"	"vahydro_VA0091448101"	"TO VA0091448101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442031"	""	""	""	""	""	"POINT (-77.7686 38.5292)"	"POINT (-77.7686 38.5292)"
"443551"	"transfer"	"release"	"vahydro_VA0091448102"	"TO VA0091448102"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442031"	""	""	""	""	""	"POINT (-77.7686 38.5292)"	"POINT (-77.7686 38.5292)"
"443552"	"transfer"	"release"	"vahydro_VA0091456001"	"TO VA0091456001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442032"	""	""	""	""	""	"POINT (-77.574757 36.89883)"	"POINT (-77.574757 36.89883)"
"443553"	"transfer"	"release"	"vahydro_VA0091464001"	"TO VA0091464001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442033"	""	""	""	""	""	"POINT (-77.88855 39.06444)"	"POINT (-77.88855 39.06444)"
"443554"	"transfer"	"release"	"vahydro_VA0091464002"	"TO VA0091464002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442033"	""	""	""	""	""	"POINT (-77.88855 39.06444)"	"POINT (-77.88855 39.06444)"
"443555"	"transfer"	"release"	"vahydro_VA0091464003"	"TO VA0091464003"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442033"	""	""	""	""	""	"POINT (-77.88855 39.06444)"	"POINT (-77.88855 39.06444)"
"443556"	"transfer"	"release"	"vahydro_VA0091464101"	"TO VA0091464101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442033"	""	""	""	""	""	"POINT (-77.88855 39.06444)"	"POINT (-77.88855 39.06444)"
"443557"	"transfer"	"release"	"vahydro_VA0091464201"	"TO VA0091464201"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442033"	""	""	""	""	""	"POINT (-77.88855 39.06444)"	"POINT (-77.88855 39.06444)"
"443558"	"transfer"	"release"	"vahydro_VA0091464301"	"TO VA0091464301"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442033"	""	""	""	""	""	"POINT (-77.88855 39.06444)"	"POINT (-77.88855 39.06444)"
"443559"	"transfer"	"release"	"vahydro_VA0091529001"	"TO VA0091529001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442037"	""	""	""	""	""	"POINT (-75.532413 37.907178)"	"POINT (-75.532413 37.907178)"
"443560"	"transfer"	"release"	"vahydro_VA0091588001"	"TO VA0091588001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442041"	""	""	""	""	""	"POINT (-81.353889 37.3)"	"POINT (-81.353889 37.3)"
"443561"	"transfer"	"release"	"vahydro_VA0091651001"	"TO VA0091651001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442044"	""	""	""	""	""	"POINT (-78.156245 38.712538)"	"POINT (-78.156245 38.712538)"
"443562"	"transfer"	"release"	"vahydro_VA0091669001"	"TO VA0091669001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442045"	""	""	""	""	""	"POINT (-79.611694 37.172639)"	"POINT (-79.611694 37.172639)"
"443563"	"transfer"	"release"	"vahydro_VA0091707001"	"TO VA0091707001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442047"	""	""	""	""	""	"POINT (-77.933833 37.337722)"	"POINT (-77.933833 37.337722)"
"443564"	"transfer"	"release"	"vahydro_VA0091758001"	"TO VA0091758001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442050"	""	""	""	""	""	"POINT (-76.29962 36.69157)"	"POINT (-76.29962 36.69157)"
"443565"	"transfer"	"release"	"vahydro_VA0091766001"	"TO VA0091766001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442051"	""	""	""	""	""	"POINT (-77.946196 37.051067)"	"POINT (-77.946196 37.051067)"
"443566"	"transfer"	"release"	"vahydro_VA0091766002"	"TO VA0091766002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442051"	""	""	""	""	""	"POINT (-77.946196 37.051067)"	"POINT (-77.946196 37.051067)"
"443567"	"transfer"	"release"	"vahydro_VA0091766003"	"TO VA0091766003"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442051"	""	""	""	""	""	"POINT (-77.946196 37.051067)"	"POINT (-77.946196 37.051067)"
"443568"	"transfer"	"release"	"vahydro_VA0091766004"	"TO VA0091766004"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442051"	""	""	""	""	""	"POINT (-77.946196 37.051067)"	"POINT (-77.946196 37.051067)"
"443569"	"transfer"	"release"	"vahydro_VA0091766005"	"TO VA0091766005"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442051"	""	""	""	""	""	"POINT (-77.946196 37.051067)"	"POINT (-77.946196 37.051067)"
"443570"	"transfer"	"release"	"vahydro_VA0091804001"	"TO VA0091804001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442053"	""	""	""	""	""	"POINT (-78.91534 36.60831)"	"POINT (-78.91534 36.60831)"
"443571"	"transfer"	"release"	"vahydro_VA0091821001"	"TO VA0091821001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442054"	""	""	""	""	""	"POINT (-79.36742 38.05839)"	"POINT (-79.36742 38.05839)"
"443572"	"transfer"	"release"	"vahydro_VA0091871202"	"TO VA0091871202"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442058"	""	""	""	""	""	"POINT (-77.46044 37.86565)"	"POINT (-77.46044 37.86565)"
"443573"	"transfer"	"release"	"vahydro_VA0091898001"	"TO VA0091898001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442059"	""	""	""	""	""	"POINT (-78.27277 39.29186)"	"POINT (-78.27277 39.29186)"
"443574"	"transfer"	"release"	"vahydro_VA0091928001"	"TO VA0091928001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442061"	""	""	""	""	""	"POINT (-79.891333 37.071667)"	"POINT (-79.891333 37.071667)"
"443575"	"transfer"	"release"	"vahydro_VA0091952001"	"TO VA0091952001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442063"	""	""	""	""	""	"POINT (-76.67341 37.09715)"	"POINT (-76.67341 37.09715)"
"443576"	"transfer"	"release"	"vahydro_VA0091961001"	"TO VA0091961001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442064"	""	""	""	""	""	"POINT (-77.80985 38.30502)"	"POINT (-77.80985 38.30502)"
"443577"	"transfer"	"release"	"vahydro_VA0091995001"	"TO VA0091995001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442067"	""	""	""	""	""	"POINT (-77.34324 38.96818)"	"POINT (-77.34324 38.96818)"
"443578"	"transfer"	"release"	"vahydro_VA0092002001"	"TO VA0092002001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442068"	""	""	""	""	""	"POINT (-77.880277 38.471388)"	"POINT (-77.880277 38.471388)"
"443579"	"transfer"	"release"	"vahydro_VA0092045001"	"TO VA0092045001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442072"	""	""	""	""	""	"POINT (-82.622484 36.981223)"	"POINT (-82.622484 36.981223)"
"443580"	"transfer"	"release"	"vahydro_VA0092061001"	"TO VA0092061001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442073"	""	""	""	""	""	"POINT (-76.439545 37.914627)"	"POINT (-76.439545 37.914627)"
"443581"	"transfer"	"release"	"vahydro_VA0092070001"	"TO VA0092070001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442074"	""	""	""	""	""	"POINT (-78.300977 38.843419)"	"POINT (-78.300977 38.843419)"
"443582"	"transfer"	"release"	"vahydro_VA0092100001"	"TO VA0092100001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442075"	""	""	""	""	""	"POINT (-78.92953 38.04973)"	"POINT (-78.92953 38.04973)"
"443583"	"transfer"	"release"	"vahydro_VA0092134001"	"TO VA0092134001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442078"	""	""	""	""	""	"POINT (-77.235664 38.329326)"	"POINT (-77.235664 38.329326)"
"443584"	"transfer"	"release"	"vahydro_VA0092142102"	"TO VA0092142102"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442079"	""	""	""	""	""	"POINT (-79.866858 36.926591)"	"POINT (-79.866858 36.926591)"
"443585"	"transfer"	"release"	"vahydro_VA0092207001"	"TO VA0092207001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442083"	""	""	""	""	""	"POINT (-80.38472 36.66729)"	"POINT (-80.38472 36.66729)"
"443586"	"transfer"	"release"	"vahydro_VA0092215001"	"TO VA0092215001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442084"	""	""	""	""	""	"POINT (-79.911605 37.963749)"	"POINT (-79.911605 37.963749)"
"443587"	"transfer"	"release"	"vahydro_VA0092258001"	"TO VA0092258001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442086"	""	""	""	""	""	"POINT (-79.12153 37.38018)"	"POINT (-79.12153 37.38018)"
"443588"	"transfer"	"release"	"vahydro_VA0092274001"	"TO VA0092274001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442087"	""	""	""	""	""	"POINT (-77.444444 37.215277)"	"POINT (-77.444444 37.215277)"
"443589"	"transfer"	"release"	"vahydro_VA0092282001"	"TO VA0092282001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442088"	""	""	""	""	""	"POINT (-77.52865 39.09505)"	"POINT (-77.52865 39.09505)"
"443590"	"transfer"	"release"	"vahydro_VA0092312001"	"TO VA0092312001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442091"	""	""	""	""	""	"POINT (-80.737768 36.580955)"	"POINT (-80.737768 36.580955)"
"443591"	"transfer"	"release"	"vahydro_VA0092339001"	"TO VA0092339001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442093"	""	""	""	""	""	"POINT (-78.065811 38.31044)"	"POINT (-78.065811 38.31044)"
"443592"	"transfer"	"release"	"vahydro_VA0092371002"	"TO VA0092371002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442096"	""	""	""	""	""	"POINT (-78.26315 38.90524)"	"POINT (-78.26315 38.90524)"
"443593"	"transfer"	"release"	"vahydro_VA0092380001"	"TO VA0092380001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442097"	""	""	""	""	""	"POINT (-77.50236 39.24431)"	"POINT (-77.50236 39.24431)"
"443594"	"transfer"	"release"	"vahydro_VA0092398001"	"TO VA0092398001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442098"	""	""	""	""	""	"POINT (-80.94134 36.94619)"	"POINT (-80.94134 36.94619)"
"443595"	"transfer"	"release"	"vahydro_VA0092428001"	"TO VA0092428001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442100"	""	""	""	""	""	"POINT (-77.780278 37.707778)"	"POINT (-77.780278 37.707778)"
"443596"	"transfer"	"release"	"vahydro_VA0092436002"	"TO VA0092436002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442101"	""	""	""	""	""	"POINT (-77.627811 36.623396)"	"POINT (-77.627811 36.623396)"
"443597"	"transfer"	"release"	"vahydro_VA0092436101"	"TO VA0092436101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442101"	""	""	""	""	""	"POINT (-77.627811 36.623396)"	"POINT (-77.627811 36.623396)"
"443598"	"transfer"	"release"	"vahydro_VA0092452001"	"TO VA0092452001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442103"	""	""	""	""	""	"POINT (-77.846277 38.443421)"	"POINT (-77.846277 38.443421)"
"443599"	"transfer"	"release"	"vahydro_VA0092461001"	"TO VA0092461001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442104"	""	""	""	""	""	"POINT (-80.94261 36.56494)"	"POINT (-80.94261 36.56494)"
"443600"	"transfer"	"release"	"vahydro_VA0092509001"	"TO VA0092509001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442107"	""	""	""	""	""	"POINT (-80.854901 36.883685)"	"POINT (-80.854901 36.883685)"
"443601"	"transfer"	"release"	"vahydro_VA0092525001"	"TO VA0092525001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442109"	""	""	""	""	""	"POINT (-77.287761 37.29763)"	"POINT (-77.287761 37.29763)"
"443602"	"transfer"	"release"	"vahydro_VA0092525101"	"TO VA0092525101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442109"	""	""	""	""	""	"POINT (-77.287761 37.29763)"	"POINT (-77.287761 37.29763)"
"443603"	"transfer"	"release"	"vahydro_VA0092541001"	"TO VA0092541001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442111"	""	""	""	""	""	"POINT (-82.40041 37.18659)"	"POINT (-82.40041 37.18659)"
"443604"	"transfer"	"release"	"vahydro_VA0092550001"	"TO VA0092550001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442112"	""	""	""	""	""	"POINT (-78.53585 38.84344)"	"POINT (-78.53585 38.84344)"
"443605"	"transfer"	"release"	"vahydro_VA0092576001"	"TO VA0092576001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442114"	""	""	""	""	""	"POINT (-82.389147 37.097434)"	"POINT (-82.389147 37.097434)"
"443606"	"transfer"	"release"	"vahydro_VA0092584001"	"TO VA0092584001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442115"	""	""	""	""	""	"POINT (-77.35739 37.08589)"	"POINT (-77.35739 37.08589)"
"443607"	"transfer"	"release"	"vahydro_VA0092592001"	"TO VA0092592001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442116"	""	""	""	""	""	"POINT (-82.84493 36.875519)"	"POINT (-82.84493 36.875519)"
"443608"	"transfer"	"release"	"vahydro_VA0092649001"	"TO VA0092649001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442121"	""	""	""	""	""	"POINT (-77.46558 37.93901)"	"POINT (-77.46558 37.93901)"
"443609"	"transfer"	"release"	"vahydro_VA0092657002"	"TO VA0092657002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442122"	""	""	""	""	""	"POINT (-77.47482 37.93383)"	"POINT (-77.47482 37.93383)"
"443610"	"transfer"	"release"	"vahydro_VA0092681001"	"TO VA0092681001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442125"	""	""	""	""	""	"POINT (-82.391388 37.136944)"	"POINT (-82.391388 37.136944)"
"443611"	"transfer"	"release"	"vahydro_VA0092711001"	"TO VA0092711001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443612"	"transfer"	"release"	"vahydro_VA0092711002"	"TO VA0092711002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443613"	"transfer"	"release"	"vahydro_VA0092711003"	"TO VA0092711003"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443614"	"transfer"	"release"	"vahydro_VA0092711004"	"TO VA0092711004"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443615"	"transfer"	"release"	"vahydro_VA0092711005"	"TO VA0092711005"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443616"	"transfer"	"release"	"vahydro_VA0092711006"	"TO VA0092711006"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443617"	"transfer"	"release"	"vahydro_VA0092711007"	"TO VA0092711007"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443618"	"transfer"	"release"	"vahydro_VA0092711102"	"TO VA0092711102"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443619"	"transfer"	"release"	"vahydro_VA0092711103"	"TO VA0092711103"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443620"	"transfer"	"release"	"vahydro_VA0092711104"	"TO VA0092711104"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443621"	"transfer"	"release"	"vahydro_VA0092711105"	"TO VA0092711105"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443622"	"transfer"	"release"	"vahydro_VA0092711106"	"TO VA0092711106"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443623"	"transfer"	"release"	"vahydro_VA0092711107"	"TO VA0092711107"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443624"	"transfer"	"release"	"vahydro_VA0092711201"	"TO VA0092711201"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443625"	"transfer"	"release"	"vahydro_VA0092711202"	"TO VA0092711202"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442128"	""	""	""	""	""	"POINT (-76.31687 36.85313)"	"POINT (-76.31687 36.85313)"
"443626"	"transfer"	"release"	"vahydro_VA0092720001"	"TO VA0092720001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442129"	""	""	""	""	""	"POINT (-78.41757 38.01615)"	"POINT (-78.41757 38.01615)"
"443627"	"transfer"	"release"	"vahydro_VA0092738001"	"TO VA0092738001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442130"	""	""	""	""	""	"POINT (-80.982592 36.716676)"	"POINT (-80.982592 36.716676)"
"443628"	"transfer"	"release"	"vahydro_VA0092746001"	"TO VA0092746001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442131"	""	""	""	""	""	"POINT (-82.339775 36.913815)"	"POINT (-82.339775 36.913815)"
"443629"	"transfer"	"release"	"vahydro_VA0092746103"	"TO VA0092746103"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442131"	""	""	""	""	""	"POINT (-82.339775 36.913815)"	"POINT (-82.339775 36.913815)"
"443630"	"transfer"	"release"	"vahydro_VA0092754001"	"TO VA0092754001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442132"	""	""	""	""	""	"POINT (-77.533333 39.047778)"	"POINT (-77.533333 39.047778)"
"443631"	"transfer"	"release"	"vahydro_VA0092762001"	"TO VA0092762001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442133"	""	""	""	""	""	"POINT (-77.466742 37.938385)"	"POINT (-77.466742 37.938385)"
"443632"	"transfer"	"release"	"vahydro_VA0092771001"	"TO VA0092771001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443633"	"transfer"	"release"	"vahydro_VA0092771002"	"TO VA0092771002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443634"	"transfer"	"release"	"vahydro_VA0092771003"	"TO VA0092771003"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443635"	"transfer"	"release"	"vahydro_VA0092771004"	"TO VA0092771004"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443636"	"transfer"	"release"	"vahydro_VA0092771005"	"TO VA0092771005"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443637"	"transfer"	"release"	"vahydro_VA0092771006"	"TO VA0092771006"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443638"	"transfer"	"release"	"vahydro_VA0092771007"	"TO VA0092771007"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443639"	"transfer"	"release"	"vahydro_VA0092771008"	"TO VA0092771008"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443640"	"transfer"	"release"	"vahydro_VA0092771009"	"TO VA0092771009"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443641"	"transfer"	"release"	"vahydro_VA0092771010"	"TO VA0092771010"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443642"	"transfer"	"release"	"vahydro_VA0092771011"	"TO VA0092771011"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443643"	"transfer"	"release"	"vahydro_VA0092771012"	"TO VA0092771012"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443644"	"transfer"	"release"	"vahydro_VA0092771013"	"TO VA0092771013"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443645"	"transfer"	"release"	"vahydro_VA0092771014"	"TO VA0092771014"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443646"	"transfer"	"release"	"vahydro_VA0092771015"	"TO VA0092771015"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443647"	"transfer"	"release"	"vahydro_VA0092771016"	"TO VA0092771016"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443648"	"transfer"	"release"	"vahydro_VA0092771017"	"TO VA0092771017"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443649"	"transfer"	"release"	"vahydro_VA0092771019"	"TO VA0092771019"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443650"	"transfer"	"release"	"vahydro_VA0092771020"	"TO VA0092771020"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443651"	"transfer"	"release"	"vahydro_VA0092771021"	"TO VA0092771021"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443652"	"transfer"	"release"	"vahydro_VA0092771022"	"TO VA0092771022"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443653"	"transfer"	"release"	"vahydro_VA0092771023"	"TO VA0092771023"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443654"	"transfer"	"release"	"vahydro_VA0092771024"	"TO VA0092771024"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443655"	"transfer"	"release"	"vahydro_VA0092771025"	"TO VA0092771025"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443656"	"transfer"	"release"	"vahydro_VA0092771026"	"TO VA0092771026"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443657"	"transfer"	"release"	"vahydro_VA0092771027"	"TO VA0092771027"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
"443658"	"transfer"	"release"	"vahydro_VA0092771028"	"TO VA0092771028"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"442134"	""	""	""	""	""	"POINT (-77.150418 38.703037)"	"POINT (-77.150418 38.703037)"
