"hydroid"	"bundle"	"ftype"	"hydrocode"	"name"	"fstatus"	"address1"	"address2"	"city"	"state"	"postal_code"	"description"	"uid"	"status"	"module"	"feed_nid"	"dh_link_facility_mps"	"dh_nextdown_id"	"dh_areasqkm"	"dh_link_admin_location"	"field_dh_from_entity"	"field_dh_to_entity"	"dh_geofield"	"geom"
"444522"	"transfer"	"outfall"	"echo_VA0072397005"	"FROM VA0072397"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441647"	""	""	""	""	""	"POINT (-79.973888889168 37.455000000146)"	"POINT (-79.973888889168 37.455000000146)"
"444523"	"transfer"	"outfall"	"echo_VA0072397007"	"FROM VA0072397"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441647"	""	""	""	""	""	"POINT (-79.982777778193 37.451944444444)"	"POINT (-79.982777778193 37.451944444444)"
"444524"	"transfer"	"outfall"	"echo_VA0072729001"	"FROM VA0072729"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441650"	""	""	""	""	""	"POINT (-76.838055555648 38.085555555484)"	"POINT (-76.838055555648 38.085555555484)"
"444525"	"transfer"	"outfall"	"echo_VA0072931001"	"FROM VA0072931"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441651"	""	""	""	""	""	"POINT (-78.707222221945 38.348333333113)"	"POINT (-78.707222221945 38.348333333113)"
"444526"	"transfer"	"outfall"	"echo_VA0072991001"	"FROM VA0072991"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441652"	""	""	""	""	""	"POINT (-79.120833333278 37.852777778131)"	"POINT (-79.120833333278 37.852777778131)"
"444527"	"transfer"	"outfall"	"echo_VA0073091002"	"FROM VA0073091"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441653"	""	""	""	""	""	"POINT (-76.289444444828 36.838333333518)"	"POINT (-76.289444444828 36.838333333518)"
"444528"	"transfer"	"outfall"	"echo_VA0073091003"	"FROM VA0073091"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441653"	""	""	""	""	""	"POINT (-76.288055555974 36.838888888593)"	"POINT (-76.288055555974 36.838888888593)"
"444529"	"transfer"	"outfall"	"echo_VA0073156001"	"FROM VA0073156"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441655"	""	""	""	""	""	"POINT (-79.594444444183 37.98138888912)"	"POINT (-79.594444444183 37.98138888912)"
"444530"	"transfer"	"outfall"	"echo_VA0073245001"	"FROM VA0073245"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441656"	""	""	""	""	""	"POINT (-78.681388888721 38.367499999749)"	"POINT (-78.681388888721 38.367499999749)"
"444531"	"transfer"	"outfall"	"echo_VA0073245002"	"FROM VA0073245"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441656"	""	""	""	""	""	"POINT (-78.669444444038 38.368888888963)"	"POINT (-78.669444444038 38.368888888963)"
"444532"	"transfer"	"outfall"	"echo_VA0073300001"	"FROM VA0073300"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441657"	""	""	""	""	""	"POINT (-77.26888888913 37.288333333137)"	"POINT (-77.26888888913 37.288333333137)"
"444533"	"transfer"	"outfall"	"echo_VA0073300101"	"FROM VA0073300"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441657"	""	""	""	""	""	"POINT (-77.26888888913 37.288333333137)"	"POINT (-77.26888888913 37.288333333137)"
"444534"	"transfer"	"outfall"	"echo_VA0073300102"	"FROM VA0073300"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441657"	""	""	""	""	""	"POINT (-77.26888888913 37.288333333137)"	"POINT (-77.26888888913 37.288333333137)"
"444535"	"transfer"	"outfall"	"echo_VA0073318001"	"FROM VA0073318"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441658"	""	""	""	""	""	"POINT (-76.59241666703 37.609138888731)"	"POINT (-76.59241666703 37.609138888731)"
"444536"	"transfer"	"outfall"	"echo_VA0073504001"	"FROM VA0073504"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441659"	""	""	""	""	""	"POINT (-77.420805555111 37.965027777794)"	"POINT (-77.420805555111 37.965027777794)"
"444537"	"transfer"	"outfall"	"echo_VA0073636002"	"FROM VA0073636"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441661"	""	""	""	""	""	"POINT (-77.026583333223 38.32552777749)"	"POINT (-77.026583333223 38.32552777749)"
"444538"	"transfer"	"outfall"	"echo_VA0073636003"	"FROM VA0073636"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441661"	""	""	""	""	""	"POINT (-77.024444444531 38.329361110809)"	"POINT (-77.024444444531 38.329361110809)"
"444539"	"transfer"	"outfall"	"echo_VA0073636004"	"FROM VA0073636"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441661"	""	""	""	""	""	"POINT (-77.032305555768 38.322750000321)"	"POINT (-77.032305555768 38.322750000321)"
"444540"	"transfer"	"outfall"	"echo_VA0073636006"	"FROM VA0073636"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441661"	""	""	""	""	""	"POINT (-77.03422222192 38.319777777606)"	"POINT (-77.03422222192 38.319777777606)"
"444541"	"transfer"	"outfall"	"echo_VA0073636007"	"FROM VA0073636"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441661"	""	""	""	""	""	"POINT (-77.018722221985 38.333833333606)"	"POINT (-77.018722221985 38.333833333606)"
"444542"	"transfer"	"outfall"	"echo_VA0073636009"	"FROM VA0073636"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441661"	""	""	""	""	""	"POINT (-77.030194444782 38.326222222063)"	"POINT (-77.030194444782 38.326222222063)"
"444543"	"transfer"	"outfall"	"echo_VA0073733001"	"FROM VA0073733"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441662"	""	""	""	""	""	"POINT (-78.720555555483 36.835277777854)"	"POINT (-78.720555555483 36.835277777854)"
"444544"	"transfer"	"outfall"	"echo_VA0074047001"	"FROM VA0074047"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441663"	""	""	""	""	""	"POINT (-78.85944444448 37.874444444375)"	"POINT (-78.85944444448 37.874444444375)"
"444545"	"transfer"	"outfall"	"echo_VA0074161001"	"FROM VA0074161"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441665"	""	""	""	""	""	"POINT (-80.932499999761 36.953333333524)"	"POINT (-80.932499999761 36.953333333524)"
"444546"	"transfer"	"outfall"	"echo_VA0074179001"	"FROM VA0074179"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441666"	""	""	""	""	""	"POINT (-79.534649999809 37.04093999975)"	"POINT (-79.534649999809 37.04093999975)"
"444547"	"transfer"	"outfall"	"echo_VA0074381001"	"FROM VA0074381"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441668"	""	""	""	""	""	"POINT (-77.712222222299 38.39722222188)"	"POINT (-77.712222222299 38.39722222188)"
"444548"	"transfer"	"outfall"	"echo_VA0074586001"	"FROM VA0074586"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441670"	""	""	""	""	""	"POINT (-79.436944444183 36.627222222065)"	"POINT (-79.436944444183 36.627222222065)"
"444549"	"transfer"	"outfall"	"echo_VA0074870001"	"FROM VA0074870"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441672"	""	""	""	""	""	"POINT (-79.752219444544 37.397777778048)"	"POINT (-79.752219444544 37.397777778048)"
"444550"	"transfer"	"outfall"	"echo_VA0074934001"	"FROM VA0074934"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441673"	""	""	""	""	""	"POINT (-77.533055555636 39.221944444507)"	"POINT (-77.533055555636 39.221944444507)"
"444551"	"transfer"	"outfall"	"echo_VA0074942001"	"FROM VA0074942"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441674"	""	""	""	""	""	"POINT (-77.53641666695 39.213972222155)"	"POINT (-77.53641666695 39.213972222155)"
"444552"	"transfer"	"outfall"	"echo_VA0075183001"	"FROM VA0075183"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441675"	""	""	""	""	""	"POINT (-78.294722222415 38.903888888725)"	"POINT (-78.294722222415 38.903888888725)"
"444553"	"transfer"	"outfall"	"echo_VA0075191001"	"FROM VA0075191"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441676"	""	""	""	""	""	"POINT (-78.153611110712 39.107500000346)"	"POINT (-78.153611110712 39.107500000346)"
"444554"	"transfer"	"outfall"	"echo_VA0075361001"	"FROM VA0075361"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441678"	""	""	""	""	""	"POINT (-80.526938999811 37.374999999936)"	"POINT (-80.526938999811 37.374999999936)"
"444555"	"transfer"	"outfall"	"echo_VA0075451001"	"FROM VA0075451"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441680"	""	""	""	""	""	"POINT (-79.905555555573 37.536388889098)"	"POINT (-79.905555555573 37.536388889098)"
"444556"	"transfer"	"outfall"	"echo_VA0075515001"	"FROM VA0075515"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441681"	""	""	""	""	""	"POINT (-82.916666666586 36.768333333368)"	"POINT (-82.916666666586 36.768333333368)"
"444557"	"transfer"	"outfall"	"echo_VA0075574001"	"FROM VA0075574"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441682"	""	""	""	""	""	"POINT (-80.189722221936 37.811111111322)"	"POINT (-80.189722221936 37.811111111322)"
"444558"	"transfer"	"outfall"	"echo_VA0075981001"	"FROM VA0075981"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441683"	""	""	""	""	""	"POINT (-78.424444444436 38.020277778096)"	"POINT (-78.424444444436 38.020277778096)"
"444559"	"transfer"	"outfall"	"echo_VA0076015001"	"FROM VA0076015"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441684"	""	""	""	""	""	"POINT (-79.882940000273 36.987219999713)"	"POINT (-79.882940000273 36.987219999713)"
"444560"	"transfer"	"outfall"	"echo_VA0076244001"	"FROM VA0076244"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441685"	""	""	""	""	""	"POINT (-78.400825000247 38.01068700023)"	"POINT (-78.400825000247 38.01068700023)"
"444561"	"transfer"	"outfall"	"echo_VA0076350001"	"FROM VA0076350"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441686"	""	""	""	""	""	"POINT (-79.797650000001 37.63677999986)"	"POINT (-79.797650000001 37.63677999986)"
"444562"	"transfer"	"outfall"	"echo_VA0076392001"	"FROM VA0076392"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441689"	""	""	""	""	""	"POINT (-77.413611111494 38.256111110967)"	"POINT (-77.413611111494 38.256111110967)"
"444563"	"transfer"	"outfall"	"echo_VA0076473001"	"FROM VA0076473"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441690"	""	""	""	""	""	"POINT (-76.558333332899 36.841666666699)"	"POINT (-76.558333332899 36.841666666699)"
"444564"	"transfer"	"outfall"	"echo_VA0076678001"	"FROM VA0076678"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441692"	""	""	""	""	""	"POINT (-78.149166667098 38.075555555302)"	"POINT (-78.149166667098 38.075555555302)"
"444565"	"transfer"	"outfall"	"echo_VA0076805001"	"FROM VA0076805"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441693"	""	""	""	""	""	"POINT (-77.811388888633 38.525555555299)"	"POINT (-77.811388888633 38.525555555299)"
"444566"	"transfer"	"outfall"	"echo_VA0076830001"	"FROM VA0076830"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441694"	""	""	""	""	""	"POINT (-78.762499999953 36.543888889147)"	"POINT (-78.762499999953 36.543888889147)"
"444567"	"transfer"	"outfall"	"echo_VA0076881001"	"FROM VA0076881"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441696"	""	""	""	""	""	"POINT (-78.475833332934 36.7774999997)"	"POINT (-78.475833332934 36.7774999997)"
"444568"	"transfer"	"outfall"	"echo_VA0077259001"	"FROM VA0077259"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441698"	""	""	""	""	""	"POINT (-77.520000000049 36.723888888894)"	"POINT (-77.520000000049 36.723888888894)"
"444569"	"transfer"	"outfall"	"echo_VA0077399002"	"FROM VA0077399"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441699"	""	""	""	""	""	"POINT (-78.762971000131 38.541433999798)"	"POINT (-78.762971000131 38.541433999798)"
"444570"	"transfer"	"outfall"	"echo_VA0077402001"	"FROM VA0077402"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441700"	""	""	""	""	""	"POINT (-78.620277777347 38.859166666739)"	"POINT (-78.620277777347 38.859166666739)"
"444571"	"transfer"	"outfall"	"echo_VA0077411001"	"FROM VA0077411"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441701"	""	""	""	""	""	"POINT (-77.878083333129 38.657444444457)"	"POINT (-77.878083333129 38.657444444457)"
"444572"	"transfer"	"outfall"	"echo_VA0077828001"	"FROM VA0077828"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441703"	""	""	""	""	""	"POINT (-82.478888888834 36.926944444426)"	"POINT (-82.478888888834 36.926944444426)"
"444573"	"transfer"	"outfall"	"echo_VA0077895001"	"FROM VA0077895"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441705"	""	""	""	""	""	"POINT (-80.050944444658 37.365444444556)"	"POINT (-80.050944444658 37.365444444556)"
"444574"	"transfer"	"outfall"	"echo_VA0078131001"	"FROM VA0078131"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441706"	""	""	""	""	""	"POINT (-77.83138888849 38.295833333499)"	"POINT (-77.83138888849 38.295833333499)"
"444575"	"transfer"	"outfall"	"echo_VA0078484001"	"FROM VA0078484"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441707"	""	""	""	""	""	"POINT (-80.973333333327 36.681666666973)"	"POINT (-80.973333333327 36.681666666973)"
"444576"	"transfer"	"outfall"	"echo_VA0078654001"	"FROM VA0078654"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441710"	""	""	""	""	""	"POINT (-78.157500000222 36.596944444578)"	"POINT (-78.157500000222 36.596944444578)"
"444577"	"transfer"	"outfall"	"echo_VA0078778001"	"FROM VA0078778"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441711"	""	""	""	""	""	"POINT (-76.544444444358 37.436388888588)"	"POINT (-76.544444444358 37.436388888588)"
"444578"	"transfer"	"outfall"	"echo_VA0079502001"	"FROM VA0079502"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441713"	""	""	""	""	""	"POINT (-77.27087200007 37.296308999748)"	"POINT (-77.27087200007 37.296308999748)"
"444579"	"transfer"	"outfall"	"echo_VA0079502002"	"FROM VA0079502"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441713"	""	""	""	""	""	"POINT (-77.278121000171 37.295642999992)"	"POINT (-77.278121000171 37.295642999992)"
"444580"	"transfer"	"outfall"	"echo_VA0079502101"	"FROM VA0079502"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441713"	""	""	""	""	""	"POINT (-77.27087200007 37.296299000055)"	"POINT (-77.27087200007 37.296299000055)"
"444581"	"transfer"	"outfall"	"echo_VA0079502102"	"FROM VA0079502"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441713"	""	""	""	""	""	"POINT (-77.270871000245 37.296299000055)"	"POINT (-77.270871000245 37.296299000055)"
"444582"	"transfer"	"outfall"	"echo_VA0079863001"	"FROM VA0079863"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441714"	""	""	""	""	""	"POINT (-80.786666666494 37.05555555571)"	"POINT (-80.786666666494 37.05555555571)"
"444583"	"transfer"	"outfall"	"echo_VA0080071001"	"FROM VA0080071"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441716"	""	""	""	""	""	"POINT (-79.890555555231 37.010000000249)"	"POINT (-79.890555555231 37.010000000249)"
"444584"	"transfer"	"outfall"	"echo_VA0080080001"	"FROM VA0080080"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441717"	""	""	""	""	""	"POINT (-78.157777778173 39.038888888993)"	"POINT (-78.157777778173 39.038888888993)"
"444585"	"transfer"	"outfall"	"echo_VA0080179001"	"FROM VA0080179"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441718"	""	""	""	""	""	"POINT (-76.411666666678 36.959999999969)"	"POINT (-76.411666666678 36.959999999969)"
"444586"	"transfer"	"outfall"	"echo_VA0080179002"	"FROM VA0080179"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441718"	""	""	""	""	""	"POINT (-76.405555555361 36.947222221882)"	"POINT (-76.405555555361 36.947222221882)"
"444587"	"transfer"	"outfall"	"echo_VA0080390001"	"FROM VA0080390"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441721"	""	""	""	""	""	"POINT (-77.279999999962 36.911666666396)"	"POINT (-77.279999999962 36.911666666396)"
"444588"	"transfer"	"outfall"	"echo_VA0080527001"	"FROM VA0080527"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441722"	""	""	""	""	""	"POINT (-77.897045999819 38.662088000335)"	"POINT (-77.897045999819 38.662088000335)"
"444589"	"transfer"	"outfall"	"echo_VA0080535001"	"FROM VA0080535"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441723"	""	""	""	""	""	"POINT (-78.641388889006 38.681944444494)"	"POINT (-78.641388889006 38.681944444494)"
"444590"	"transfer"	"outfall"	"echo_VA0080837001"	"FROM VA0080837"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441725"	""	""	""	""	""	"POINT (-80.861666666408 37.373333333297)"	"POINT (-80.861666666408 37.373333333297)"
"444591"	"transfer"	"outfall"	"echo_VA0080993001"	"FROM VA0080993"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441726"	""	""	""	""	""	"POINT (-77.519166667096 39.072499999831)"	"POINT (-77.519166667096 39.072499999831)"
"444592"	"transfer"	"outfall"	"echo_VA0081001001"	"FROM VA0081001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441727"	""	""	""	""	""	"POINT (-78.611075999719 38.533600000317)"	"POINT (-78.611075999719 38.533600000317)"
"444593"	"transfer"	"outfall"	"echo_VA0081213001"	"FROM VA0081213"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441728"	""	""	""	""	""	"POINT (-77.958719 37.10889)"	"POINT (-77.958719 37.10889)"
"444594"	"transfer"	"outfall"	"echo_VA0081230001"	"FROM VA0081230"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441729"	""	""	""	""	""	"POINT (-76.335833332912 36.921944444159)"	"POINT (-76.335833332912 36.921944444159)"
"444595"	"transfer"	"outfall"	"echo_VA0081248001"	"FROM VA0081248"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441730"	""	""	""	""	""	"POINT (-75.935555555117 36.78055555524)"	"POINT (-75.935555555117 36.78055555524)"
"444596"	"transfer"	"outfall"	"echo_VA0081256001"	"FROM VA0081256"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441731"	""	""	""	""	""	"POINT (-76.411666666678 36.961388888717)"	"POINT (-76.411666666678 36.961388888717)"
"444597"	"transfer"	"outfall"	"echo_VA0081264001"	"FROM VA0081264"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441732"	""	""	""	""	""	"POINT (-76.169444444785 36.936666666485)"	"POINT (-76.169444444785 36.936666666485)"
"444598"	"transfer"	"outfall"	"echo_VA0081272001"	"FROM VA0081272"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441733"	""	""	""	""	""	"POINT (-76.538888888942 37.073333333409)"	"POINT (-76.538888888942 37.073333333409)"
"444599"	"transfer"	"outfall"	"echo_VA0081281001"	"FROM VA0081281"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441734"	""	""	""	""	""	"POINT (-76.322222222322 36.882499999957)"	"POINT (-76.322222222322 36.882499999957)"
"444600"	"transfer"	"outfall"	"echo_VA0081299001"	"FROM VA0081299"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441735"	""	""	""	""	""	"POINT (-76.395555555433 36.933333333296)"	"POINT (-76.395555555433 36.933333333296)"
"444601"	"transfer"	"outfall"	"echo_VA0081302001"	"FROM VA0081302"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441736"	""	""	""	""	""	"POINT (-76.639740999566 37.209978000271)"	"POINT (-76.639740999566 37.209978000271)"
"444602"	"transfer"	"outfall"	"echo_VA0081311001"	"FROM VA0081311"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441737"	""	""	""	""	""	"POINT (-76.454722000168 37.226112000187)"	"POINT (-76.454722000168 37.226112000187)"
"444603"	"transfer"	"outfall"	"echo_VA0081639001"	"FROM VA0081639"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441740"	""	""	""	""	""	"POINT (-78.261111111069 37.757777778012)"	"POINT (-78.261111111069 37.757777778012)"
"444604"	"transfer"	"outfall"	"echo_VA0082228001"	"FROM VA0082228"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441743"	""	""	""	""	""	"POINT (-78.244444444821 37.825000000219)"	"POINT (-78.244444444821 37.825000000219)"
"444605"	"transfer"	"outfall"	"echo_VA0082333001"	"FROM VA0082333"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441744"	""	""	""	""	""	"POINT (-80.915555555562 36.706388888781)"	"POINT (-80.915555555562 36.706388888781)"
"444606"	"transfer"	"outfall"	"echo_VA0082546001"	"FROM VA0082546"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441745"	""	""	""	""	""	"POINT (-79.136388888623 37.489999999672)"	"POINT (-79.136388888623 37.489999999672)"
"444607"	"transfer"	"outfall"	"echo_VA0082589001"	"FROM VA0082589"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441746"	""	""	""	""	""	"POINT (-82.29583333356 37.016666666436)"	"POINT (-82.29583333356 37.016666666436)"
"444608"	"transfer"	"outfall"	"echo_VA0082767001"	"FROM VA0082767"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441747"	""	""	""	""	""	"POINT (-77.003611110822 36.650833333676)"	"POINT (-77.003611110822 36.650833333676)"
"444609"	"transfer"	"outfall"	"echo_VA0082767101"	"FROM VA0082767"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441747"	""	""	""	""	""	"POINT (-76.998333333357 36.653055555631)"	"POINT (-76.998333333357 36.653055555631)"
"444610"	"transfer"	"outfall"	"echo_VA0082767103"	"FROM VA0082767"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441747"	""	""	""	""	""	"POINT (-76.998333333357 36.653055555631)"	"POINT (-76.998333333357 36.653055555631)"
"444611"	"transfer"	"outfall"	"echo_VA0082767106"	"FROM VA0082767"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441747"	""	""	""	""	""	"POINT (-76.998333333357 36.653055555631)"	"POINT (-76.998333333357 36.653055555631)"
"444612"	"transfer"	"outfall"	"echo_VA0082783001"	"FROM VA0082783"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441748"	""	""	""	""	""	"POINT (-77.280360999637 37.302111000109)"	"POINT (-77.280360999637 37.302111000109)"
"444613"	"transfer"	"outfall"	"echo_VA0082783101"	"FROM VA0082783"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441748"	""	""	""	""	""	"POINT (-77.280361111029 37.302111110866)"	"POINT (-77.280361111029 37.302111110866)"
"444614"	"transfer"	"outfall"	"echo_VA0082783102"	"FROM VA0082783"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441748"	""	""	""	""	""	"POINT (-77.280361111029 37.302111110866)"	"POINT (-77.280361111029 37.302111110866)"
"444615"	"transfer"	"outfall"	"echo_VA0082783103"	"FROM VA0082783"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441748"	""	""	""	""	""	"POINT (-77.280361111029 37.302111110866)"	"POINT (-77.280361111029 37.302111110866)"
"444616"	"transfer"	"outfall"	"echo_VA0082783104"	"FROM VA0082783"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441748"	""	""	""	""	""	"POINT (-77.28219 37.300624)"	"POINT (-77.28219 37.300624)"
"444617"	"transfer"	"outfall"	"echo_VA0083054001"	"FROM VA0083054"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441750"	""	""	""	""	""	"POINT (-78.608333333562 38.759166666473)"	"POINT (-78.608333333562 38.759166666473)"
"444618"	"transfer"	"outfall"	"echo_VA0083097001"	"FROM VA0083097"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441751"	""	""	""	""	""	"POINT (-78.694444444309 36.86861111116)"	"POINT (-78.694444444309 36.86861111116)"
"444619"	"transfer"	"outfall"	"echo_VA0083097002"	"FROM VA0083097"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441751"	""	""	""	""	""	"POINT (-78.694444444309 36.86861111116)"	"POINT (-78.694444444309 36.86861111116)"
"444620"	"transfer"	"outfall"	"echo_VA0083097009"	"FROM VA0083097"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441751"	""	""	""	""	""	"POINT (-78.694444444309 36.86861111116)"	"POINT (-78.694444444309 36.86861111116)"
"444621"	"transfer"	"outfall"	"echo_VA0083097101"	"FROM VA0083097"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441751"	""	""	""	""	""	"POINT (-78.694444444309 36.86861111116)"	"POINT (-78.694444444309 36.86861111116)"
"444622"	"transfer"	"outfall"	"echo_VA0083097102"	"FROM VA0083097"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441751"	""	""	""	""	""	"POINT (-78.694444444309 36.86861111116)"	"POINT (-78.694444444309 36.86861111116)"
"444623"	"transfer"	"outfall"	"echo_VA0083097103"	"FROM VA0083097"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441751"	""	""	""	""	""	"POINT (-78.694444444309 36.86861111116)"	"POINT (-78.694444444309 36.86861111116)"
"444624"	"transfer"	"outfall"	"echo_VA0083135001"	"FROM VA0083135"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441753"	""	""	""	""	""	"POINT (-78.379166666357 37.307499999651)"	"POINT (-78.379166666357 37.307499999651)"
"444625"	"transfer"	"outfall"	"echo_VA0083291001"	"FROM VA0083291"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441755"	""	""	""	""	""	"POINT (-78.659444444109 37.955555555549)"	"POINT (-78.659444444109 37.955555555549)"
"444626"	"transfer"	"outfall"	"echo_VA0083402001"	"FROM VA0083402"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441759"	""	""	""	""	""	"POINT (-79.270000000154 37.119722222285)"	"POINT (-79.270000000154 37.119722222285)"
"444627"	"transfer"	"outfall"	"echo_VA0083411001"	"FROM VA0083411"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441760"	""	""	""	""	""	"POINT (-77.745833333644 38.375000000069)"	"POINT (-77.745833333644 38.375000000069)"
"444628"	"transfer"	"outfall"	"echo_VA0083712001"	"FROM VA0083712"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441761"	""	""	""	""	""	"POINT (-79.445555555258 37.623611110776)"	"POINT (-79.445555555258 37.623611110776)"
"444629"	"transfer"	"outfall"	"echo_VA0084069001"	"FROM VA0084069"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441763"	""	""	""	""	""	"POINT (-78.530555555939 36.602777777908)"	"POINT (-78.530555555939 36.602777777908)"
