"hydroid"	"bundle"	"ftype"	"hydrocode"	"name"	"fstatus"	"address1"	"address2"	"city"	"state"	"postal_code"	"description"	"uid"	"status"	"module"	"feed_nid"	"dh_link_facility_mps"	"dh_nextdown_id"	"dh_areasqkm"	"dh_link_admin_location"	"field_dh_from_entity"	"field_dh_to_entity"	"dh_geofield"	"geom"
"445728"	"conveyance"	"water_transfer"	"vahydro_VA0060879_VA0060879001"	"VA0060879 TO VA0060879001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443088"	"444408"	"LINESTRING (-78.30003 38.28285, -78.29999999988 38.281388889123)"	"LINESTRING (-78.30003 38.28285, -78.29999999988 38.281388889123)"
"445729"	"conveyance"	"water_transfer"	"vahydro_VA0060887_VA0060887001"	"VA0060887 TO VA0060887001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443089"	"444409"	"LINESTRING (-77.552238 38.008816, -77.549722221885 38.0305555557)"	"LINESTRING (-77.552238 38.008816, -77.549722221885 38.0305555557)"
"445730"	"conveyance"	"water_transfer"	"vahydro_VA0060968_VA0060968001"	"VA0060968 TO VA0060968001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443090"	"444410"	"LINESTRING (-77.39547 38.44636, -77.395277777543 38.447222222069)"	"LINESTRING (-77.39547 38.44636, -77.395277777543 38.447222222069)"
"445731"	"conveyance"	"water_transfer"	"vahydro_VA0061042_VA0061042001"	"VA0061042 TO VA0061042001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443091"	"444411"	"LINESTRING (-79.110052 37.359376, -79.114444444011 37.347222222272)"	"LINESTRING (-79.110052 37.359376, -79.114444444011 37.347222222272)"
"445732"	"conveyance"	"water_transfer"	"vahydro_VA0061158_VA0061158001"	"VA0061158 TO VA0061158001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443092"	"444412"	"LINESTRING (-78.065278 37.120833, -78.06938888931 37.123611111464)"	"LINESTRING (-78.065278 37.120833, -78.06938888931 37.123611111464)"
"445733"	"conveyance"	"water_transfer"	"vahydro_VA0061158_VA0061158201"	"VA0061158 TO VA0061158201"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443093"	"444413"	"LINESTRING (-78.065278 37.120833, -78.064949999979 37.121729999952)"	"LINESTRING (-78.065278 37.120833, -78.064949999979 37.121729999952)"
"445734"	"conveyance"	"water_transfer"	"vahydro_VA0061247_VA0061247001"	"VA0061247 TO VA0061247001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443094"	"444414"	"LINESTRING (-78.846389 37.543889, -78.846388888893 37.54388888858)"	"LINESTRING (-78.846389 37.543889, -78.846388888893 37.54388888858)"
"445735"	"conveyance"	"water_transfer"	"vahydro_VA0061280_VA0061280001"	"VA0061280 TO VA0061280001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443095"	"444415"	"LINESTRING (-77.533625 39.228207, -77.530277777928 39.229166666816)"	"LINESTRING (-77.533625 39.228207, -77.530277777928 39.229166666816)"
"445736"	"conveyance"	"water_transfer"	"vahydro_VA0061298_VA0061298001"	"VA0061298 TO VA0061298001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443096"	"444416"	"LINESTRING (-77.59986 38.15596, -77.597499999721 38.156388888712)"	"LINESTRING (-77.59986 38.15596, -77.597499999721 38.156388888712)"
"445737"	"conveyance"	"water_transfer"	"vahydro_VA0061301_VA0061301001"	"VA0061301 TO VA0061301001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443097"	"444417"	"LINESTRING (-77.61785 38.12132, -77.614444444818 38.118611111153)"	"LINESTRING (-77.61785 38.12132, -77.614444444818 38.118611111153)"
"445738"	"conveyance"	"water_transfer"	"vahydro_VA0061379_VA0061379001"	"VA0061379 TO VA0061379001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443098"	"444418"	"LINESTRING (-77.835 36.859444, -77.83500000005 36.859444444791)"	"LINESTRING (-77.835 36.859444, -77.83500000005 36.859444444791)"
"445739"	"conveyance"	"water_transfer"	"vahydro_VA0061409_VA0061409001"	"VA0061409 TO VA0061409001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443099"	"444419"	"LINESTRING (-77.520332 38.091378, -77.519722222098 38.090000000083)"	"LINESTRING (-77.520332 38.091378, -77.519722222098 38.090000000083)"
"445740"	"conveyance"	"water_transfer"	"vahydro_VA0061549_VA0061549001"	"VA0061549 TO VA0061549001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443100"	"444420"	"LINESTRING (-78.4388 38.9454, -78.437500000023 38.942777778053)"	"LINESTRING (-78.4388 38.9454, -78.437500000023 38.942777778053)"
"445741"	"conveyance"	"water_transfer"	"vahydro_VA0061590_VA0061590001"	"VA0061590 TO VA0061590001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443101"	"444421"	"LINESTRING (-78.009722 38.481944, -77.968888888633 38.465555555402)"	"LINESTRING (-78.009722 38.481944, -77.968888888633 38.465555555402)"
"445742"	"conveyance"	"water_transfer"	"vahydro_VA0061751_VA0061751001"	"VA0061751 TO VA0061751001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443102"	"444422"	"LINESTRING (-80.47159 37.15688, -80.525833333597 37.147500000355)"	"LINESTRING (-80.47159 37.15688, -80.525833333597 37.147500000355)"
"445743"	"conveyance"	"water_transfer"	"vahydro_VA0061859_VA0061859001"	"VA0061859 TO VA0061859001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443103"	"444423"	"LINESTRING (-77.0371 36.68605, -77.043888888488 36.673611111464)"	"LINESTRING (-77.0371 36.68605, -77.043888888488 36.673611111464)"
"445744"	"conveyance"	"water_transfer"	"vahydro_VA0061913_VA0061913001"	"VA0061913 TO VA0061913001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443104"	"444424"	"LINESTRING (-82.603907 37.136225, -82.604166666343 37.137499999706)"	"LINESTRING (-82.603907 37.136225, -82.604166666343 37.137499999706)"
"445745"	"conveyance"	"water_transfer"	"vahydro_VA0061964_VA0061964001"	"VA0061964 TO VA0061964001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443105"	"444425"	"LINESTRING (-78.181463 39.064154, -78.179166666884 39.058611111434)"	"LINESTRING (-78.181463 39.064154, -78.179166666884 39.058611111434)"
"445746"	"conveyance"	"water_transfer"	"vahydro_VA0062031_VA0062031001"	"VA0062031 TO VA0062031001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443106"	"444426"	"LINESTRING (-79.099717 37.266749, -79.150000000111 37.298055555486)"	"LINESTRING (-79.099717 37.266749, -79.150000000111 37.298055555486)"
"445747"	"conveyance"	"water_transfer"	"vahydro_VA0062154_VA0062154001"	"VA0062154 TO VA0062154001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443107"	"444427"	"LINESTRING (-77.47339 37.81829, -77.37027777817 37.788333333648)"	"LINESTRING (-77.47339 37.81829, -77.37027777817 37.788333333648)"
"445748"	"conveyance"	"water_transfer"	"vahydro_VA0062189_VA0062189001"	"VA0062189 TO VA0062189001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443108"	"444428"	"LINESTRING (-77.558716 39.103252, -77.796111111239 39.006388888773)"	"LINESTRING (-77.558716 39.103252, -77.796111111239 39.006388888773)"
"445749"	"conveyance"	"water_transfer"	"vahydro_VA0062219_VA0062219001"	"VA0062219 TO VA0062219001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443109"	"444429"	"LINESTRING (-80.21187 37.23054, -80.209361110728 37.230499999797)"	"LINESTRING (-80.21187 37.23054, -80.209361110728 37.230499999797)"
"445750"	"conveyance"	"water_transfer"	"vahydro_VA0062421_VA0062421001"	"VA0062421 TO VA0062421001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443110"	"444430"	"LINESTRING (-78.636521 36.631396, -78.637500000395 36.631944444124)"	"LINESTRING (-78.636521 36.631396, -78.637500000395 36.631944444124)"
"445751"	"conveyance"	"water_transfer"	"vahydro_VA0062481_VA0062481001"	"VA0062481 TO VA0062481001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443111"	"444431"	"LINESTRING (-78.90942 38.21492, -78.907595999629 38.217826000269)"	"LINESTRING (-78.90942 38.21492, -78.907595999629 38.217826000269)"
"445752"	"conveyance"	"water_transfer"	"vahydro_VA0062499_VA0062499001"	"VA0062499 TO VA0062499001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443112"	"444432"	"LINESTRING (-77.255792 36.722094, -77.250055555587 36.729444444785)"	"LINESTRING (-77.255792 36.722094, -77.250055555587 36.729444444785)"
"445753"	"conveyance"	"water_transfer"	"vahydro_VA0062529_VA0062529001"	"VA0062529 TO VA0062529001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443113"	"444433"	"LINESTRING (-77.928333 38.491666, -77.928333 38.491666)"	"LINESTRING (-77.928333 38.491666, -77.928333 38.491666)"
"445754"	"conveyance"	"water_transfer"	"vahydro_VA0062561_VA0062561001"	"VA0062561 TO VA0062561001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443114"	"444434"	"LINESTRING (-81.307222 37.276111, -81.307222222282 37.276111110874)"	"LINESTRING (-81.307222 37.276111, -81.307222222282 37.276111110874)"
"445755"	"conveyance"	"water_transfer"	"vahydro_VA0062642_VA0062642001"	"VA0062642 TO VA0062642001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443115"	"444435"	"LINESTRING (-78.458819 38.684558, -78.46111111144 38.685277777514)"	"LINESTRING (-78.458819 38.684558, -78.46111111144 38.685277777514)"
"445756"	"conveyance"	"water_transfer"	"vahydro_VA0062669_VA0062669001"	"VA0062669 TO VA0062669001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443116"	"444436"	"LINESTRING (-77.388544 36.953496, -77.390277778027 36.948888889021)"	"LINESTRING (-77.388544 36.953496, -77.390277778027 36.948888889021)"
"445757"	"conveyance"	"water_transfer"	"vahydro_VA0062685_VA0062685001"	"VA0062685 TO VA0062685001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443117"	"444437"	"LINESTRING (-80.55949 37.1675, -80.562194444047 37.182666666386)"	"LINESTRING (-80.55949 37.1675, -80.562194444047 37.182666666386)"
"445758"	"conveyance"	"water_transfer"	"vahydro_VA0062731_VA0062731001"	"VA0062731 TO VA0062731001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443118"	"444438"	"LINESTRING (-78.088072 37.718556, -78.085000000065 37.712499999849)"	"LINESTRING (-78.088072 37.718556, -78.085000000065 37.712499999849)"
"445759"	"conveyance"	"water_transfer"	"vahydro_VA0062812_VA0062812001"	"VA0062812 TO VA0062812001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443119"	"444439"	"LINESTRING (-78.1858 38.9354, -78.188095000035 38.94380999997)"	"LINESTRING (-78.1858 38.9354, -78.188095000035 38.94380999997)"
"445760"	"conveyance"	"water_transfer"	"vahydro_VA0062880_VA0062880001"	"VA0062880 TO VA0062880001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443120"	"444440"	"LINESTRING (-78.224324 38.656018, -78.219166666599 38.658055555685)"	"LINESTRING (-78.224324 38.656018, -78.219166666599 38.658055555685)"
"445761"	"conveyance"	"water_transfer"	"vahydro_VA0062961_VA0062961001"	"VA0062961 TO VA0062961001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443121"	"444441"	"LINESTRING (-77.95279 38.24676, -77.953333333289 38.24749999967)"	"LINESTRING (-77.95279 38.24676, -77.953333333289 38.24749999967)"
"445762"	"conveyance"	"water_transfer"	"vahydro_VA0063029_VA0063029001"	"VA0063029 TO VA0063029001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443122"	"444442"	"LINESTRING (-76.509444 37.611111, -76.508611111206 37.611111110938)"	"LINESTRING (-76.509444 37.611111, -76.508611111206 37.611111110938)"
"445763"	"conveyance"	"water_transfer"	"vahydro_VA0063037_VA0063037001"	"VA0063037 TO VA0063037001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443123"	"444443"	"LINESTRING (-77.88428 37.55735, -77.886388888548 37.558888888707)"	"LINESTRING (-77.88428 37.55735, -77.886388888548 37.558888888707)"
"445764"	"conveyance"	"water_transfer"	"vahydro_VA0063177_VA0063177001"	"VA0063177 TO VA0063177001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443124"	"444444"	"LINESTRING (-77.422183 37.522046, -77.41802900001 37.517023999818)"	"LINESTRING (-77.422183 37.522046, -77.41802900001 37.517023999818)"
"445765"	"conveyance"	"water_transfer"	"vahydro_VA0063347_VA0063347001"	"VA0063347 TO VA0063347001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443125"	"444445"	"LINESTRING (-78.205 38.3392, -78.203055555353 38.338611111107)"	"LINESTRING (-78.205 38.3392, -78.203055555353 38.338611111107)"
"445766"	"conveyance"	"water_transfer"	"vahydro_VA0063606_VA0063606001"	"VA0063606 TO VA0063606001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443126"	"444446"	"LINESTRING (-75.62423 37.75883, -75.616583333389 37.760249999692)"	"LINESTRING (-75.62423 37.75883, -75.616583333389 37.760249999692)"
"445767"	"conveyance"	"water_transfer"	"vahydro_VA0063614_VA0063614001"	"VA0063614 TO VA0063614001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443127"	"444447"	"LINESTRING (-78.1525 36.598889, -78.152499999808 36.598888889227)"	"LINESTRING (-78.1525 36.598889, -78.152499999808 36.598888889227)"
"445768"	"conveyance"	"water_transfer"	"vahydro_VA0063614_VA0063614002"	"VA0063614 TO VA0063614002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443128"	"444448"	"LINESTRING (-78.1525 36.598889, -78.151461110759 36.59858333332)"	"LINESTRING (-78.1525 36.598889, -78.151461110759 36.59858333332)"
"445769"	"conveyance"	"water_transfer"	"vahydro_VA0063649_VA0063649001"	"VA0063649 TO VA0063649001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443129"	"444449"	"LINESTRING (-77.68474 37.60091, -77.682222222512 37.604166666856)"	"LINESTRING (-77.68474 37.60091, -77.682222222512 37.604166666856)"
"445770"	"conveyance"	"water_transfer"	"vahydro_VA0063657_VA0063657001"	"VA0063657 TO VA0063657001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443130"	"444450"	"LINESTRING (-79.13256 37.47933, -79.136388888623 37.478611111309)"	"LINESTRING (-79.13256 37.47933, -79.136388888623 37.478611111309)"
"445771"	"conveyance"	"water_transfer"	"vahydro_VA0063673_VA0063673001"	"VA0063673 TO VA0063673001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443131"	"444451"	"LINESTRING (-82.04425 36.75145, -82.04425 36.75145)"	"LINESTRING (-82.04425 36.75145, -82.04425 36.75145)"
"445772"	"conveyance"	"water_transfer"	"vahydro_VA0063690_VA0063690001"	"VA0063690 TO VA0063690001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443132"	"444452"	"LINESTRING (-77.32345 37.41572, -77.347222222654 37.380277777796)"	"LINESTRING (-77.32345 37.41572, -77.347222222654 37.380277777796)"
"445773"	"conveyance"	"water_transfer"	"vahydro_VA0063738_VA0063738001"	"VA0063738 TO VA0063738001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443133"	"444453"	"LINESTRING (-79.621565 37.240551, -79.626388888725 37.244444444294)"	"LINESTRING (-79.621565 37.240551, -79.626388888725 37.244444444294)"
"445774"	"conveyance"	"water_transfer"	"vahydro_VA0063843_VA0063843001"	"VA0063843 TO VA0063843001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443134"	"444454"	"LINESTRING (-79.34587 36.95582, -79.343611111215 36.946666666442)"	"LINESTRING (-79.34587 36.95582, -79.343611111215 36.946666666442)"
"445775"	"conveyance"	"water_transfer"	"vahydro_VA0064009_VA0064009001"	"VA0064009 TO VA0064009001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443135"	"444455"	"LINESTRING (-82.84537 36.69231, -82.843333333476 36.6875000002)"	"LINESTRING (-82.84537 36.69231, -82.843333333476 36.6875000002)"
"445776"	"conveyance"	"water_transfer"	"vahydro_VA0064181_VA0064181001"	"VA0064181 TO VA0064181001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443136"	"444456"	"LINESTRING (-78.190278 38.684722, -78.190277777716 38.684722222275)"	"LINESTRING (-78.190278 38.684722, -78.190277777716 38.684722222275)"
"445777"	"conveyance"	"water_transfer"	"vahydro_VA0064271_VA0064271001"	"VA0064271 TO VA0064271001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443137"	"444457"	"LINESTRING (-81.79139 37.02834, -81.790833333116 37.029722222465)"	"LINESTRING (-81.79139 37.02834, -81.790833333116 37.029722222465)"
"445778"	"conveyance"	"water_transfer"	"vahydro_VA0064394_VA0064394001"	"VA0064394 TO VA0064394001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443138"	"444458"	"LINESTRING (-78.526486 38.580708, -78.565945999894 38.587927000345)"	"LINESTRING (-78.526486 38.580708, -78.565945999894 38.587927000345)"
"445779"	"conveyance"	"water_transfer"	"vahydro_VA0064424_VA0064424001"	"VA0064424 TO VA0064424001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443139"	"444459"	"LINESTRING (-81.11151 36.60031, -81.111510000238 36.600309999656)"	"LINESTRING (-81.11151 36.60031, -81.111510000238 36.600309999656)"
"445780"	"conveyance"	"water_transfer"	"vahydro_VA0064599_VA0064599001"	"VA0064599 TO VA0064599001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443140"	"444460"	"LINESTRING (-80.10068 37.50976, -80.096972222575 37.508611111245)"	"LINESTRING (-80.10068 37.50976, -80.096972222575 37.508611111245)"
"445781"	"conveyance"	"water_transfer"	"vahydro_VA0064726_VA0064726001"	"VA0064726 TO VA0064726001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443141"	"444461"	"LINESTRING (-77.70184 38.50332, -77.704722222128 38.504444444151)"	"LINESTRING (-77.70184 38.50332, -77.704722222128 38.504444444151)"
"445782"	"conveyance"	"water_transfer"	"vahydro_VA0064751_VA0064751001"	"VA0064751 TO VA0064751001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443142"	"444462"	"LINESTRING (-82.081667 37.081944, -82.081666666698 37.081944444452)"	"LINESTRING (-82.081667 37.081944, -82.081666666698 37.081944444452)"
"445783"	"conveyance"	"water_transfer"	"vahydro_VA0064793_VA0064793001"	"VA0064793 TO VA0064793001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443143"	"444463"	"LINESTRING (-78.97736 38.18358, -78.972619999904 38.188939999756)"	"LINESTRING (-78.97736 38.18358, -78.972619999904 38.188939999756)"
"445784"	"conveyance"	"water_transfer"	"vahydro_VA0065196_VA0065196001"	"VA0065196 TO VA0065196001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443144"	"444464"	"LINESTRING (-75.53962 37.94676, -75.539861111259 37.953805555587)"	"LINESTRING (-75.53962 37.94676, -75.539861111259 37.953805555587)"
"445785"	"conveyance"	"water_transfer"	"vahydro_VA0065315_VA0065315001"	"VA0065315 TO VA0065315001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443145"	"444465"	"LINESTRING (-81.95563 36.67118, -81.956666666241 36.674166666917)"	"LINESTRING (-81.95563 36.67118, -81.956666666241 36.674166666917)"
"445786"	"conveyance"	"water_transfer"	"vahydro_VA0065323_VA0065323001"	"VA0065323 TO VA0065323001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443146"	"444466"	"LINESTRING (-81.81664 36.68155, -81.817500000192 36.687222222134)"	"LINESTRING (-81.81664 36.68155, -81.817500000192 36.687222222134)"
"445787"	"conveyance"	"water_transfer"	"vahydro_VA0065358_VA0065358001"	"VA0065358 TO VA0065358001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443147"	"444467"	"LINESTRING (-78.138055 38.525555, -78.13730555553 38.525277777702)"	"LINESTRING (-78.138055 38.525555, -78.13730555553 38.525277777702)"
"445788"	"conveyance"	"water_transfer"	"vahydro_VA0065374_VA0065374001"	"VA0065374 TO VA0065374001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443148"	"444468"	"LINESTRING (-78.827778 38.286111, -78.82777777789 38.286111111305)"	"LINESTRING (-78.827778 38.286111, -78.82777777789 38.286111111305)"
"445789"	"conveyance"	"water_transfer"	"vahydro_VA0065471_VA0065471001"	"VA0065471 TO VA0065471001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443149"	"444469"	"LINESTRING (-82.78772 36.71308, -82.79583333359 36.711388888898)"	"LINESTRING (-82.78772 36.71308, -82.79583333359 36.711388888898)"
"445790"	"conveyance"	"water_transfer"	"vahydro_VA0065552_VA0065552001"	"VA0065552 TO VA0065552001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443150"	"444470"	"LINESTRING (-78.07576 39.17912, -78.074060000328 39.17681000019)"	"LINESTRING (-78.07576 39.17912, -78.074060000328 39.17681000019)"
"445791"	"conveyance"	"water_transfer"	"vahydro_VA0065714_VA0065714001"	"VA0065714 TO VA0065714001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443151"	"444471"	"LINESTRING (-81.337766 36.599212, -81.340277777727 36.60222222233)"	"LINESTRING (-81.337766 36.599212, -81.340277777727 36.60222222233)"
"445792"	"conveyance"	"water_transfer"	"vahydro_VA0066303_VA0066303001"	"VA0066303 TO VA0066303001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443152"	"444472"	"LINESTRING (-79.860532 38.008491, -79.863333333152 38.009444444146)"	"LINESTRING (-79.860532 38.008491, -79.863333333152 38.009444444146)"
"445793"	"conveyance"	"water_transfer"	"vahydro_VA0066311_VA0066311001"	"VA0066311 TO VA0066311001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443153"	"444473"	"LINESTRING (-82.463211 36.779237, -82.463333333489 36.777777777997)"	"LINESTRING (-82.463211 36.779237, -82.463333333489 36.777777777997)"
"445794"	"conveyance"	"water_transfer"	"vahydro_VA0066460_VA0066460001"	"VA0066460 TO VA0066460001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443154"	"444474"	"LINESTRING (-78.502228 37.464563, -78.4816666663 37.568333333583)"	"LINESTRING (-78.502228 37.464563, -78.4816666663 37.568333333583)"
"445795"	"conveyance"	"water_transfer"	"vahydro_VA0066532_VA0066532001"	"VA0066532 TO VA0066532001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443155"	"444475"	"LINESTRING (-80.57678 36.66143, -80.534548999587 36.63836399975)"	"LINESTRING (-80.57678 36.66143, -80.534548999587 36.63836399975)"
"445796"	"conveyance"	"water_transfer"	"vahydro_VA0066630_VA0066630001"	"VA0066630 TO VA0066630001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443156"	"444476"	"LINESTRING (-77.26249 37.29322, -77.261388888959 37.305833333434)"	"LINESTRING (-77.26249 37.29322, -77.261388888959 37.305833333434)"
"445797"	"conveyance"	"water_transfer"	"vahydro_VA0066630_VA0066630101"	"VA0066630 TO VA0066630101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443157"	"444477"	"LINESTRING (-77.26249 37.29322, -77.257222222397 37.295277778064)"	"LINESTRING (-77.26249 37.29322, -77.257222222397 37.295277778064)"
"445798"	"conveyance"	"water_transfer"	"vahydro_VA0066869_VA0066869001"	"VA0066869 TO VA0066869001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443158"	"444478"	"LINESTRING (-78.210456 37.182898, -78.186114999961 37.173332999805)"	"LINESTRING (-78.210456 37.182898, -78.186114999961 37.173332999805)"
"445799"	"conveyance"	"water_transfer"	"vahydro_VA0066877_VA0066877001"	"VA0066877 TO VA0066877001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443159"	"444479"	"LINESTRING (-79.013461 38.025534, -79.018699999583 38.018749999733)"	"LINESTRING (-79.013461 38.025534, -79.018699999583 38.018749999733)"
"445800"	"conveyance"	"water_transfer"	"vahydro_VA0067032_VA0067032001"	"VA0067032 TO VA0067032001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443160"	"444480"	"LINESTRING (-82.37256 37.084613, -82.396420000102 37.105719000289)"	"LINESTRING (-82.37256 37.084613, -82.396420000102 37.105719000289)"
"445801"	"conveyance"	"water_transfer"	"vahydro_VA0067059_VA0067059001"	"VA0067059 TO VA0067059001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443161"	"444481"	"LINESTRING (-80.9075 36.8525, -80.907500000388 36.852499999937)"	"LINESTRING (-80.9075 36.8525, -80.907500000388 36.852499999937)"
"445802"	"conveyance"	"water_transfer"	"vahydro_VA0067067_VA0067067001"	"VA0067067 TO VA0067067001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443162"	"444482"	"LINESTRING (-78.14654 38.95226, -78.148332999972 38.951620999848)"	"LINESTRING (-78.14654 38.95226, -78.148332999972 38.951620999848)"
"445803"	"conveyance"	"water_transfer"	"vahydro_VA0067105_VA0067105001"	"VA0067105 TO VA0067105001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443163"	"444483"	"LINESTRING (-77.6625 37.748055, -77.662499999707 37.748055555731)"	"LINESTRING (-77.6625 37.748055, -77.662499999707 37.748055555731)"
"445804"	"conveyance"	"water_transfer"	"vahydro_VA0067245_VA0067245002"	"VA0067245 TO VA0067245002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443164"	"444484"	"LINESTRING (-79.940833 37.118056, -79.940833333723 37.118055555325)"	"LINESTRING (-79.940833 37.118056, -79.940833333723 37.118055555325)"
"445805"	"conveyance"	"water_transfer"	"vahydro_VA0067318_VA0067318001"	"VA0067318 TO VA0067318001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"443165"	"444485"	"LINESTRING (-76.75565 36.84357, -76.758888889171 36.844722222325)"	"LINESTRING (-76.75565 36.84357, -76.758888889171 36.844722222325)"
