"FacilityID"	"CWPName"	"OutfallID"	"DesignFlow_mgd"	"Measured_Effluent"	"Units"	"MP_Begin_Date"	"MP_End_Date"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1467.4	"MGD"	"03/01/2011"	"03/31/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1460.1	"MGD"	"09/01/2013"	"09/30/2013"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1455.6	"MGD"	"03/01/2013"	"03/31/2013"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1452.8	"MGD"	"12/01/2012"	"12/31/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1446.8	"MGD"	"01/01/2011"	"01/31/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1429.6	"MGD"	"09/01/2014"	"09/30/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1418.5	"MGD"	"02/01/2013"	"02/28/2013"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1416.6	"MGD"	"01/01/2013"	"01/31/2013"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1411	"MGD"	"02/01/2011"	"02/28/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1387.6	"MGD"	"01/01/2016"	"01/31/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1378.1	"MGD"	"04/01/2012"	"04/30/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1374	"MGD"	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1374	"MGD"	"03/01/2014"	"03/31/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451001"	0	1371.6	"MGD"	"04/01/2013"	"04/30/2013"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1347.5	"MGD"	"01/01/2015"	"01/31/2015"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1341.1	"MGD"	"12/01/2013"	"12/31/2013"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1339.9	"MGD"	"02/01/2017"	"02/28/2017"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1339.9	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1328.7	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1328.4	"MGD"	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1323.6	"MGD"	"02/01/2015"	"02/28/2015"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1322.6	"MGD"	"01/01/2014"	"01/31/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1322.6	"MGD"	"02/01/2014"	"02/28/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1293.6	"MGD"	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451001"	0	1241.3	"MGD"	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451001"	0	1238.4	"MGD"	"03/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1147.7	"MGD"	"12/01/2014"	"12/31/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	1012.5	"MGD"	"03/01/2012"	"03/31/2012"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	996.8	"MGD"	"04/01/2013"	"04/30/2013"	"dmr_flag_desflow"
"VA0003077"	"DUPONT TEIJIN FILMS - HOPEWELL SITE"	"VA0003077101"	1	993	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	946.1	"MGD"	"03/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	880	"MGD"	"03/01/2015"	"03/31/2015"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451001"	0	858.2	"MGD"	"09/01/2011"	"09/30/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	833.5	"MGD"	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0003077"	"DUPONT TEIJIN FILMS - HOPEWELL SITE"	"VA0003077001"	1	610	"MGD"	"10/01/2013"	"10/31/2013"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451101"	0	576	"MGD"	"09/01/2011"	"09/30/2011"	"dmr_flag_desflow"
"VA0050181"	"MANASSAS CITY WATER TREATMENT PLANT"	"VA0050181001"	0.903	454	"MGD"	"01/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0050181"	"MANASSAS CITY WATER TREATMENT PLANT"	"VA0050181001"	0.903	400	"MGD"	"10/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2375.3	"MGD"	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	164.2	"MGD"	"07/01/2011"	"07/31/2011"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	157.6	"MGD"	"07/01/2013"	"07/31/2013"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	157.6	"MGD"	"07/01/2014"	"07/31/2014"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	157.6	"MGD"	"07/01/2012"	"07/31/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	147.7	"MGD"	"06/01/2011"	"06/30/2011"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	140.2	"MGD"	"08/01/2011"	"08/31/2011"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	140.1	"MGD"	"06/01/2013"	"06/30/2013"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2304	"MGD"	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	137.7	"MGD"	"08/01/2013"	"08/31/2013"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2296.3	"MGD"	"07/01/2014"	"07/31/2014"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	130.3	"MGD"	"08/01/2012"	"08/31/2012"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2289.6	"MGD"	"09/01/2015"	"09/30/2015"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2288.3	"MGD"	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	121.8	"MGD"	"05/01/2011"	"05/31/2011"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	118	"MGD"	"10/01/2011"	"10/31/2011"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2283.4	"MGD"	"08/01/2011"	"08/31/2011"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	117.7	"MGD"	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2277.14	"MGD"	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	110.6	"MGD"	"09/01/2011"	"09/30/2011"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2274.3	"MGD"	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2273.8	"MGD"	"06/01/2011"	"06/30/2011"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2273.4	"MGD"	"07/01/2011"	"07/31/2011"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2272	"MGD"	"08/01/2015"	"08/31/2015"	"dmr_flag_desflow"
"VA0089010"	"SAN DAMIANO SPIRITUAL LIFE CENTER"	"VA0089010002"	0.0016	102	"MGD"	"01/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2263.5	"MGD"	"07/01/2013"	"07/31/2013"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	96.7	"MGD"	"08/01/2014"	"08/31/2014"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	96.6	"MGD"	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	95.3	"MGD"	"10/01/2014"	"10/31/2014"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	92.9	"MGD"	"06/01/2012"	"06/30/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	90.5	"MGD"	"11/01/2012"	"11/30/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	90.5	"MGD"	"11/01/2011"	"11/30/2011"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2254.23	"MGD"	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2254	"MGD"	"08/01/2014"	"08/31/2014"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	87.9	"MGD"	"09/01/2014"	"09/30/2014"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	87.9	"MGD"	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	87.5	"MGD"	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	86.7	"MGD"	"03/01/2011"	"03/31/2011"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	86.4	"MGD"	"04/01/2014"	"04/30/2014"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	85.7	"MGD"	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	83.7	"MGD"	"01/01/2011"	"01/31/2011"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	82.2	"MGD"	"07/01/2015"	"07/31/2015"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	80	"MGD"	"06/01/2014"	"06/30/2014"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	79.8	"MGD"	"06/01/2015"	"06/30/2015"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	77.8	"MGD"	"03/01/2013"	"03/31/2013"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	77.5	"MGD"	"06/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2242.06	"MGD"	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	76.2	"MGD"	"09/01/2013"	"09/30/2013"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	74.3	"MGD"	"09/01/2015"	"09/30/2015"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2238.5	"MGD"	"08/01/2012"	"08/31/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	72.3	"MGD"	"04/01/2012"	"04/30/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	71.5	"MGD"	"04/01/2011"	"04/30/2011"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	70	"MGD"	"08/01/2015"	"08/31/2015"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	69.4	"MGD"	"02/01/2015"	"02/28/2015"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	68.6	"MGD"	"04/01/2013"	"04/30/2013"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	67.1	"MGD"	"05/01/2015"	"05/31/2015"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	66.7	"MGD"	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	65.7	"MGD"	"03/01/2012"	"03/31/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	65.1	"MGD"	"09/01/2012"	"09/30/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	64.2	"MGD"	"12/01/2012"	"12/31/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	63.7	"MGD"	"01/01/2015"	"01/31/2015"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	60	"MGD"	"10/01/2012"	"10/31/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	58.7	"MGD"	"05/01/2014"	"05/31/2014"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2220.9	"MGD"	"09/01/2014"	"09/30/2014"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	54.7	"MGD"	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0081264"	"HRSD - CHESAPEAKE-ELIZABETH SEWAGE TREATMENT PLANT"	"VA0081264001"	24	73.52	"MGD"	"06/01/2014"	"06/30/2014"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	53.7	"MGD"	"05/01/2012"	"05/31/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	53.3	"MGD"	"02/01/2011"	"02/28/2011"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	53.1	"MGD"	"11/01/2014"	"11/30/2014"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	50.8	"MGD"	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2214.8	"MGD"	"09/01/2013"	"09/30/2013"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	47	"MGD"	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2212.4	"MGD"	"06/01/2012"	"06/30/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	43.7	"MGD"	"02/01/2013"	"02/28/2013"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2207.6	"MGD"	"06/01/2013"	"06/30/2013"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2206.9	"MGD"	"07/01/2012"	"07/31/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	41.3	"MGD"	"01/01/2013"	"01/31/2013"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	39.8	"MGD"	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	37.5	"MGD"	"10/01/2017"	"10/31/2017"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	37.2	"MGD"	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	36.2	"MGD"	"05/01/2013"	"05/31/2013"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	34.4	"MGD"	"12/01/2011"	"12/31/2011"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	32.3	"MGD"	"03/01/2014"	"03/31/2014"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2197	"MGD"	"06/01/2014"	"06/30/2014"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	30.7	"MGD"	"03/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	30.7	"MGD"	"03/01/2015"	"03/31/2015"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	30.3	"MGD"	"10/01/2013"	"10/31/2013"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	29.8	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0003018"	"PLAINS MARKETING LP YORKTOWN"	"VA0003018002"	6.3	31.5	"MGD"	"06/01/2011"	"06/30/2011"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	29.4	"MGD"	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	28.8	"MGD"	"01/01/2012"	"01/31/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	27.4	"MGD"	"02/01/2012"	"02/29/2012"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	27	"MGD"	"12/01/2014"	"12/31/2014"	"dmr_flag_desflow"
"VA0089541"	"MWAA - WASHINGTON DULLES INTERNATIONAL AIRPORT"	"VA0089541551"	0	22.216	"MGD"	"01/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2189.9	"MGD"	"07/01/2015"	"07/31/2015"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	23.6	"MGD"	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	22.9	"MGD"	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	"VA0004090001"	2170	2188.1	"MGD"	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	"VA0004138001"	4.59	21.4	"MGD"	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	16.9406	"MGD"	"09/01/2014"	"09/30/2014"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	16.7554	"MGD"	"05/01/2014"	"05/31/2014"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	16.7162	"MGD"	"06/01/2014"	"06/30/2014"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	16.3406	"MGD"	"01/01/2011"	"01/31/2011"	"dmr_flag_desflow"
"VA0005860"	"MIDTOWN ELIZABETH RIVER TUNNEL"	"VA0005860001"	0.004	15	"MGD"	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	15.4028	"MGD"	"04/01/2014"	"04/30/2014"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	15.3226	"MGD"	"08/01/2011"	"08/31/2011"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	15.2745	"MGD"	"02/01/2011"	"02/28/2011"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	15.2479	"MGD"	"12/01/2011"	"12/31/2011"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	15.1431	"MGD"	"09/01/2011"	"09/30/2011"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	14.9562	"MGD"	"10/01/2014"	"10/31/2014"	"dmr_flag_desflow"
"VA0025020"	"WVWA - WPCP"	"VA0025020001"	55	67.63	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	13.4757	"MGD"	"10/01/2011"	"10/31/2011"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	13.3299	"MGD"	"03/01/2011"	"03/31/2011"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	13.2974	"MGD"	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	13.2788	"MGD"	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	13.191	"MGD"	"11/01/2011"	"11/30/2011"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	13.0346	"MGD"	"02/01/2015"	"02/28/2015"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	12.8583	"MGD"	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0005851"	"DOWNTOWN ELIZABETH RIVER TUNNEL"	"VA0005851003"	0.22	12	"MGD"	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	12.7941	"MGD"	"11/01/2014"	"11/30/2014"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	12.5763	"MGD"	"01/01/2016"	"01/31/2016"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	12.4444	"MGD"	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	12.4252	"MGD"	"11/01/2016"	"11/30/2016"	"dmr_flag_desflow"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"VA0000248006"	1.07	12.3803	"MGD"	"09/01/2012"	"09/30/2012"	"dmr_flag_desflow"
