"hydrocode"	"desflow"	"tsvalue"	"limit"	"tstime"	"tsendtime"	"varkey"	"vardesc"
"echo_VA0004090108"	2170	0.015	NA	"04/01/2017"	"06/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024490001"	0.0271	0.015	0.0271	"11/01/2015"	"11/30/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0074586001"	0.03	0.015	0.03	"12/01/2016"	"12/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092258001"	0.0086	0.015	NA	"01/01/2016"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0144	NA	"10/01/2012"	"10/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.0144	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.0144	NA	"03/01/2018"	"03/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.0144	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0029785007"	NA	0.0144	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092959001"	NA	0.0144	0.015	"08/01/2017"	"08/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092959001"	NA	0.0144	0.015	"09/01/2017"	"09/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.014	NA	"03/01/2013"	"03/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.014	NA	"07/01/2017"	"09/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0022993001"	0.017	0.014	0.017	"11/01/2016"	"11/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092258001"	0.0086	0.0133	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024490001"	0.0271	0.0132	0.0271	"02/01/2016"	"02/29/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.013	NA	"07/01/2013"	"07/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0074586001"	0.03	0.013	0.03	"11/01/2017"	"11/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0074586001"	0.03	0.013	0.03	"12/01/2017"	"12/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0022993001"	0.017	0.0128	0.017	"10/01/2017"	"10/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024490001"	0.0271	0.01174	0.0271	"01/01/2016"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0115	NA	"01/01/2015"	"01/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024490001"	0.0271	0.011	0.0271	"03/01/2016"	"03/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097102"	1.735	0.011	NA	"03/01/2017"	"03/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092258001"	0.0086	0.011	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092258001"	0.0086	0.0109	NA	"04/01/2016"	"04/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024490001"	0.0271	0.0108	0.0271	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024490001"	0.0271	0.0105	0.0271	"04/01/2016"	"04/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0022993001"	0.017	0.0101	0.017	"11/01/2017"	"11/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160014"	NA	0.01	NA	"04/01/2011"	"04/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003018101"	NA	0.01	NA	"06/01/2013"	"06/30/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004103104"	971	0.01	NA	"06/01/2013"	"06/30/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351001"	0.2	0.01	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351001"	0.2	0.01	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351001"	0.2	0.01	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351001"	0.2	0.01	NA	"07/01/2016"	"07/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351001"	0.2	0.01	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351002"	0.2	0.01	NA	"03/01/2017"	"03/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351002"	0.2	0.01	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351002"	0.2	0.01	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"08/01/2016"	"08/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"09/01/2017"	"09/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"06/01/2017"	"06/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"07/01/2016"	"07/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"09/01/2016"	"09/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"10/01/2017"	"10/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"05/01/2017"	"05/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"07/01/2017"	"07/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"08/01/2017"	"08/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0068543001"	0.0396	0.01	0.0396	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0087033103"	0.056	0.01	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091430001"	0	0.01	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092258001"	0.0086	0.0096	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.0087	NA	"07/01/2014"	"09/30/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.0087	NA	"01/01/2011"	"03/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.0087	NA	"10/01/2011"	"12/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0022993001"	0.017	0.0085	0.017	"04/01/2018"	"04/30/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.0084	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001309101"	NA	0.008	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001309101"	NA	0.008	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001678001"	NA	0.008	NA	"03/01/2013"	"03/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001678001"	NA	0.008	NA	"08/01/2013"	"08/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.008	0.018	"02/01/2016"	"02/29/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092711002"	NA	0.0079	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0072	NA	"02/01/2013"	"02/28/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0072	NA	"01/01/2016"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0072	NA	"04/01/2011"	"04/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0022748001"	0.0072	0.0072	0.0072	"06/01/2017"	"06/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024431001"	0.025	0.007	0.025	"11/01/2016"	"11/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0087173001"	0.007	0.007	0.007	"05/01/2017"	"05/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0059161003"	0.5	0.00684	NA	"08/01/2017"	"08/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0059161003"	0.5	0.0068	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0087173001"	0.007	0.0065	0.007	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0087173001"	0.007	0.0065	0.007	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0087173001"	0.007	0.0065	0.007	"08/01/2016"	"08/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0087173001"	0.007	0.0064	0.007	"07/01/2016"	"07/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0087173001"	0.007	0.0063	0.007	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0087173001"	0.007	0.0063	0.007	"09/01/2016"	"09/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0087173001"	0.007	0.0062	0.007	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0075361001"	0.009	0.006	NA	"07/01/2016"	"07/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0075361001"	0.009	0.006	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090981004"	0.06	0.006	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091430001"	0	0.006	NA	"11/01/2017"	"11/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092711001"	NA	0.006	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024431001"	0.025	0.005	0.025	"09/01/2016"	"09/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0075361001"	0.009	0.005	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.005	0.018	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.005	0.018	"01/01/2017"	"01/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091430001"	0	0.005	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0059161003"	0.5	0.00456	NA	"07/01/2017"	"07/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0043	NA	"03/01/2014"	"03/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0043	NA	"10/01/2011"	"10/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0030121001"	0.003	0.0041	0.003	"07/01/2016"	"07/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.004	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004103104"	971	0.004	NA	"09/01/2014"	"09/30/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024431001"	0.025	0.004	0.025	"08/01/2016"	"08/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024431001"	0.025	0.004	0.025	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351002"	0.2	0.004	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0075361001"	0.009	0.004	NA	"08/01/2016"	"08/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.004	0.018	"12/01/2016"	"12/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002151003"	0.0033	0.0038	NA	"08/01/2015"	"08/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002151003"	0.0033	0.0038	NA	"01/01/2015"	"01/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090433001"	0.0181	0.003456	NA	"02/01/2017"	"02/28/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002151003"	0.0033	0.0033	NA	"06/01/2015"	"06/30/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090107"	2170	0.00329	NA	"02/01/2015"	"07/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.0032	NA	"04/01/2014"	"06/30/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024431001"	0.025	0.0032	0.025	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090107"	2170	0.003129	NA	"08/01/2015"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090107"	2170	0.003129	NA	"08/01/2013"	"01/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090107"	2170	0.0031	NA	"08/01/2010"	"01/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090107"	2170	0.0031	NA	"02/01/2011"	"07/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002151030"	NA	0.003	NA	"01/01/2013"	"03/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.003	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0020877001"	0.008	0.003	0.008	"06/01/2017"	"06/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0020877001"	0.008	0.003	0.008	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0020877001"	0.008	0.003	0.008	"03/01/2017"	"03/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0020877001"	0.008	0.003	0.008	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0020877001"	0.008	0.003	0.008	"11/01/2017"	"11/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0020877001"	0.008	0.003	0.008	"08/01/2017"	"08/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0020877001"	0.008	0.003	0.008	"09/01/2016"	"09/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0020877001"	0.008	0.003	0.008	"04/01/2018"	"04/30/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0020877001"	0.008	0.003	0.008	"02/01/2016"	"02/29/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024431001"	0.025	0.003	0.025	"10/01/2017"	"10/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351001"	0.2	0.003	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351002"	0.2	0.003	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0075361001"	0.009	0.003	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.003	0.018	"01/01/2016"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.003	0.018	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.003	0.018	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.003	0.018	"03/01/2016"	"03/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092436002"	3.6	0.003	NA	"04/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0029	NA	"05/01/2012"	"05/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0029	NA	"03/01/2013"	"03/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090174001"	0.01	0.00288	0.01	"05/01/2018"	"05/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024431001"	0.025	0.0027	0.025	"09/01/2017"	"09/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0021148001"	0.0088	0.0023	0.004	"11/01/2017"	"11/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0022	NA	"07/01/2013"	"07/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.002	NA	"06/01/2011"	"06/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.002	NA	"02/01/2017"	"02/28/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0024431001"	0.025	0.002	0.025	"05/01/2018"	"05/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0075361001"	0.009	0.002	0.009	"05/01/2018"	"05/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0075361001"	0.009	0.002	NA	"07/01/2017"	"07/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0075361001"	0.009	0.002	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.002	0.018	"08/01/2016"	"08/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.002	0.018	"09/01/2016"	"09/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.002	0.018	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.002	0.018	"04/01/2016"	"04/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.002	0.018	"11/01/2016"	"11/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090646001"	0.018	0.002	0.018	"07/01/2016"	"07/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092461001"	0.009	0.00185	0.0045	"05/01/2018"	"05/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002151030"	NA	0.0018	NA	"10/01/2013"	"12/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002151030"	NA	0.0018	NA	"04/01/2013"	"06/30/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
