"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_link_facility_mps"	"dh_geofield"
"transfer"	"TO VA0066460001"	"release"	"vahydro_VA0066460001"	"active"	"echo_VA0066460"	"POINT (-78.502228 37.464563)"
"transfer"	"TO VA0066532001"	"release"	"vahydro_VA0066532001"	"active"	"echo_VA0066532"	"POINT (-80.57678 36.66143)"
"transfer"	"TO VA0066630001"	"release"	"vahydro_VA0066630001"	"active"	"echo_VA0066630"	"POINT (-77.26249 37.29322)"
"transfer"	"TO VA0066630101"	"release"	"vahydro_VA0066630101"	"active"	"echo_VA0066630"	"POINT (-77.26249 37.29322)"
"transfer"	"TO VA0066869001"	"release"	"vahydro_VA0066869001"	"active"	"echo_VA0066869"	"POINT (-78.210456 37.182898)"
"transfer"	"TO VA0066877001"	"release"	"vahydro_VA0066877001"	"active"	"echo_VA0066877"	"POINT (-79.013461 38.025534)"
"transfer"	"TO VA0067032001"	"release"	"vahydro_VA0067032001"	"active"	"echo_VA0067032"	"POINT (-82.37256 37.084613)"
"transfer"	"TO VA0067059001"	"release"	"vahydro_VA0067059001"	"active"	"echo_VA0067059"	"POINT (-80.9075 36.8525)"
"transfer"	"TO VA0067067001"	"release"	"vahydro_VA0067067001"	"active"	"echo_VA0067067"	"POINT (-78.14654 38.95226)"
"transfer"	"TO VA0067105001"	"release"	"vahydro_VA0067105001"	"active"	"echo_VA0067105"	"POINT (-77.6625 37.748055)"
"transfer"	"TO VA0067245002"	"release"	"vahydro_VA0067245002"	"active"	"echo_VA0067245"	"POINT (-79.940833 37.118056)"
"transfer"	"TO VA0067318001"	"release"	"vahydro_VA0067318001"	"active"	"echo_VA0067318"	"POINT (-76.75565 36.84357)"
"transfer"	"TO VA0067351001"	"release"	"vahydro_VA0067351001"	"active"	"echo_VA0067351"	"POINT (-82.5803 36.5995)"
"transfer"	"TO VA0067423001"	"release"	"vahydro_VA0067423001"	"active"	"echo_VA0067423"	"POINT (-75.998888 37.828055)"
"transfer"	"TO VA0067521001"	"release"	"vahydro_VA0067521001"	"active"	"echo_VA0067521"	"POINT (-82.000833 37.385278)"
"transfer"	"TO VA0067555001"	"release"	"vahydro_VA0067555001"	"active"	"echo_VA0067555"	"POINT (-79.879454 37.048536)"
"transfer"	"TO VA0067571001"	"release"	"vahydro_VA0067571001"	"active"	"echo_VA0067571"	"POINT (-82.298056 37.21)"
"transfer"	"TO VA0067881001"	"release"	"vahydro_VA0067881001"	"active"	"echo_VA0067881"	"POINT (-80.973056 36.711389)"
"transfer"	"TO VA0067938001"	"release"	"vahydro_VA0067938001"	"active"	"echo_VA0067938"	"POINT (-77.54639 39.14566)"
"transfer"	"TO VA0067954001"	"release"	"vahydro_VA0067954001"	"active"	"echo_VA0067954"	"POINT (-77.99196 38.00989)"
"transfer"	"TO VA0067962001"	"release"	"vahydro_VA0067962001"	"active"	"echo_VA0067962"	"POINT (-78.85 38.142222)"
"transfer"	"TO VA0068110001"	"release"	"vahydro_VA0068110001"	"active"	"echo_VA0068110"	"POINT (-77.4772 38.32405)"
"transfer"	"TO VA0068144001"	"release"	"vahydro_VA0068144001"	"active"	"echo_VA0068144"	"POINT (-80.9003 36.93081)"
"transfer"	"TO VA0068209001"	"release"	"vahydro_VA0068209001"	"active"	"echo_VA0068209"	"POINT (-76.330484 36.666107)"
"transfer"	"TO VA0068314001"	"release"	"vahydro_VA0068314001"	"active"	"echo_VA0068314"	"POINT (-77.46489 37.88223)"
"transfer"	"TO VA0068438001"	"release"	"vahydro_VA0068438001"	"active"	"echo_VA0068438"	"POINT (-81.915278 37.242222)"
"transfer"	"TO VA0068543001"	"release"	"vahydro_VA0068543001"	"active"	"echo_VA0068543"	"POINT (-79.043631 37.210623)"
"transfer"	"TO VA0068586001"	"release"	"vahydro_VA0068586001"	"active"	"echo_VA0068586"	"POINT (-77.85671 38.51814)"
"transfer"	"TO VA0068934001"	"release"	"vahydro_VA0068934001"	"active"	"echo_VA0068934"	"POINT (-77.497806 38.227101)"
"transfer"	"TO VA0069337001"	"release"	"vahydro_VA0069337001"	"active"	"echo_VA0069337"	"POINT (-78.13329 36.69685)"
"transfer"	"TO VA0070106001"	"release"	"vahydro_VA0070106001"	"active"	"echo_VA0070106"	"POINT (-77.156389 38.253611)"
"transfer"	"TO VA0070271001"	"release"	"vahydro_VA0070271001"	"active"	"echo_VA0070271"	"POINT (-77.548801 36.670445)"
"transfer"	"TO VA0070564001"	"release"	"vahydro_VA0070564001"	"active"	"echo_VA0070564"	"POINT (-77.512412 37.164453)"
"transfer"	"TO VA0070670001"	"release"	"vahydro_VA0070670001"	"active"	"echo_VA0070670"	"POINT (-82.465 36.8265)"
"transfer"	"TO VA0071471001"	"release"	"vahydro_VA0071471001"	"active"	"echo_VA0071471"	"POINT (-76.876034 37.915259)"
"transfer"	"TO VA0071528004"	"release"	"vahydro_VA0071528004"	"active"	"echo_VA0071528"	"POINT (-76.496944 37.248611)"
"transfer"	"TO VA0071692001"	"release"	"vahydro_VA0071692001"	"active"	"echo_VA0071692"	"POINT (-78.226944 37.815278)"
"transfer"	"TO VA0071846001"	"release"	"vahydro_VA0071846001"	"active"	"echo_VA0071846"	"POINT (-78.67284 38.5952)"
"transfer"	"TO VA0071927001"	"release"	"vahydro_VA0071927001"	"active"	"echo_VA0071927"	"POINT (-78.28514 39.23978)"
"transfer"	"TO VA0072044001"	"release"	"vahydro_VA0072044001"	"active"	"echo_VA0072044"	"POINT (-78.22972 38.95713)"
"transfer"	"TO VA0072079001"	"release"	"vahydro_VA0072079001"	"active"	"echo_VA0072079"	"POINT (-77.827121 38.08437)"
"transfer"	"TO VA0072354001"	"release"	"vahydro_VA0072354001"	"active"	"echo_VA0072354"	"POINT (-79.94963 36.72712)"
"transfer"	"TO VA0072354002"	"release"	"vahydro_VA0072354002"	"active"	"echo_VA0072354"	"POINT (-79.94963 36.72712)"
"transfer"	"TO VA0072389001"	"release"	"vahydro_VA0072389001"	"active"	"echo_VA0072389"	"POINT (-79.8372 37.27304)"
"transfer"	"TO VA0072397001"	"release"	"vahydro_VA0072397001"	"active"	"echo_VA0072397"	"POINT (-79.9948 37.4604)"
"transfer"	"TO VA0072397002"	"release"	"vahydro_VA0072397002"	"active"	"echo_VA0072397"	"POINT (-79.9948 37.4604)"
"transfer"	"TO VA0072397003"	"release"	"vahydro_VA0072397003"	"active"	"echo_VA0072397"	"POINT (-79.9948 37.4604)"
"transfer"	"TO VA0072397004"	"release"	"vahydro_VA0072397004"	"active"	"echo_VA0072397"	"POINT (-79.9948 37.4604)"
"transfer"	"TO VA0072397005"	"release"	"vahydro_VA0072397005"	"active"	"echo_VA0072397"	"POINT (-79.9948 37.4604)"
"transfer"	"TO VA0072397007"	"release"	"vahydro_VA0072397007"	"active"	"echo_VA0072397"	"POINT (-79.9948 37.4604)"
"transfer"	"TO VA0072729001"	"release"	"vahydro_VA0072729001"	"active"	"echo_VA0072729"	"POINT (-76.838056 38.085556)"
"transfer"	"TO VA0072931001"	"release"	"vahydro_VA0072931001"	"active"	"echo_VA0072931"	"POINT (-78.72142 38.35937)"
"transfer"	"TO VA0072991001"	"release"	"vahydro_VA0072991001"	"active"	"echo_VA0072991"	"POINT (-79.12373 37.85068)"
"transfer"	"TO VA0073091002"	"release"	"vahydro_VA0073091002"	"active"	"echo_VA0073091"	"POINT (-76.288701 36.836806)"
"transfer"	"TO VA0073091003"	"release"	"vahydro_VA0073091003"	"active"	"echo_VA0073091"	"POINT (-76.288701 36.836806)"
"transfer"	"TO VA0073156001"	"release"	"vahydro_VA0073156001"	"active"	"echo_VA0073156"	"POINT (-79.594444 37.981389)"
"transfer"	"TO VA0073245001"	"release"	"vahydro_VA0073245001"	"active"	"echo_VA0073245"	"POINT (-78.6738 38.3569)"
"transfer"	"TO VA0073245002"	"release"	"vahydro_VA0073245002"	"active"	"echo_VA0073245"	"POINT (-78.6738 38.3569)"
"transfer"	"TO VA0073300001"	"release"	"vahydro_VA0073300001"	"active"	"echo_VA0073300"	"POINT (-77.26789 37.29424)"
"transfer"	"TO VA0073300101"	"release"	"vahydro_VA0073300101"	"active"	"echo_VA0073300"	"POINT (-77.26789 37.29424)"
"transfer"	"TO VA0073300102"	"release"	"vahydro_VA0073300102"	"active"	"echo_VA0073300"	"POINT (-77.26789 37.29424)"
"transfer"	"TO VA0073318001"	"release"	"vahydro_VA0073318001"	"active"	"echo_VA0073318"	"POINT (-76.595555 37.608333)"
"transfer"	"TO VA0073504001"	"release"	"vahydro_VA0073504001"	"active"	"echo_VA0073504"	"POINT (-77.443699 37.951464)"
"transfer"	"TO VA0073636002"	"release"	"vahydro_VA0073636002"	"active"	"echo_VA0073636"	"POINT (-77.026944 38.326667)"
"transfer"	"TO VA0073636003"	"release"	"vahydro_VA0073636003"	"active"	"echo_VA0073636"	"POINT (-77.026944 38.326667)"
"transfer"	"TO VA0073636004"	"release"	"vahydro_VA0073636004"	"active"	"echo_VA0073636"	"POINT (-77.026944 38.326667)"
"transfer"	"TO VA0073636006"	"release"	"vahydro_VA0073636006"	"active"	"echo_VA0073636"	"POINT (-77.026944 38.326667)"
"transfer"	"TO VA0073636007"	"release"	"vahydro_VA0073636007"	"active"	"echo_VA0073636"	"POINT (-77.026944 38.326667)"
"transfer"	"TO VA0073636009"	"release"	"vahydro_VA0073636009"	"active"	"echo_VA0073636"	"POINT (-77.026944 38.326667)"
"transfer"	"TO VA0073733001"	"release"	"vahydro_VA0073733001"	"active"	"echo_VA0073733"	"POINT (-78.773509 36.865881)"
"transfer"	"TO VA0074047001"	"release"	"vahydro_VA0074047001"	"active"	"echo_VA0074047"	"POINT (-78.862478 37.898979)"
"transfer"	"TO VA0074161001"	"release"	"vahydro_VA0074161001"	"active"	"echo_VA0074161"	"POINT (-80.916915 36.961736)"
"transfer"	"TO VA0074179001"	"release"	"vahydro_VA0074179001"	"active"	"echo_VA0074179"	"POINT (-79.933917 37.278482)"
"transfer"	"TO VA0074381001"	"release"	"vahydro_VA0074381001"	"active"	"echo_VA0074381"	"POINT (-77.70777 38.40143)"
"transfer"	"TO VA0074586001"	"release"	"vahydro_VA0074586001"	"active"	"echo_VA0074586"	"POINT (-79.433981 36.601043)"
"transfer"	"TO VA0074870001"	"release"	"vahydro_VA0074870001"	"active"	"echo_VA0074870"	"POINT (-79.752219 37.397778)"
"transfer"	"TO VA0074934001"	"release"	"vahydro_VA0074934001"	"active"	"echo_VA0074934"	"POINT (-77.53441 39.21643)"
"transfer"	"TO VA0074942001"	"release"	"vahydro_VA0074942001"	"active"	"echo_VA0074942"	"POINT (-77.5349 39.21466)"
"transfer"	"TO VA0075183001"	"release"	"vahydro_VA0075183001"	"active"	"echo_VA0075183"	"POINT (-78.28881 38.90594)"
"transfer"	"TO VA0075191001"	"release"	"vahydro_VA0075191001"	"active"	"echo_VA0075191"	"POINT (-78.15194 39.10902)"
"transfer"	"TO VA0075361001"	"release"	"vahydro_VA0075361001"	"active"	"echo_VA0075361"	"POINT (-80.52402 37.374637)"
"transfer"	"TO VA0075451001"	"release"	"vahydro_VA0075451001"	"active"	"echo_VA0075451"	"POINT (-79.902284 37.537429)"
"transfer"	"TO VA0075515001"	"release"	"vahydro_VA0075515001"	"active"	"echo_VA0075515"	"POINT (-82.919166 36.766666)"
"transfer"	"TO VA0075574001"	"release"	"vahydro_VA0075574001"	"active"	"echo_VA0075574"	"POINT (-77.43143 37.5494)"
"transfer"	"TO VA0075981001"	"release"	"vahydro_VA0075981001"	"active"	"echo_VA0075981"	"POINT (-78.424444 38.020277)"
"transfer"	"TO VA0076015001"	"release"	"vahydro_VA0076015001"	"active"	"echo_VA0076015"	"POINT (-79.864963 36.956653)"
"transfer"	"TO VA0076244001"	"release"	"vahydro_VA0076244001"	"active"	"echo_VA0076244"	"POINT (-78.3969 38.00917)"
"transfer"	"TO VA0076350001"	"release"	"vahydro_VA0076350001"	"active"	"echo_VA0076350"	"POINT (-79.79733 37.63837)"
"transfer"	"TO VA0076392001"	"release"	"vahydro_VA0076392001"	"active"	"echo_VA0076392"	"POINT (-77.41134 38.26138)"
"transfer"	"TO VA0076473001"	"release"	"vahydro_VA0076473001"	"active"	"echo_VA0076473"	"POINT (-76.572 36.86369)"
"transfer"	"TO VA0076678001"	"release"	"vahydro_VA0076678001"	"active"	"echo_VA0076678"	"POINT (-78.14306 38.07986)"
"transfer"	"TO VA0076805001"	"release"	"vahydro_VA0076805001"	"active"	"echo_VA0076805"	"POINT (-77.7981 38.53006)"
"transfer"	"TO VA0076830001"	"release"	"vahydro_VA0076830001"	"active"	"echo_VA0076830"	"POINT (-78.7749 36.5441)"
"transfer"	"TO VA0076881001"	"release"	"vahydro_VA0076881001"	"active"	"echo_VA0076881"	"POINT (-78.47315 36.7793)"
"transfer"	"TO VA0077259001"	"release"	"vahydro_VA0077259001"	"active"	"echo_VA0077259"	"POINT (-77.51189 36.72868)"
"transfer"	"TO VA0077399002"	"release"	"vahydro_VA0077399002"	"active"	"echo_VA0077399"	"POINT (-78.7666 38.5411)"
"transfer"	"TO VA0077402001"	"release"	"vahydro_VA0077402001"	"active"	"echo_VA0077402"	"POINT (-78.61057 38.87771)"
"transfer"	"TO VA0077411001"	"release"	"vahydro_VA0077411001"	"active"	"echo_VA0077411"	"POINT (-77.87328 38.65373)"
"transfer"	"TO VA0077828001"	"release"	"vahydro_VA0077828001"	"active"	"echo_VA0077828"	"POINT (-82.478246 36.927381)"
"transfer"	"TO VA0077895001"	"release"	"vahydro_VA0077895001"	"active"	"echo_VA0077895"	"POINT (-80.05106 37.36614)"
"transfer"	"TO VA0078131001"	"release"	"vahydro_VA0078131001"	"active"	"echo_VA0078131"	"POINT (-77.83202 38.30011)"
"transfer"	"TO VA0078484001"	"release"	"vahydro_VA0078484001"	"active"	"echo_VA0078484"	"POINT (-80.9339 36.6714)"
"transfer"	"TO VA0078654001"	"release"	"vahydro_VA0078654001"	"active"	"echo_VA0078654"	"POINT (-78.1575 36.596944)"
"transfer"	"TO VA0078778001"	"release"	"vahydro_VA0078778001"	"active"	"echo_VA0078778"	"POINT (-76.543889 37.436944)"
"transfer"	"TO VA0079502001"	"release"	"vahydro_VA0079502001"	"active"	"echo_VA0079502"	"POINT (-77.2811 37.29142)"
"transfer"	"TO VA0079502002"	"release"	"vahydro_VA0079502002"	"active"	"echo_VA0079502"	"POINT (-77.2811 37.29142)"
"transfer"	"TO VA0079502101"	"release"	"vahydro_VA0079502101"	"active"	"echo_VA0079502"	"POINT (-77.2811 37.29142)"
"transfer"	"TO VA0079502102"	"release"	"vahydro_VA0079502102"	"active"	"echo_VA0079502"	"POINT (-77.2811 37.29142)"
"transfer"	"TO VA0079863001"	"release"	"vahydro_VA0079863001"	"active"	"echo_VA0079863"	"POINT (-80.78363 37.05568)"
"transfer"	"TO VA0080071001"	"release"	"vahydro_VA0080071001"	"active"	"echo_VA0080071"	"POINT (-79.89347 37.01096)"
"transfer"	"TO VA0080080001"	"release"	"vahydro_VA0080080001"	"active"	"echo_VA0080080"	"POINT (-78.157778 39.038889)"
"transfer"	"TO VA0080179001"	"release"	"vahydro_VA0080179001"	"active"	"echo_VA0080179"	"POINT (-76.44786 37.03004)"
"transfer"	"TO VA0080179002"	"release"	"vahydro_VA0080179002"	"active"	"echo_VA0080179"	"POINT (-76.44786 37.03004)"
"transfer"	"TO VA0080390001"	"release"	"vahydro_VA0080390001"	"active"	"echo_VA0080390"	"POINT (-77.279528 36.913602)"
"transfer"	"TO VA0080527001"	"release"	"vahydro_VA0080527001"	"active"	"echo_VA0080527"	"POINT (-77.898517 38.658946)"
"transfer"	"TO VA0080535001"	"release"	"vahydro_VA0080535001"	"active"	"echo_VA0080535"	"POINT (-78.64348 38.68261)"
"transfer"	"TO VA0080837001"	"release"	"vahydro_VA0080837001"	"active"	"echo_VA0080837"	"POINT (-80.8616 37.37039)"
"transfer"	"TO VA0080993001"	"release"	"vahydro_VA0080993001"	"active"	"echo_VA0080993"	"POINT (-77.521154 39.074646)"
"transfer"	"TO VA0081001001"	"release"	"vahydro_VA0081001001"	"active"	"echo_VA0081001"	"POINT (-78.61258 38.52875)"
"transfer"	"TO VA0081213001"	"release"	"vahydro_VA0081213001"	"active"	"echo_VA0081213"	"POINT (-77.958719 37.10889)"
"transfer"	"TO VA0081230001"	"release"	"vahydro_VA0081230001"	"active"	"echo_VA0081230"	"POINT (-76.32237 36.92224)"
"transfer"	"TO VA0081248001"	"release"	"vahydro_VA0081248001"	"active"	"echo_VA0081248"	"POINT (-75.971575 36.771635)"
"transfer"	"TO VA0081256001"	"release"	"vahydro_VA0081256001"	"active"	"echo_VA0081256"	"POINT (-76.41479 36.96569)"
"transfer"	"TO VA0081264001"	"release"	"vahydro_VA0081264001"	"active"	"echo_VA0081264"	"POINT (-76.164327 36.908682)"
"transfer"	"TO VA0081272001"	"release"	"vahydro_VA0081272001"	"active"	"echo_VA0081272"	"POINT (-76.531216 37.084011)"
"transfer"	"TO VA0081281001"	"release"	"vahydro_VA0081281001"	"active"	"echo_VA0081281"	"POINT (-76.3125 36.88233)"
"transfer"	"TO VA0081299001"	"release"	"vahydro_VA0081299001"	"active"	"echo_VA0081299"	"POINT (-76.42376 36.895363)"
"transfer"	"TO VA0081302001"	"release"	"vahydro_VA0081302001"	"active"	"echo_VA0081302"	"POINT (-76.627827 37.214412)"
"transfer"	"TO VA0081311001"	"release"	"vahydro_VA0081311001"	"active"	"echo_VA0081311"	"POINT (-76.44525 37.20112)"
"transfer"	"TO VA0081639001"	"release"	"vahydro_VA0081639001"	"active"	"echo_VA0081639"	"POINT (-78.26762 37.75781)"
"transfer"	"TO VA0082228001"	"release"	"vahydro_VA0082228001"	"active"	"echo_VA0082228"	"POINT (-78.244444 37.825)"
"transfer"	"TO VA0082333001"	"release"	"vahydro_VA0082333001"	"active"	"echo_VA0082333"	"POINT (-80.916111 36.706666)"
"transfer"	"TO VA0082546001"	"release"	"vahydro_VA0082546001"	"active"	"echo_VA0082546"	"POINT (-79.13189 37.48593)"
"transfer"	"TO VA0082589001"	"release"	"vahydro_VA0082589001"	"active"	"echo_VA0082589"	"POINT (-82.295833 37.016667)"
"transfer"	"TO VA0082767001"	"release"	"vahydro_VA0082767001"	"active"	"echo_VA0082767"	"POINT (-76.996151 36.654813)"
"transfer"	"TO VA0082767101"	"release"	"vahydro_VA0082767101"	"active"	"echo_VA0082767"	"POINT (-76.996151 36.654813)"
"transfer"	"TO VA0082767103"	"release"	"vahydro_VA0082767103"	"active"	"echo_VA0082767"	"POINT (-76.996151 36.654813)"
"transfer"	"TO VA0082767106"	"release"	"vahydro_VA0082767106"	"active"	"echo_VA0082767"	"POINT (-76.996151 36.654813)"
"transfer"	"TO VA0082783001"	"release"	"vahydro_VA0082783001"	"active"	"echo_VA0082783"	"POINT (-77.28219 37.300624)"
"transfer"	"TO VA0082783101"	"release"	"vahydro_VA0082783101"	"active"	"echo_VA0082783"	"POINT (-77.28219 37.300624)"
"transfer"	"TO VA0082783102"	"release"	"vahydro_VA0082783102"	"active"	"echo_VA0082783"	"POINT (-77.28219 37.300624)"
"transfer"	"TO VA0082783103"	"release"	"vahydro_VA0082783103"	"active"	"echo_VA0082783"	"POINT (-77.28219 37.300624)"
"transfer"	"TO VA0082783104"	"release"	"vahydro_VA0082783104"	"active"	"echo_VA0082783"	"POINT (-77.28219 37.300624)"
"transfer"	"TO VA0083054001"	"release"	"vahydro_VA0083054001"	"active"	"echo_VA0083054"	"POINT (-78.6205 38.76659)"
"transfer"	"TO VA0083097001"	"release"	"vahydro_VA0083097001"	"active"	"echo_VA0083097"	"POINT (-78.722222 36.876667)"
"transfer"	"TO VA0083097002"	"release"	"vahydro_VA0083097002"	"active"	"echo_VA0083097"	"POINT (-78.722222 36.876667)"
"transfer"	"TO VA0083097009"	"release"	"vahydro_VA0083097009"	"active"	"echo_VA0083097"	"POINT (-78.722222 36.876667)"
"transfer"	"TO VA0083097101"	"release"	"vahydro_VA0083097101"	"active"	"echo_VA0083097"	"POINT (-78.722222 36.876667)"
"transfer"	"TO VA0083097102"	"release"	"vahydro_VA0083097102"	"active"	"echo_VA0083097"	"POINT (-78.722222 36.876667)"
"transfer"	"TO VA0083097103"	"release"	"vahydro_VA0083097103"	"active"	"echo_VA0083097"	"POINT (-78.722222 36.876667)"
"transfer"	"TO VA0083135001"	"release"	"vahydro_VA0083135001"	"active"	"echo_VA0083135"	"POINT (-78.437 37.3247)"
"transfer"	"TO VA0083291001"	"release"	"vahydro_VA0083291001"	"active"	"echo_VA0083291"	"POINT (-78.65854 37.95652)"
"transfer"	"TO VA0083402001"	"release"	"vahydro_VA0083402001"	"active"	"echo_VA0083402"	"POINT (-79.273889 37.118333)"
"transfer"	"TO VA0083411001"	"release"	"vahydro_VA0083411001"	"active"	"echo_VA0083411"	"POINT (-77.749208 38.372065)"
"transfer"	"TO VA0083712001"	"release"	"vahydro_VA0083712001"	"active"	"echo_VA0083712"	"POINT (-79.445556 37.623611)"
"transfer"	"TO VA0084069001"	"release"	"vahydro_VA0084069001"	"active"	"echo_VA0084069"	"POINT (-78.557 36.624)"
"transfer"	"TO VA0084069101"	"release"	"vahydro_VA0084069101"	"active"	"echo_VA0084069"	"POINT (-78.557 36.624)"
"transfer"	"TO VA0084069102"	"release"	"vahydro_VA0084069102"	"active"	"echo_VA0084069"	"POINT (-78.557 36.624)"
"transfer"	"TO VA0084212003"	"release"	"vahydro_VA0084212003"	"active"	"echo_VA0084212"	"POINT (-79.176111 38.226361)"
"transfer"	"TO VA0084298001"	"release"	"vahydro_VA0084298001"	"active"	"echo_VA0084298"	"POINT (-77.71415 38.60833)"
"transfer"	"TO VA0085171001"	"release"	"vahydro_VA0085171001"	"active"	"echo_VA0085171"	"POINT (-78.05713 39.09051)"
"transfer"	"TO VA0085499001"	"release"	"vahydro_VA0085499001"	"active"	"echo_VA0085499"	"POINT (-77.4267 37.45566)"
"transfer"	"TO VA0085499101"	"release"	"vahydro_VA0085499101"	"active"	"echo_VA0085499"	"POINT (-77.4267 37.45566)"
"transfer"	"TO VA0085499102"	"release"	"vahydro_VA0085499102"	"active"	"echo_VA0085499"	"POINT (-77.4267 37.45566)"
"transfer"	"TO VA0085588001"	"release"	"vahydro_VA0085588001"	"active"	"echo_VA0085588"	"POINT (-78.819534 38.532106)"
"transfer"	"TO VA0085723001"	"release"	"vahydro_VA0085723001"	"active"	"echo_VA0085723"	"POINT (-77.973854 38.482902)"
"transfer"	"TO VA0085901001"	"release"	"vahydro_VA0085901001"	"active"	"echo_VA0085901"	"POINT (-77.51142 38.74876)"
"transfer"	"TO VA0085901002"	"release"	"vahydro_VA0085901002"	"active"	"echo_VA0085901"	"POINT (-77.51142 38.74876)"
"transfer"	"TO VA0085901003"	"release"	"vahydro_VA0085901003"	"active"	"echo_VA0085901"	"POINT (-77.51142 38.74876)"
"transfer"	"TO VA0085901004"	"release"	"vahydro_VA0085901004"	"active"	"echo_VA0085901"	"POINT (-77.51142 38.74876)"
"transfer"	"TO VA0085952001"	"release"	"vahydro_VA0085952001"	"active"	"echo_VA0085952"	"POINT (-79.8533 36.9969)"
"transfer"	"TO VA0085961001"	"release"	"vahydro_VA0085961001"	"active"	"echo_VA0085961"	"POINT (-80.755556 37.3425)"
"transfer"	"TO VA0085979001"	"release"	"vahydro_VA0085979001"	"active"	"echo_VA0085979"	"POINT (-78.36611 38.01577)"
"transfer"	"TO VA0085979004"	"release"	"vahydro_VA0085979004"	"active"	"echo_VA0085979"	"POINT (-78.36611 38.01577)"
"transfer"	"TO VA0086151002"	"release"	"vahydro_VA0086151002"	"active"	"echo_VA0086151"	"POINT (-77.42936 37.47836)"
"transfer"	"TO VA0086274001"	"release"	"vahydro_VA0086274001"	"active"	"echo_VA0086274"	"POINT (-82.550087 37.18361)"
"transfer"	"TO VA0086304001"	"release"	"vahydro_VA0086304001"	"active"	"echo_VA0086304"	"POINT (-81.5522 36.8225)"
"transfer"	"TO VA0086584001"	"release"	"vahydro_VA0086584001"	"active"	"echo_VA0086584"	"POINT (-78.382777 37.978888)"
"transfer"	"TO VA0086622001"	"release"	"vahydro_VA0086622001"	"active"	"echo_VA0086622"	"POINT (-77.402616 37.228745)"
"transfer"	"TO VA0086665001"	"release"	"vahydro_VA0086665001"	"active"	"echo_VA0086665"	"POINT (-80.00466 36.78997)"
"transfer"	"TO VA0086681001"	"release"	"vahydro_VA0086681001"	"active"	"echo_VA0086681"	"POINT (-77.996917 37.357225)"
"transfer"	"TO VA0086720001"	"release"	"vahydro_VA0086720001"	"active"	"echo_VA0086720"	"POINT (-77.2409 38.29627)"
"transfer"	"TO VA0086789001"	"release"	"vahydro_VA0086789001"	"active"	"echo_VA0086789"	"POINT (-77.330849 38.292502)"
"transfer"	"TO VA0086967001"	"release"	"vahydro_VA0086967001"	"active"	"echo_VA0086967"	"POINT (-79.608632 37.908097)"
"transfer"	"TO VA0087033001"	"release"	"vahydro_VA0087033001"	"active"	"echo_VA0087033"	"POINT (-78.203024 38.124685)"
"transfer"	"TO VA0087033101"	"release"	"vahydro_VA0087033101"	"active"	"echo_VA0087033"	"POINT (-78.203024 38.124685)"
"transfer"	"TO VA0087033103"	"release"	"vahydro_VA0087033103"	"active"	"echo_VA0087033"	"POINT (-78.203024 38.124685)"
"transfer"	"TO VA0087033104"	"release"	"vahydro_VA0087033104"	"active"	"echo_VA0087033"	"POINT (-78.203024 38.124685)"
"transfer"	"TO VA0087084001"	"release"	"vahydro_VA0087084001"	"active"	"echo_VA0087084"	"POINT (-80.575521 37.076756)"
"transfer"	"TO VA0087084002"	"release"	"vahydro_VA0087084002"	"active"	"echo_VA0087084"	"POINT (-80.575521 37.076756)"
"transfer"	"TO VA0087084003"	"release"	"vahydro_VA0087084003"	"active"	"echo_VA0087084"	"POINT (-80.575521 37.076756)"
"transfer"	"TO VA0087084004"	"release"	"vahydro_VA0087084004"	"active"	"echo_VA0087084"	"POINT (-80.575521 37.076756)"
"transfer"	"TO VA0087084005"	"release"	"vahydro_VA0087084005"	"active"	"echo_VA0087084"	"POINT (-80.575521 37.076756)"
"transfer"	"TO VA0087084006"	"release"	"vahydro_VA0087084006"	"active"	"echo_VA0087084"	"POINT (-80.575521 37.076756)"
"transfer"	"TO VA0087084007"	"release"	"vahydro_VA0087084007"	"active"	"echo_VA0087084"	"POINT (-80.575521 37.076756)"
"transfer"	"TO VA0087084008"	"release"	"vahydro_VA0087084008"	"active"	"echo_VA0087084"	"POINT (-80.575521 37.076756)"
"transfer"	"TO VA0087084013"	"release"	"vahydro_VA0087084013"	"active"	"echo_VA0087084"	"POINT (-80.575521 37.076756)"
"transfer"	"TO VA0087084014"	"release"	"vahydro_VA0087084014"	"active"	"echo_VA0087084"	"POINT (-80.575521 37.076756)"
"transfer"	"TO VA0087092001"	"release"	"vahydro_VA0087092001"	"active"	"echo_VA0087092"	"POINT (-79.87234 37.25519)"
"transfer"	"TO VA0087092002"	"release"	"vahydro_VA0087092002"	"active"	"echo_VA0087092"	"POINT (-79.87234 37.25519)"
"transfer"	"TO VA0087106001"	"release"	"vahydro_VA0087106001"	"active"	"echo_VA0087106"	"POINT (-79.4025 37.092222)"
"transfer"	"TO VA0087106002"	"release"	"vahydro_VA0087106002"	"active"	"echo_VA0087106"	"POINT (-79.4025 37.092222)"
"transfer"	"TO VA0087106005"	"release"	"vahydro_VA0087106005"	"active"	"echo_VA0087106"	"POINT (-79.4025 37.092222)"
"transfer"	"TO VA0087114006"	"release"	"vahydro_VA0087114006"	"active"	"echo_VA0087114"	"POINT (-79.187587 37.461393)"
"transfer"	"TO VA0087173001"	"release"	"vahydro_VA0087173001"	"active"	"echo_VA0087173"	"POINT (-76.317222 37.559722)"
