"DEQ.ID.of.Source","Corrected_Latitude","Corrected_Longitude"
63322,38.951388888,-77.262222222
63323,38.954444444,-77.35
63324,38.905555555,-77.270833333
63325,38.908333333,-77.661111111
63326,38.966111111,-78.440555555
63327,38.966388888,-78.349166666
63328,39.02,-77.276944444
63329,39.017598238,-78.333719197
63330,39.0225,-77.490833333
63331,38.93,-78.466388888
63332,38.946388888,-78.193333333
63333,36.743211,-79.475095
63334,38.948333333,-78.1875
63335,39.154722222,-77.813611111
63336,39.155,-77.808055555
63337,38.120833333,-78.208333333
63338,39.185833333,-77.935277777
63339,39.1875,-78.168333333
63340,39.197222222,-77.783888888
63341,39.197777777,-77.783333333
63343,37.182777777,-75.990277777
63344,37.719794,-75.665741
63346,39.025555555,-77.538333333
63347,39.033888888,-77.68
63348,38.988333333,-77.796944444
63349,38.993055555,-78.13
63350,38.994722222,-78.126388888
63351,38.995277777,-78.123611111
63352,39.014444444,-77.273611111
63353,38.974444444,-77.235833333
63354,38.972222222,-77.235833333
63355,38.971944444,-77.231666666
63356,39.148611111,-77.760555555
63357,39.134444444,-77.6975
63358,39.102222222,-77.517777777
63359,39.124722222,-77.779166666
63360,39.281666666,-77.634444444
63362,39.1025,-77.515555555
63363,37.564905,-77.884809
63364,36.942155,-79.146085
63365,37.597324,-77.925462
63366,37.791709,-77.586778
63367,39.2275,-78.246666666
63368,39.1025,-77.515555555
63369,39.234722222,-78.118888888
63370,39.236111111,-78.12
63371,38.312661,-78.065794
63372,39.116388888,-77.549444444
63373,39.121666666,-77.576111111
63374,39.123611111,-77.779166666
63375,39.076944444,-77.905555555
63376,39.081388888,-77.570277777
63377,39.096388888,-77.571388888
63378,39.098055555,-77.573611111
63379,36.970408,-77.846933
63381,36.982243,-76.63103
63384,37.260859,-76.020079
63385,37.874102,-75.523659
63386,37.82498,-75.625102
63387,37.564628,-75.80713
63388,37.313745,-75.93105
63389,37.905,-75.497
63390,37.323964,-75.924585
63391,36.761483,-76.204284
63393,39.1425,-77.977777777
63394,39.147222222,-77.903333333
63395,39.123888888,-77.783055555
63396,39.129166666,-77.6775
63397,39.163888888,-78.181111111
63398,39.130555555,-77.663888888
63399,37.684722222,-77.127222222
63400,39.139166666,-77.763333333
63401,39.135378127,-77.853023602
63402,36.710272,-79.177699
63403,36.644061,-79.53599
63404,39.124444444,-77.779722222
63405,37.009263,-79.269444
63406,39.281666666,-77.634444444
63407,36.972014,-79.303708
63408,36.682449,-79.316907
63409,36.735134,-79.257786
63410,37.035642,-79.227377
63411,36.604673,-78.63129
63413,36.756217,-79.568662
63415,37.8605,-75.512
63416,36.874687,-76.466247
63417,36.812926,-76.672178
63418,36.80048,-76.685345
63421,37.058597,-77.675536
63422,37.071072,-77.644517
63423,37.019382,-77.576498
63424,39.150277777,-78.149166666
63425,39.151666666,-78.142222222
63426,39.151666666,-78.148055555
63427,39.152222222,-77.808055555
63428,39.323265104,-78.317017227
63429,36.953921,-79.358914
63430,36.71362,-79.395731
63431,36.894472,-79.397905
63432,36.960992,-78.414247
63433,37.464882,-79.204591
63434,36.942888,-78.805002
63435,36.779673,-79.164898
63436,36.925462,-78.029661
63437,38.200426,-79.24516
63438,38.145136,-79.0699929
63439,36.736891,-79.362536
63440,36.791697,-79.202287
63441,36.981855,-77.765804
63442,36.835048,-79.471819
63443,38.987471677,-78.356348055
63444,36.766666666,-80.083333333
63445,36.742127,-79.240564
63446,37.352201,-79.243601
63447,37.201595,-80.048755
63448,36.669225,-79.676044
63451,36.844871,-79.707144
63452,36.882585,-79.654938
63453,37.644613,-75.696425
63454,38.27906,-77.881105
63455,38.33968,-77.943219
63456,37.473602,-75.889161
63457,38.389538,-78.955927
63458,38.083323,-79.056268
63459,37.202379,-75.966868
63460,36.870772,-78.896008
63461,36.651806,-79.479058
63462,37.337787,-77.373533
63463,37.741578,-78.903123
63464,36.993001,-79.174093
63465,39.465511,-78.004298
63466,37.473804,-75.930968
63468,37.288224,-75.971178
63469,37.720874,-75.671184
63470,37.728506,-79.608372
63471,38.331596,-78.918334
63472,36.67898,-79.583405
63473,36.78063,-79.452956
63474,36.652824,-79.475721
63475,36.975125,-79.294744
63476,37.038161,-79.453635
63477,36.924379,-79.44107
63479,36.835203,-79.518394
63480,36.742023,-79.542334
63481,36.916577,-79.31509
63482,36.910263,-78.71628
63483,37.526263,-76.419289
63484,38.837582,-78.572705
63485,37.001906,-77.809729
63486,38.200544,-79.246919
63487,38.135802,-78.995128
63488,37.236111111,-76.638055555
63489,38.158445,-78.907957
63490,37.8562,-77.53517
63491,37.661857,-77.489852
63492,38.881775,-78.505612
63493,38.733987,-78.751375
63494,38.260847,-78.454226
63495,36.736765,-77.514837
63496,36.814415,-77.471216
63497,37.174906,-77.626639
63498,36.918458,-77.57297
63499,36.961555,-77.570841
63500,36.961555,-77.570841
63501,36.605051,-79.320127
63502,36.82577,-79.397969
63503,36.679904,-79.190724
63504,37.687163,-77.013662
63505,37.831527,-75.570203
63506,37.788611,-77.35
63507,38.09022,-76.883938
63508,37.695277777,-76.998611111
63509,37.590235,-76.989292
63510,37.597324,-77.925462
63511,38.93241,-77.61973
63512,38.36249,-79.01084
63513,37.074814,-76.806428
63514,37.63327,-77.9625
63515,37.526263,-76.419289
63516,39.137758647,-77.85427958
63518,36.67786,-79.476806
63519,36.579983,-79.399989
63520,36.953647,-79.358828
63521,36.7128,-79.381793
63522,36.810073,-79.255955
63523,36.780708,-79.431661
63524,37.876374,-79.909799
63525,38.371614,-78.879296
63526,37.524419,-78.026812
63527,37.520479,-77.572657
63528,37.502767,-77.903529
63529,36.685258,-79.656444
63530,37.507927,-77.708801
63531,37.349656,-75.936077
63532,37.103632,-79.125436
63533,37.469246,-75.930752
63534,37.385278,-75.923611
63535,36.844871,-79.707144
63536,36.882585,-79.654938
63537,37.438918,-75.88085
63538,37.650532,-75.74024
63539,37.244166666,-75.945277777
63540,36.743211,-79.475095
63541,36.870772,-78.896008
63542,37.352201,-79.243601
63543,36.847187,-79.591445
63544,37.288224,-75.971178
63546,37.848055555,-78.793888888
63548,38.889371,-77.537345
63549,38.510351,-78.780196
63550,37.951235,-78.858038
63551,36.757456,-77.847185
63552,37.149648,-77.88191
63553,36.961555,-77.570841
63555,37.080327,-79.291279
63556,37.874102,-75.523659
63557,36.67898,-79.583405
63558,36.953921,-79.358914
63559,36.88311,-77.777431
63560,37.473602,-75.889161
63561,37.421344444,-75.923234883
63562,36.71125,-80.694578
63563,37.379722222,-75.9675
63564,37.358888888,-75.986388888
63565,38.338895,-78.507112
63566,38.371614,-78.879243
63567,36.960992,-78.414247
63568,36.747961,-78.567291
63569,36.685258,-79.656444
63570,36.975125,-79.294744
63571,36.924379,-79.44107
63572,39.131911138,-77.865349116
63573,36.605051,-79.320127
63574,36.747961,-78.567291
63575,38.151928,-77.005976
63576,39.164940455,-77.932519194
63578,37.908087,-77.563229
63579,37.754291,-75.611373
63580,37.526263,-76.419289
63581,36.960992,-78.414247
63582,36.780708,-79.431661
63583,36.67786,-79.476806
63584,38.09022,-76.883938
63585,36.577885,-78.918553
63586,36.604673,-78.63129
63587,38.260847,-78.454226
63588,38.93241,-77.61973
63589,36.677473,-75.984732
63590,37.174906,-77.626639
63591,37.711948,-75.749226
63592,37.5,-75.826667
63593,37.336667,-75.915833
63594,38.234375,-78.25740278
63595,37.647331,-75.756506
63596,37.526263,-76.419289
63597,36.953647,-79.358828
63598,37.438918,-75.88085
63599,37.590235,-76.989292
63600,36.961555,-77.570841
63601,38.170956,-77.191034
63602,37.001906,-77.809729
63603,36.953647,-79.358828
63605,37.710406,-75.700399
63606,37.103632,-79.125436
63607,37.740785,-75.718054
63608,37.526263,-76.419289
63610,37.438918,-75.88085
63611,37.19862,-75.979445
63612,37.434444444,-75.97
63614,38.811826,-77.375747
63615,36.677481,-75.984743
63616,37.323964,-75.924585
63617,37.644613,-75.696425
63618,36.874687,-76.466247
63619,37.202379,-75.966868
63620,37.908087,-77.563229
63621,37.473804,-75.930968
63623,37.469246,-75.930752
63624,36.765,-77.08805
63626,38.889371,-77.537345
63627,39.01305556,-77.28694444
63631,37.662777777,-77.133888888
63632,37.829722222,-76.283611111
63633,37.758333333,-78.271666666
63634,37.972222222,-76.467222222
63635,37.731111111,-75.591944444
63636,37.1925,-78.175
63637,36.680555555,-79.3525
63638,37.526263,-76.419289
63639,37.134045366,-79.519042957
63640,37.8562,-77.53517
63641,36.868611111,-79.463611111
63645,38.133333333,-76.7125
63646,38.876997,-78.598931
63647,38.118888888,-78.210277777
63648,38.118888888,-78.210277777
63650,38.164444,-77.160833
63651,36.772601,-79.601249
63652,36.718888888,-78.294444444
63653,38.207564,-78.21806
63654,36.882585,-79.654938
63655,36.882585,-79.654938
63656,38.449444444,-79.06
63658,37.903888888,-78.883611111
63660,37.372222222,-79.836944444
63661,37.371666666,-79.835833333
63662,37.13076,-77.50669
63663,38.22929,-77.29495
63664,36.858611111,-77.173055555
63665,38.327777777,-79.486111111
63666,37.508888888,-77.185277777
63667,36.724444444,-79.952222222
63668,37.92,-75.73
63670,38.876752047,-78.6263952
63671,38.955555555,-77.35
63674,36.634679,-76.037861
63675,37.526263,-76.419289
63676,38.754444444,-77.613333333
63677,38.863055555,-77.042777777
63678,37.649239,-75.741367
63679,36.894109,-78.048547
63680,37.238888888,-79.881388888
63681,37.933611111,-77.477222222
63684,37.23810833,-76.01491111
63686,37.745,-77.660555555
63687,36.918055555,-77.568611111
63688,38.784722222,-77.476111111
63690,36.730184,-79.354721
63691,38.23182,-78.89764
63692,36.64825,-76.22547222
63693,37.3475,-79.885277777
63694,37.337222222,-79.880277777
63695,37.240833333,-79.918333333
63696,37.250555555,-80.045555555
63697,37.513303,-75.836241
63699,38.036944444,-78.648888888
63700,37.228611111,-80.019444444
63701,37.21,-79.963888888
63703,37.223055555,-76.639722222
63704,37.210277777,-80.016944444
63706,37.157777777,-80.487777777
63707,37.101666666,-79.975
63708,37.562777777,-76.380277777
63714,36.909166666,-76.496388888
63720,38.190853,-79.404675
63721,36.584444444,-78.139166666
63723,36.8625,-81.789444444
63725,36.779722222,-79.415555555
63726,37.4696,-75.928391
63730,37.213055555,-78.6275
63731,36.701528,-77.918639
63732,37.394166666,-80.111111111
63733,37.369722222,-77.296111111
63738,37.269722222,-79.816666666
63740,38.298816,-78.804155
63741,37.246111111,-80.023888888
63742,36.753888888,-79.997222222
63744,36.734509,-79.176885
63745,37.1127,-80.2347
63746,36.549722222,-78.772777777
63747,37.111944444,-80.474722222
63748,36.542777777,-78.772777777
63749,37.706666666,-76.339166666
63750,36.881111111,-76.161111111
63751,39.055833333,-78.080833333
63752,36.932348,-78.464441
63753,38.121111111,-77.617222222
63754,38.081944444,-78.488888888
63755,38.082222222,-78.489444444
63757,37.711948,-75.749226
63758,36.643821,-79.536352
63759,37.658333333,-79.316666666
63760,37.721944444,-77.025277777
63761,38.25194,-78.705232
63762,38.207564,-78.21806
63763,36.728055555,-79.951666666
63764,36.961555,-77.570841
63765,36.966388888,-82.834166666
63766,38.213888888,-78.473055555
63767,36.931944444,-80.276944444
63768,37.447777777,-77.462222222
63769,37.896666666,-76.261388888
63771,38.9075,-77.670833333
63772,38.244944,-77.246269
63774,37.771111111,-75.573333333
63775,36.932348,-78.464441
63776,37.603888888,-77.9125
63777,36.695833333,-78.094444444
63779,37.631666666,-77.399444444
63780,36.648888888,-79.866388888
63781,37.461111111,-76.6175
63782,37.461111111,-77.465277777
63783,38.16347,-78.9
63784,37.548962,-79.052941
63785,37.114447,-77.400855
63786,36.618493,-78.771775
63787,37.005262,-77.769575
63788,38.243055555,-77.277777777
63789,38.238055555,-77.27
63790,38.233888888,-77.326388888
63792,37.604166666,-77.716666666
63793,37.803888888,-77.55
63794,38.263333333,-78.556666666
63796,37.901111111,-77.064166666
63797,36.679722222,-76.745
63798,37.037777777,-76.696388888
63799,36.882274,-76.573548
63800,36.851388888,-79.463888888
63801,37.028033,-80.021903
63802,36.868569444,-76.471116666
63804,38.321666666,-77.490555555
63805,36.961555,-77.570841
63806,38.170956,-77.191034
63807,37.715533,-79.611093
63808,39.135,-77.899166666
63809,38.559722222,-77.7525
63811,36.726775,-79.297798
63812,36.661953,-79.46606
63813,36.7225,-79.4925
63815,37.803611111,-77.442222222
63816,38.2094,-78.8403
63817,38.410833333,-79.58
63818,37.25171667,-76.01871389
63819,37.147222222,-77.524444444
63820,36.95143,-77.55567
63822,37.13072,-78.824136
63823,36.757881,-79.385399
63824,36.834621,-79.439792
63825,36.932367,-79.203198
63826,36.834621,-79.439792
63827,36.868569444,-76.471116666
63828,36.882274,-76.573548
63829,37.273333333,-77.980555555
63830,36.637222222,-76.222777777
63831,38.233055555,-78.884722222
63832,37.721944444,-77.025277777
63833,36.929444444,-76.631388888
63834,38.182264,-77.153633
63835,37.202379,-75.966868
63836,37.202379,-75.966868
63837,38.621111111,-78.471944444
63838,37.982658,-76.961506
63839,36.639724,-79.208289
63840,36.831993,-78.965843
63841,38.889722,-77.534994
63842,36.664024,-79.593417
63843,36.915923,-76.545412
63844,36.932348,-78.464441
63845,37.694722222,-75.7625
63846,38.151928,-77.005976
63847,36.996951,-77.260869
63848,38.630716,-78.47658
63849,36.637222222,-76.222777777
63850,37.202379,-75.966868
63851,37.413112,-76.524155
63852,37.038446,-77.698462
63853,38.429939,-77.422312
63854,37.2255556,-77.6255556
63855,37.507927,-77.708801
63856,37.588117,-75.783198
63857,36.704135,-79.526843
63858,36.799175,-78.458694
63859,36.681388888,-76.781111111
63860,37.1925,-80.090833333
63861,37.507927,-77.708801
63862,37.195277777,-75.968611111
63863,36.932348,-78.464441
63864,36.726775,-79.297798
63865,39.197222222,-77.681944444
63866,37.3175,-79.869444444
63867,37.880833333,-77.509444444
63868,36.7175,-79.383055555
63869,37.725,-78.296388888
63870,37.161864,-79.070868
63871,37.19862,-75.979445
63872,36.722518,-80.70057
63873,38.431944444,-79.044722222
63874,36.648055555,-75.990277777
63875,37.2255556,-77.6255556
63876,37.590235,-76.989292
63877,36.702222222,-79.899166666
63878,37.244166666,-75.945277777
63880,37.648611111,-75.801944444
63881,37,-77
63882,37.588117,-75.783198
63884,37.182777777,-75.990277777
63885,37.161864,-79.070868
63886,36.676751,-78.178162
63887,36.766666666,-79.059444444
63888,36.868569444,-76.471116666
63889,36.707346,-78.7433
63890,38.49176,-78.9531
63891,37.900559,-78.851455
63892,37.933041666,-75.499086111
63893,38.166842,-79.097315
63894,36.717135,-79.458133
63895,37.619444444,-77.461388888
63896,36.894109,-78.048547
63897,37.774444444,-77.74
63898,38.36249,-79.01084
63899,36.96249,-77.5841
63900,37.770237,-75.685817
63901,37.571669,-75.811912
63902,36.915178,-79.667625
63903,37.689722222,-75.7375
63905,37.956666666,-76.672777777
63906,37.982658,-76.961506
63907,36.569444444,-79.621666666
63908,37.7125,-76.520277777
63910,36.717135,-79.458133
63912,38.032719,-78.642635
63914,38.123193596,-78.203527325
63915,37.723888888,-75.671944444
63916,37.349656,-75.936077
63918,37.656944444,-77.439722222
63919,37.19862,-75.979445
63920,37.663333333,-77.151111111
63921,37.728611111,-77.142777777
63922,38.366666666,-79.020833333
63923,37.25119722,-76.01475556
63924,37.671416,-76.585575
63925,37.245833333,-76.945833333
63926,36.76475972,-76.10303075
63927,38.63364,-77.555083
63928,36.577885,-78.918553
63929,36.793888888,-79.654722222
63930,36.726775,-79.297798
63931,36.726775,-79.297798
63932,37.175,-77.286111111
63933,38.24403,-77.32955
63935,36.847187,-79.591445
63937,37.376856,-77.504594
63938,36.628037,-79.056473
63939,37.079643,-78.747919
63940,36.95673,-79.373606
63941,36.834621,-79.439792
63942,37.245833333,-76.945833333
63943,36.606666666,-78.21
63944,37.783573,-76.949236
63946,36.956388888,-79.349166666
63947,36.953055555,-78.787777777
63948,36.779444444,-77.057777777
63949,36.776666666,-80.706388888
63950,37.349656,-75.936077
63951,37.163197,-79.073716
63952,36.694307,-78.490812
63953,37.349722222,-79.958611111
63954,37.211944444,-80.025555555
63956,37.731944444,-75.599166666
63957,37.576923,-77.723959
63958,36.677481,-75.984743
63959,37.898055555,-77.439722222
63960,37.222142,-77.285623
63961,37.733611111,-76.329166666
63962,38.29,-78.87244
63963,37.7375,-78.869722222
63965,37.077394,-77.585757
63966,38.207564,-78.21806
63967,36.92723,-77.57142
63968,36.5219,-77.3547
63969,38.1875,-79.035833333
63970,37.691944444,-77.676944444
63971,38.54271,-77.99878
63972,38.039976,-79.384349
63974,37.247333,-76.950928
63975,37.24246944,-76.00967778
63976,36.635129,-78.257765
63977,36.765,-77.08805
63978,37.588117,-75.783198
63979,37.163197,-79.073716
63980,37.741111111,-75.593055555
63981,38.207564,-78.21806
63982,36.776666666,-80.706388888
63983,37.647331,-75.756506
63984,38.368444,-78.387296
63985,37.727938,-77.068733
63986,37.710406,-75.700399
63987,36.681388888,-76.781111111
63988,37.005425,-77.57721
63989,36.69,-77.2
63990,37.6225,-76.56
63991,37.719794,-75.665741
63993,37.795,-75.5525
63994,36.742433,-76.351781
63995,36.932348,-78.464441
63996,38.778333333,-78.547777777
63997,37.5,-77.393333333
63998,38.756944444,-77.235555555
63999,37.349656,-75.936077
64000,38.090731,-77.033566
64001,37.783573,-76.949236
64002,38.151928,-77.005976
64003,37.267777777,-79.070555555
64004,38.625277777,-78.656666666
64005,37.202379,-75.966868
