"HydroID","Permit","Facility","Well Name","Date","Value","Parameter","Units","Variable Key","Well Type","Facility Use Type","Well Depth (ft)","Latitude","Longitude","Permit ID","Locality","DEQ Well Number" 
"1810","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-2","07/22/2005","2,780","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","880.00","36.777333333333","-76.460472222222","GW0043900","","234-00256"
"1101","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-1","07/22/2005","762","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","720.00","36.787083333333","-76.443972222222","GW0043900","","234-00210"
"1102","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-5","07/22/2005","514","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","725.00","36.785444444444","-76.450333333333","GW0043900","","234-00209"
"1773","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-4","07/22/2005","800","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","","36.790166666667","-76.446222222222","GW0043900","","234-00258"
"1772","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-3","04/29/2005","814","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","880.00","36.783944444444","-76.459194444444","GW0043900","","234-00257"
"1810","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-2","04/29/2005","3,460","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","880.00","36.777333333333","-76.460472222222","GW0043900","","234-00256"
"1807","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-6 - Abandoned","04/29/2005","1,004","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","976.00","36.771888888889","-76.462000000000","GW0043900","","234-00216"
"1101","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-1","04/29/2005","889","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","720.00","36.787083333333","-76.443972222222","GW0043900","","234-00210"
"1102","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-5","04/29/2005","922","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","725.00","36.785444444444","-76.450333333333","GW0043900","","234-00209"
"1773","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-4","04/29/2005","695","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","","36.790166666667","-76.446222222222","GW0043900","","234-00258"
"1748","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-4","04/08/2005","7,643","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1299.00","36.579208333333","-76.201580555556","GW0043900","","234-00223"
"1750","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-2","04/08/2005","4,862","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1251.00","36.598144444444","-76.208575000000","GW0043900","","234-00221"
"1808","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-1","04/08/2005","5,851","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1320.00","36.593097222222","-76.210425000000","GW0043900","","234-00220"
"1749","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-OW-5","04/08/2005","6,206","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","1294.00","36.591333333333","-76.188611111111","GW0043900","","234-00226"
"1798","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-3","04/08/2005","6,672","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1289.00","36.584950000000","-76.203566666667","GW0043900","","234-00222"
"1772","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-3","01/13/2005","854","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","880.00","36.783944444444","-76.459194444444","GW0043900","","234-00257"
"1102","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-5","01/13/2005","383","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","725.00","36.785444444444","-76.450333333333","GW0043900","","234-00209"
"1101","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-1","01/13/2005","719","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","720.00","36.787083333333","-76.443972222222","GW0043900","","234-00210"
"1807","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-6 - Abandoned","01/13/2005","908","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","976.00","36.771888888889","-76.462000000000","GW0043900","","234-00216"
"1810","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-2","01/13/2005","2,368","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","880.00","36.777333333333","-76.460472222222","GW0043900","","234-00256"
"1773","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-4","01/13/2005","719","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","","36.790166666667","-76.446222222222","GW0043900","","234-00258"
"1749","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-OW-5","11/19/2004","6,164","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","1294.00","36.591333333333","-76.188611111111","GW0043900","","234-00226"
"1798","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-3","11/19/2004","6,572","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1289.00","36.584950000000","-76.203566666667","GW0043900","","234-00222"
"1750","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-2","11/19/2004","4,948","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1251.00","36.598144444444","-76.208575000000","GW0043900","","234-00221"
"1808","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-1","11/19/2004","5,650","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1320.00","36.593097222222","-76.210425000000","GW0043900","","234-00220"
"1807","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-6 - Abandoned","10/28/2004","966","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","976.00","36.771888888889","-76.462000000000","GW0043900","","234-00216"
"1810","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-2","10/28/2004","529","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","880.00","36.777333333333","-76.460472222222","GW0043900","","234-00256"
"1101","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-1","10/28/2004","719","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","720.00","36.787083333333","-76.443972222222","GW0043900","","234-00210"
"1102","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-5","10/28/2004","1,397","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","725.00","36.785444444444","-76.450333333333","GW0043900","","234-00209"
"1772","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-3","10/28/2004","583","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","880.00","36.783944444444","-76.459194444444","GW0043900","","234-00257"
"1773","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-4","10/28/2004","746","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","","36.790166666667","-76.446222222222","GW0043900","","234-00258"
"1807","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-6 - Abandoned","07/28/2004","1,012","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","976.00","36.771888888889","-76.462000000000","GW0043900","","234-00216"
"1810","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-2","07/28/2004","894","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","880.00","36.777333333333","-76.460472222222","GW0043900","","234-00256"
"1102","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-5","07/28/2004","1,227","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","725.00","36.785444444444","-76.450333333333","GW0043900","","234-00209"
"1773","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-4","07/28/2004","648","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","","36.790166666667","-76.446222222222","GW0043900","","234-00258"
"1101","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-1","07/28/2004","749","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","720.00","36.787083333333","-76.443972222222","GW0043900","","234-00210"
"1772","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-3","07/28/2004","1,503","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","880.00","36.783944444444","-76.459194444444","GW0043900","","234-00257"
"1798","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-3","07/02/2004","6,631","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1289.00","36.584950000000","-76.203566666667","GW0043900","","234-00222"
"1748","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-4","07/02/2004","7,329","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1299.00","36.579208333333","-76.201580555556","GW0043900","","234-00223"
"1808","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-1","07/02/2004","5,690","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1320.00","36.593097222222","-76.210425000000","GW0043900","","234-00220"
"1749","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-OW-5","07/02/2004","6,052","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","1294.00","36.591333333333","-76.188611111111","GW0043900","","234-00226"
"1750","Northwest River Water Supply System","Northwest River/Western Branch Systems","NWR-2","07/02/2004","4,884","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1251.00","36.598144444444","-76.208575000000","GW0043900","","234-00221"
"1101","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-1","04/16/2004","685","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","720.00","36.787083333333","-76.443972222222","GW0043900","","234-00210"
"1773","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-4","04/16/2004","701","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","","36.790166666667","-76.446222222222","GW0043900","","234-00258"
"1807","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-6 - Abandoned","04/16/2004","1,040","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","976.00","36.771888888889","-76.462000000000","GW0043900","","234-00216"
"1810","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-2","04/16/2004","1,060","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","880.00","36.777333333333","-76.460472222222","GW0043900","","234-00256"
"1102","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-5","04/16/2004","1,501","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","725.00","36.785444444444","-76.450333333333","GW0043900","","234-00209"
"1772","Northwest River Water Supply System","Northwest River/Western Branch Systems","MW-3","04/16/2004","833","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","monitoring","municipal","880.00","36.783944444444","-76.459194444444","GW0043900","","234-00257"
"114","Null Permit for Orphaned Facilities","NTGargiulo LP Taylor Farm","PW-4","03/09/2010","249","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","agriculture","250.00","37.839444444444","-75.525833333333","null_permit","","100-00894"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","09/30/2019","397","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","09/26/2018","397","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","06/22/2018","346","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","03/30/2018","390","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","12/22/2017","378","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","09/26/2017","378","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","07/14/2017","390","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","12/14/2016","410","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","09/26/2016","378","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","12/14/2015","403.2","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","03/24/2014","390","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","12/20/2013","403","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","10/02/2013","365","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","06/26/2013","371","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","03/07/2013","403","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","09/19/2012","371","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","12/08/2011","410","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","12/16/2010","403","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","09/29/2010","397","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","06/25/2010","371","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","03/26/2010","378","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1660","Virginia Beach National Golf Club","Virginia Beach National Golf Course","PW-1 (+WQ)","08/28/2006","339","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","commercial","81.00","36.753611111111","-76.071666666667","GW0041401","","228-00414"
"1590","Virginia Renewable Power - Portsmouth, LLC","Virginia Renewable Power - Portsmouth, LLC","Well A - Abandoned","12/15/2010","326","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","fossilpower","1230.00","36.870772222222","-76.352055555556","GW0036301","","220-00040"
"1813","Western Tidewater Water Authority","Western Tidewater Water Authority","Crittenden Well","02/19/2020","1,020","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1005.00","36.903380555556","-76.512208333333","GW0045801","","161-00550"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","02/19/2020","414","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045801","","161-00380"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","02/19/2020","414","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045800","","161-00380"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","02/19/2020","467","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045800","","161-00371"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","02/19/2020","467","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045801","","161-00371"
"1813","Western Tidewater Water Authority","Western Tidewater Water Authority","Crittenden Well","02/19/2020","1,020","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1005.00","36.903380555556","-76.512208333333","GW0045800","","161-00550"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","11/20/2019","457","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045800","","161-00371"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","11/20/2019","457","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045801","","161-00371"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","10/16/2019","503","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045801","","161-00380"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","10/16/2019","503","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045800","","161-00380"
"1813","Western Tidewater Water Authority","Western Tidewater Water Authority","Crittenden Well","10/16/2019","1,200","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1005.00","36.903380555556","-76.512208333333","GW0045801","","161-00550"
"1813","Western Tidewater Water Authority","Western Tidewater Water Authority","Crittenden Well","10/16/2019","1,200","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1005.00","36.903380555556","-76.512208333333","GW0045800","","161-00550"
"1813","Western Tidewater Water Authority","Western Tidewater Water Authority","Crittenden Well","09/26/2019","1,220","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1005.00","36.903380555556","-76.512208333333","GW0045801","","161-00550"
"1813","Western Tidewater Water Authority","Western Tidewater Water Authority","Crittenden Well","09/26/2019","1,220","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1005.00","36.903380555556","-76.512208333333","GW0045800","","161-00550"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","08/21/2019","493","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045801","","161-00371"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","08/21/2019","493","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045800","","161-00371"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","06/19/2019","460","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045800","","161-00380"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","06/19/2019","460","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045801","","161-00380"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","05/22/2019","537","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045800","","161-00371"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","05/22/2019","537","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045801","","161-00371"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","02/21/2019","410","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045801","","161-00371"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","02/21/2019","410","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045800","","161-00371"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","02/13/2019","452","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045800","","161-00380"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","02/13/2019","452","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045801","","161-00380"
"1813","Western Tidewater Water Authority","Western Tidewater Water Authority","Crittenden Well","01/16/2019","1,220","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1005.00","36.903380555556","-76.512208333333","GW0045800","","161-00550"
"1813","Western Tidewater Water Authority","Western Tidewater Water Authority","Crittenden Well","01/16/2019","1,220","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1005.00","36.903380555556","-76.512208333333","GW0045801","","161-00550"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","11/28/2018","477","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045801","","161-00380"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","11/28/2018","472","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045801","","161-00371"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","11/28/2018","472","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045800","","161-00371"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","11/28/2018","477","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045800","","161-00380"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","08/22/2018","520","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045801","","161-00380"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","08/22/2018","520","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045800","","161-00380"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","08/22/2018","487","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045800","","161-00371"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","08/22/2018","487","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045801","","161-00371"
"1813","Western Tidewater Water Authority","Western Tidewater Water Authority","Crittenden Well","07/05/2018","1,020","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1005.00","36.903380555556","-76.512208333333","GW0045801","","161-00550"
"1813","Western Tidewater Water Authority","Western Tidewater Water Authority","Crittenden Well","07/05/2018","1,020","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1005.00","36.903380555556","-76.512208333333","GW0045800","","161-00550"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","05/23/2018","537","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045801","","161-00371"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","05/23/2018","533","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045800","","161-00380"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","05/23/2018","533","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045801","","161-00380"
"1812","Western Tidewater Water Authority","Western Tidewater Water Authority","Reids Ferry","05/23/2018","537","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1003.00","36.812138888889","-76.586916666667","GW0045800","","161-00371"
"961","Western Tidewater Water Authority","Western Tidewater Water Authority","Fluoride Well","02/21/2018","402","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","610.00","36.863416666667","-76.574227777778","GW0045800","","161-00380"
