"hydrocode"	"varkey"	"entity_type"	"propname"	"propcode"	"startdate"	"enddate"
"echo_VA0090883001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2017"	"09/30/2017"
"echo_VA0087033001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"10/31/2016"
"echo_VA0087033001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2017"	"02/28/2017"
"echo_VA0063843001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2015"	"11/30/2015"
"echo_VA0063843001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2016"	"12/31/2016"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2017"	"11/30/2017"
"echo_VA0005860002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2016"	"03/31/2016"
"echo_VA0061247001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0059072001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2017"	"04/30/2017"
"echo_VA0005860002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2016"	"06/30/2016"
"echo_VA0024431001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"07/31/2016"
"echo_VA0027481001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2016"	"01/31/2016"
"echo_VA0028233001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0091464001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"03/31/2018"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2016"	"08/31/2016"
"echo_VA0021326001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2018"	"04/30/2018"
"echo_VA0092797001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0064599001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2015"	"11/30/2015"
"echo_VA0090981004"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2017"	"07/31/2017"
"echo_VA0063843001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0025542001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2011"	"04/30/2011"
"echo_VA0061247001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2016"	"05/31/2016"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"10/31/2016"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2016"	"01/31/2016"
"echo_VA0088111001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2017"	"04/30/2017"
"echo_VA0063843001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2016"	"06/30/2016"
"echo_VA0002283001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2017"	"08/31/2017"
"echo_VA0005860001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2016"	"01/31/2016"
"echo_VA0021113001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0021130001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2018"	"04/30/2018"
"echo_VA0024899001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0022845001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0090981004"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2017"	"03/31/2017"
"echo_VA0027481001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2015"	"10/31/2015"
"echo_VA0003492006"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2018"	"05/31/2018"
"echo_VA0005851002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2017"	"05/31/2017"
"echo_VA0020974001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0063843001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2015"	"10/31/2015"
"echo_VA0006408001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2013"	"11/30/2013"
"echo_VA0002151014"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2011"	"12/31/2011"
"echo_VA0002151014"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2012"	"03/31/2012"
"echo_VA0002151014"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2012"	"04/30/2012"
"echo_VA0002151016"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2015"	"04/30/2015"
"echo_VA0002151010"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2012"	"05/31/2012"
"echo_VA0002151090"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2014"	"03/31/2014"
"echo_VA0002151035"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2014"	"03/31/2014"
"echo_VA0002151086"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2014"	"03/31/2014"
"echo_VA0002151035"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2012"	"06/30/2012"
"echo_VA0002151072"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2015"	"09/30/2015"
"echo_VA0002151035"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2011"	"12/31/2011"
"echo_VA0002151072"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2014"	"06/30/2014"
"echo_VA0002151072"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2014"	"09/30/2014"
"echo_VA0002151072"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2014"	"03/31/2014"
"echo_VA0090891001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2012"	"04/30/2012"
"echo_VA0021083001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0027481001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2015"	"11/30/2015"
"echo_VA0082783001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"07/31/2016"
"echo_VA0061913001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"01/31/2017"
"echo_VA0027481001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2017"	"10/31/2017"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2016"	"05/31/2016"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"01/31/2018"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2017"	"08/31/2017"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2018"	"05/31/2018"
"echo_VA0028233001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2016"	"06/30/2016"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"07/31/2016"
"echo_VA0062642001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2014"	"04/30/2014"
"echo_VA0021326001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0092894001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0092894001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2017"	"08/31/2017"
"echo_VA0092894001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"07/31/2016"
"echo_VA0092894001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"10/31/2016"
"echo_VA0092894001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2017"	"04/30/2017"
"echo_VA0005860001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2017"	"08/31/2017"
"echo_VA0005860001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2017"	"02/28/2017"
"echo_VA0028233001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2017"	"05/31/2017"
"echo_VA0027481001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2016"	"03/31/2016"
"echo_VA0073733001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0076830001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2017"	"04/30/2017"
"echo_VA0005860002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"09/30/2016"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0059072001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2016"	"03/31/2016"
"echo_VA0059072001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2016"	"04/30/2016"
"echo_VA0059072001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2017"	"05/31/2017"
"echo_VA0059072001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"01/31/2017"
"echo_VA0059072001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2016"	"12/31/2016"
"echo_VA0059072001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2015"	"10/31/2015"
"echo_VA0059072001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"07/31/2016"
"echo_VA0027642001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0054780001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2017"	"08/31/2017"
"echo_VA0029084001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2017"	"07/31/2017"
"echo_VA0073733001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"01/31/2018"
"echo_VA0088111001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0092797001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0002151014"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2013"	"06/30/2013"
"echo_VA0005835001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0005860001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2017"	"10/31/2017"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2017"	"12/31/2017"
"echo_VA0092398001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2017"	"06/30/2017"
"echo_VA0092398001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"03/31/2017"
"echo_VA0061247001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0087033001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2016"	"05/31/2016"
"echo_VA0087033001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2016"	"09/30/2016"
"echo_VA0087033001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2017"	"05/31/2017"
"echo_VA0087033001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0087033001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2016"	"06/30/2016"
"echo_VA0087033001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0087033001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2016"	"11/30/2016"
"echo_VA0087033001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2016"	"03/31/2016"
"echo_VA0076830001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0091464001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2017"	"12/31/2017"
"echo_VA0055328001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2016"	"09/30/2016"
"echo_VA0082783001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"01/31/2018"
"echo_VA0052639001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"03/31/2017"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2015"	"10/31/2015"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2016"	"08/31/2016"
"echo_VA0088111001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2017"	"03/31/2017"
"echo_VA0020249001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0091464001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2018"	"06/30/2018"
"echo_VA0024899001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2014"	"02/28/2014"
"echo_VA0083097001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2014"	"10/31/2014"
"echo_VA0083054001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2017"	"12/31/2017"
"echo_VA0088463001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0005657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2016"	"03/31/2016"
"echo_VA0024945001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2015"	"10/31/2015"
"echo_VA0055328001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"10/31/2016"
"echo_VA0076830001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2016"	"05/31/2016"
"echo_VA0005860001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2017"	"09/30/2017"
"echo_VA0092398001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"03/31/2018"
"echo_VA0088111001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2018"	"03/31/2018"
"echo_VA0021016001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2018"	"03/31/2018"
"echo_VA0067571001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0062812001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2013"	"02/28/2013"
"echo_VA0024945001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2016"	"05/31/2016"
"echo_VA0076830001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2016"	"01/31/2016"
"echo_VA0020176001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0020249001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0020249001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2016"	"05/31/2016"
"echo_VA0083097001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2013"	"11/30/2013"
"echo_VA0090131001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"03/31/2017"
"echo_VA0090131001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"12/31/2016"
"echo_VA0090131001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2017"	"06/30/2017"
"echo_VA0090131001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2017"	"09/30/2017"
"echo_VA0090131001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"03/31/2018"
"echo_VA0090131001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2016"	"06/30/2016"
"echo_VA0090131001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2017"	"12/31/2017"
"echo_VA0002151086"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2015"	"06/30/2015"
"echo_VA0002151090"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2015"	"06/30/2015"
"echo_VA0002151072"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2015"	"06/30/2015"
"echo_VA0002151010"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2013"	"12/31/2013"
"echo_VA0004880001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2016"	"12/31/2016"
"echo_VA0005819101"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"01/31/2017"
"echo_VA0005819004"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2017"	"02/28/2017"
"echo_VA0021113001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0021130001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2017"	"05/31/2017"
"echo_VA0091227001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"12/31/2016"
"echo_VA0091227001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"09/30/2016"
"echo_VA0091227001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"03/31/2017"
"echo_VA0091227001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"03/31/2018"
"echo_VA0091227001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2018"	"06/30/2018"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2015"	"10/31/2015"
"echo_VA0002151072"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2017"	"06/30/2017"
"echo_VA0022845001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2018"	"05/31/2018"
"echo_VA0027481001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2016"	"09/30/2016"
"echo_VA0027481001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2016"	"12/31/2016"
"echo_VA0076830001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2018"	"03/31/2018"
"echo_VA0025542001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"01/31/2017"
"echo_VA0025542001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2016"	"06/30/2016"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2017"	"02/28/2017"
"echo_VA0092398001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"09/30/2016"
"echo_VA0062669001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0092258001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0067571001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2016"	"12/31/2016"
"echo_VA0092258001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2015"	"10/31/2015"
"echo_VA0021253001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"10/31/2016"
"echo_VA0090981002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"01/31/2018"
"echo_VA0091201001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2017"	"06/30/2017"
