"hydocode","bundle","ftype","name","from_node","to_node"
"VA0080837:VA0080837001","coneyance","water_transfer","From VA0080837 to VA0080837001","VA0080837:VA0080837001","VA0080837001"
"VA0080993:VA0080993001","coneyance","water_transfer","From VA0080993 to VA0080993001","VA0080993:VA0080993001","VA0080993001"
"VA0081001:VA0081001001","coneyance","water_transfer","From VA0081001 to VA0081001001","VA0081001:VA0081001001","VA0081001001"
"VA0081213:VA0081213001","coneyance","water_transfer","From VA0081213 to VA0081213001","VA0081213:VA0081213001","VA0081213001"
"VA0081230:VA0081230001","coneyance","water_transfer","From VA0081230 to VA0081230001","VA0081230:VA0081230001","VA0081230001"
"VA0081248:VA0081248001","coneyance","water_transfer","From VA0081248 to VA0081248001","VA0081248:VA0081248001","VA0081248001"
"VA0081256:VA0081256001","coneyance","water_transfer","From VA0081256 to VA0081256001","VA0081256:VA0081256001","VA0081256001"
"VA0081264:VA0081264001","coneyance","water_transfer","From VA0081264 to VA0081264001","VA0081264:VA0081264001","VA0081264001"
"VA0081272:VA0081272001","coneyance","water_transfer","From VA0081272 to VA0081272001","VA0081272:VA0081272001","VA0081272001"
"VA0081281:VA0081281001","coneyance","water_transfer","From VA0081281 to VA0081281001","VA0081281:VA0081281001","VA0081281001"
"VA0081299:VA0081299001","coneyance","water_transfer","From VA0081299 to VA0081299001","VA0081299:VA0081299001","VA0081299001"
"VA0081302:VA0081302001","coneyance","water_transfer","From VA0081302 to VA0081302001","VA0081302:VA0081302001","VA0081302001"
"VA0081311:VA0081311001","coneyance","water_transfer","From VA0081311 to VA0081311001","VA0081311:VA0081311001","VA0081311001"
"VA0081418:VA0081418001","coneyance","water_transfer","From VA0081418 to VA0081418001","VA0081418:VA0081418001","VA0081418001"
"VA0081779:VA0081779001","coneyance","water_transfer","From VA0081779 to VA0081779001","VA0081779:VA0081779001","VA0081779001"
"VA0082228:VA0082228001","coneyance","water_transfer","From VA0082228 to VA0082228001","VA0082228:VA0082228001","VA0082228001"
"VA0082333:VA0082333001","coneyance","water_transfer","From VA0082333 to VA0082333001","VA0082333:VA0082333001","VA0082333001"
"VA0082546:VA0082546001","coneyance","water_transfer","From VA0082546 to VA0082546001","VA0082546:VA0082546001","VA0082546001"
"VA0082589:VA0082589001","coneyance","water_transfer","From VA0082589 to VA0082589001","VA0082589:VA0082589001","VA0082589001"
"VA0082767:VA0082767001","coneyance","water_transfer","From VA0082767 to VA0082767001","VA0082767:VA0082767001","VA0082767001"
"VA0082767:VA0082767004","coneyance","water_transfer","From VA0082767 to VA0082767004","VA0082767:VA0082767004","VA0082767004"
"VA0082767:VA0082767101","coneyance","water_transfer","From VA0082767 to VA0082767101","VA0082767:VA0082767101","VA0082767101"
"VA0082767:VA0082767103","coneyance","water_transfer","From VA0082767 to VA0082767103","VA0082767:VA0082767103","VA0082767103"
"VA0082767:VA0082767105","coneyance","water_transfer","From VA0082767 to VA0082767105","VA0082767:VA0082767105","VA0082767105"
"VA0082767:VA0082767106","coneyance","water_transfer","From VA0082767 to VA0082767106","VA0082767:VA0082767106","VA0082767106"
"VA0082783:VA0082783001","coneyance","water_transfer","From VA0082783 to VA0082783001","VA0082783:VA0082783001","VA0082783001"
"VA0082783:VA0082783101","coneyance","water_transfer","From VA0082783 to VA0082783101","VA0082783:VA0082783101","VA0082783101"
"VA0082783:VA0082783102","coneyance","water_transfer","From VA0082783 to VA0082783102","VA0082783:VA0082783102","VA0082783102"
"VA0082783:VA0082783103","coneyance","water_transfer","From VA0082783 to VA0082783103","VA0082783:VA0082783103","VA0082783103"
"VA0082783:VA0082783104","coneyance","water_transfer","From VA0082783 to VA0082783104","VA0082783:VA0082783104","VA0082783104"
"VA0083054:VA0083054001","coneyance","water_transfer","From VA0083054 to VA0083054001","VA0083054:VA0083054001","VA0083054001"
"VA0083097:VA0083097001","coneyance","water_transfer","From VA0083097 to VA0083097001","VA0083097:VA0083097001","VA0083097001"
"VA0083097:VA0083097002","coneyance","water_transfer","From VA0083097 to VA0083097002","VA0083097:VA0083097002","VA0083097002"
"VA0083097:VA0083097003","coneyance","water_transfer","From VA0083097 to VA0083097003","VA0083097:VA0083097003","VA0083097003"
"VA0083097:VA0083097004","coneyance","water_transfer","From VA0083097 to VA0083097004","VA0083097:VA0083097004","VA0083097004"
"VA0083097:VA0083097005","coneyance","water_transfer","From VA0083097 to VA0083097005","VA0083097:VA0083097005","VA0083097005"
"VA0083097:VA0083097006","coneyance","water_transfer","From VA0083097 to VA0083097006","VA0083097:VA0083097006","VA0083097006"
"VA0083097:VA0083097007","coneyance","water_transfer","From VA0083097 to VA0083097007","VA0083097:VA0083097007","VA0083097007"
"VA0083097:VA0083097008","coneyance","water_transfer","From VA0083097 to VA0083097008","VA0083097:VA0083097008","VA0083097008"
"VA0083097:VA0083097009","coneyance","water_transfer","From VA0083097 to VA0083097009","VA0083097:VA0083097009","VA0083097009"
"VA0083097:VA0083097011","coneyance","water_transfer","From VA0083097 to VA0083097011","VA0083097:VA0083097011","VA0083097011"
"VA0083097:VA0083097012","coneyance","water_transfer","From VA0083097 to VA0083097012","VA0083097:VA0083097012","VA0083097012"
"VA0083097:VA0083097013","coneyance","water_transfer","From VA0083097 to VA0083097013","VA0083097:VA0083097013","VA0083097013"
"VA0083097:VA0083097014","coneyance","water_transfer","From VA0083097 to VA0083097014","VA0083097:VA0083097014","VA0083097014"
"VA0083097:VA0083097015","coneyance","water_transfer","From VA0083097 to VA0083097015","VA0083097:VA0083097015","VA0083097015"
"VA0083097:VA0083097016","coneyance","water_transfer","From VA0083097 to VA0083097016","VA0083097:VA0083097016","VA0083097016"
"VA0083097:VA0083097101","coneyance","water_transfer","From VA0083097 to VA0083097101","VA0083097:VA0083097101","VA0083097101"
"VA0083097:VA0083097102","coneyance","water_transfer","From VA0083097 to VA0083097102","VA0083097:VA0083097102","VA0083097102"
"VA0083097:VA0083097103","coneyance","water_transfer","From VA0083097 to VA0083097103","VA0083097:VA0083097103","VA0083097103"
"VA0083135:VA0083135001","coneyance","water_transfer","From VA0083135 to VA0083135001","VA0083135:VA0083135001","VA0083135001"
"VA0083291:VA0083291001","coneyance","water_transfer","From VA0083291 to VA0083291001","VA0083291:VA0083291001","VA0083291001"
"VA0083305:VA0083305001","coneyance","water_transfer","From VA0083305 to VA0083305001","VA0083305:VA0083305001","VA0083305001"
"VA0083313:VA0083313001","coneyance","water_transfer","From VA0083313 to VA0083313001","VA0083313:VA0083313001","VA0083313001"
"VA0083399:VA0083399001","coneyance","water_transfer","From VA0083399 to VA0083399001","VA0083399:VA0083399001","VA0083399001"
"VA0083402:VA0083402001","coneyance","water_transfer","From VA0083402 to VA0083402001","VA0083402:VA0083402001","VA0083402001"
"VA0083411:VA0083411001","coneyance","water_transfer","From VA0083411 to VA0083411001","VA0083411:VA0083411001","VA0083411001"
"VA0084069:VA0084069001","coneyance","water_transfer","From VA0084069 to VA0084069001","VA0084069:VA0084069001","VA0084069001"
"VA0084069:VA0084069101","coneyance","water_transfer","From VA0084069 to VA0084069101","VA0084069:VA0084069101","VA0084069101"
"VA0084069:VA0084069102","coneyance","water_transfer","From VA0084069 to VA0084069102","VA0084069:VA0084069102","VA0084069102"
"VA0084212:VA0084212003","coneyance","water_transfer","From VA0084212 to VA0084212003","VA0084212:VA0084212003","VA0084212003"
"VA0084298:VA0084298001","coneyance","water_transfer","From VA0084298 to VA0084298001","VA0084298:VA0084298001","VA0084298001"
"VA0084298:VA0084298002","coneyance","water_transfer","From VA0084298 to VA0084298002","VA0084298:VA0084298002","VA0084298002"
"VA0084433:VA0084433001","coneyance","water_transfer","From VA0084433 to VA0084433001","VA0084433:VA0084433001","VA0084433001"
"VA0085171:VA0085171001","coneyance","water_transfer","From VA0085171 to VA0085171001","VA0085171:VA0085171001","VA0085171001"
"VA0085499:VA0085499001","coneyance","water_transfer","From VA0085499 to VA0085499001","VA0085499:VA0085499001","VA0085499001"
"VA0085499:VA0085499101","coneyance","water_transfer","From VA0085499 to VA0085499101","VA0085499:VA0085499101","VA0085499101"
"VA0085499:VA0085499102","coneyance","water_transfer","From VA0085499 to VA0085499102","VA0085499:VA0085499102","VA0085499102"
"VA0085588:VA0085588001","coneyance","water_transfer","From VA0085588 to VA0085588001","VA0085588:VA0085588001","VA0085588001"
"VA0085723:VA0085723001","coneyance","water_transfer","From VA0085723 to VA0085723001","VA0085723:VA0085723001","VA0085723001"
"VA0085871:VA0085871001","coneyance","water_transfer","From VA0085871 to VA0085871001","VA0085871:VA0085871001","VA0085871001"
"VA0085871:VA0085871002","coneyance","water_transfer","From VA0085871 to VA0085871002","VA0085871:VA0085871002","VA0085871002"
"VA0085901:VA0085901001","coneyance","water_transfer","From VA0085901 to VA0085901001","VA0085901:VA0085901001","VA0085901001"
"VA0085901:VA0085901002","coneyance","water_transfer","From VA0085901 to VA0085901002","VA0085901:VA0085901002","VA0085901002"
"VA0085901:VA0085901003","coneyance","water_transfer","From VA0085901 to VA0085901003","VA0085901:VA0085901003","VA0085901003"
"VA0085901:VA0085901004","coneyance","water_transfer","From VA0085901 to VA0085901004","VA0085901:VA0085901004","VA0085901004"
"VA0085936:VA0085936001","coneyance","water_transfer","From VA0085936 to VA0085936001","VA0085936:VA0085936001","VA0085936001"
"VA0085952:VA0085952001","coneyance","water_transfer","From VA0085952 to VA0085952001","VA0085952:VA0085952001","VA0085952001"
"VA0085961:VA0085961001","coneyance","water_transfer","From VA0085961 to VA0085961001","VA0085961:VA0085961001","VA0085961001"
"VA0085979:VA0085979001","coneyance","water_transfer","From VA0085979 to VA0085979001","VA0085979:VA0085979001","VA0085979001"
"VA0085979:VA0085979004","coneyance","water_transfer","From VA0085979 to VA0085979004","VA0085979:VA0085979004","VA0085979004"
"VA0086151:VA0086151002","coneyance","water_transfer","From VA0086151 to VA0086151002","VA0086151:VA0086151002","VA0086151002"
"VA0086274:VA0086274001","coneyance","water_transfer","From VA0086274 to VA0086274001","VA0086274:VA0086274001","VA0086274001"
"VA0086304:VA0086304001","coneyance","water_transfer","From VA0086304 to VA0086304001","VA0086304:VA0086304001","VA0086304001"
"VA0086541:VA0086541001","coneyance","water_transfer","From VA0086541 to VA0086541001","VA0086541:VA0086541001","VA0086541001"
"VA0086584:VA0086584001","coneyance","water_transfer","From VA0086584 to VA0086584001","VA0086584:VA0086584001","VA0086584001"
"VA0086622:VA0086622001","coneyance","water_transfer","From VA0086622 to VA0086622001","VA0086622:VA0086622001","VA0086622001"
"VA0086665:VA0086665001","coneyance","water_transfer","From VA0086665 to VA0086665001","VA0086665:VA0086665001","VA0086665001"
"VA0086673:VA0086673001","coneyance","water_transfer","From VA0086673 to VA0086673001","VA0086673:VA0086673001","VA0086673001"
"VA0086681:VA0086681001","coneyance","water_transfer","From VA0086681 to VA0086681001","VA0086681:VA0086681001","VA0086681001"
"VA0086720:VA0086720001","coneyance","water_transfer","From VA0086720 to VA0086720001","VA0086720:VA0086720001","VA0086720001"
"VA0086789:VA0086789001","coneyance","water_transfer","From VA0086789 to VA0086789001","VA0086789:VA0086789001","VA0086789001"
"VA0086967:VA0086967001","coneyance","water_transfer","From VA0086967 to VA0086967001","VA0086967:VA0086967001","VA0086967001"
"VA0087033:VA0087033001","coneyance","water_transfer","From VA0087033 to VA0087033001","VA0087033:VA0087033001","VA0087033001"
"VA0087033:VA0087033101","coneyance","water_transfer","From VA0087033 to VA0087033101","VA0087033:VA0087033101","VA0087033101"
"VA0087033:VA0087033103","coneyance","water_transfer","From VA0087033 to VA0087033103","VA0087033:VA0087033103","VA0087033103"
"VA0087033:VA0087033104","coneyance","water_transfer","From VA0087033 to VA0087033104","VA0087033:VA0087033104","VA0087033104"
"VA0087084:VA0087084001","coneyance","water_transfer","From VA0087084 to VA0087084001","VA0087084:VA0087084001","VA0087084001"
"VA0087084:VA0087084002","coneyance","water_transfer","From VA0087084 to VA0087084002","VA0087084:VA0087084002","VA0087084002"
"VA0087084:VA0087084003","coneyance","water_transfer","From VA0087084 to VA0087084003","VA0087084:VA0087084003","VA0087084003"
"VA0087084:VA0087084004","coneyance","water_transfer","From VA0087084 to VA0087084004","VA0087084:VA0087084004","VA0087084004"
"VA0087084:VA0087084005","coneyance","water_transfer","From VA0087084 to VA0087084005","VA0087084:VA0087084005","VA0087084005"
"VA0087084:VA0087084006","coneyance","water_transfer","From VA0087084 to VA0087084006","VA0087084:VA0087084006","VA0087084006"
"VA0087084:VA0087084007","coneyance","water_transfer","From VA0087084 to VA0087084007","VA0087084:VA0087084007","VA0087084007"
"VA0087084:VA0087084008","coneyance","water_transfer","From VA0087084 to VA0087084008","VA0087084:VA0087084008","VA0087084008"
"VA0087084:VA0087084013","coneyance","water_transfer","From VA0087084 to VA0087084013","VA0087084:VA0087084013","VA0087084013"
"VA0087084:VA0087084014","coneyance","water_transfer","From VA0087084 to VA0087084014","VA0087084:VA0087084014","VA0087084014"
"VA0087092:VA0087092001","coneyance","water_transfer","From VA0087092 to VA0087092001","VA0087092:VA0087092001","VA0087092001"
"VA0087092:VA0087092002","coneyance","water_transfer","From VA0087092 to VA0087092002","VA0087092:VA0087092002","VA0087092002"
"VA0087106:VA0087106001","coneyance","water_transfer","From VA0087106 to VA0087106001","VA0087106:VA0087106001","VA0087106001"
"VA0087106:VA0087106002","coneyance","water_transfer","From VA0087106 to VA0087106002","VA0087106:VA0087106002","VA0087106002"
"VA0087106:VA0087106005","coneyance","water_transfer","From VA0087106 to VA0087106005","VA0087106:VA0087106005","VA0087106005"
"VA0087106:VA0087106006","coneyance","water_transfer","From VA0087106 to VA0087106006","VA0087106:VA0087106006","VA0087106006"
"VA0087114:VA0087114006","coneyance","water_transfer","From VA0087114 to VA0087114006","VA0087114:VA0087114006","VA0087114006"
"VA0087173:VA0087173001","coneyance","water_transfer","From VA0087173 to VA0087173001","VA0087173:VA0087173001","VA0087173001"
"VA0087238:VA0087238001","coneyance","water_transfer","From VA0087238 to VA0087238001","VA0087238:VA0087238001","VA0087238001"
"VA0087254:VA0087254001","coneyance","water_transfer","From VA0087254 to VA0087254001","VA0087254:VA0087254001","VA0087254001"
"VA0087271:VA0087271001","coneyance","water_transfer","From VA0087271 to VA0087271001","VA0087271:VA0087271001","VA0087271001"
"VA0087327:VA0087327001","coneyance","water_transfer","From VA0087327 to VA0087327001","VA0087327:VA0087327001","VA0087327001"
"VA0087378:VA0087378001","coneyance","water_transfer","From VA0087378 to VA0087378001","VA0087378:VA0087378001","VA0087378001"
"VA0087424:VA0087424001","coneyance","water_transfer","From VA0087424 to VA0087424001","VA0087424:VA0087424001","VA0087424001"
"VA0087548:VA0087548001","coneyance","water_transfer","From VA0087548 to VA0087548001","VA0087548:VA0087548001","VA0087548001"
"VA0087599:VA0087599001","coneyance","water_transfer","From VA0087599 to VA0087599001","VA0087599:VA0087599001","VA0087599001"
"VA0087599:VA0087599003","coneyance","water_transfer","From VA0087599 to VA0087599003","VA0087599:VA0087599003","VA0087599003"
"VA0087599:VA0087599004","coneyance","water_transfer","From VA0087599 to VA0087599004","VA0087599:VA0087599004","VA0087599004"
"VA0087661:VA0087661001","coneyance","water_transfer","From VA0087661 to VA0087661001","VA0087661:VA0087661001","VA0087661001"
"VA0087661:VA0087661002","coneyance","water_transfer","From VA0087661 to VA0087661002","VA0087661:VA0087661002","VA0087661002"
"VA0087696:VA0087696001","coneyance","water_transfer","From VA0087696 to VA0087696001","VA0087696:VA0087696001","VA0087696001"
"VA0087696:VA0087696002","coneyance","water_transfer","From VA0087696 to VA0087696002","VA0087696:VA0087696002","VA0087696002"
"VA0087718:VA0087718001","coneyance","water_transfer","From VA0087718 to VA0087718001","VA0087718:VA0087718001","VA0087718001"
"VA0087718:VA0087718002","coneyance","water_transfer","From VA0087718 to VA0087718002","VA0087718:VA0087718002","VA0087718002"
"VA0087734:VA0087734001","coneyance","water_transfer","From VA0087734 to VA0087734001","VA0087734:VA0087734001","VA0087734001"
"VA0087734:VA0087734002","coneyance","water_transfer","From VA0087734 to VA0087734002","VA0087734:VA0087734002","VA0087734002"
"VA0087858:VA0087858001","coneyance","water_transfer","From VA0087858 to VA0087858001","VA0087858:VA0087858001","VA0087858001"
"VA0087858:VA0087858002","coneyance","water_transfer","From VA0087858 to VA0087858002","VA0087858:VA0087858002","VA0087858002"
"VA0087874:VA0087874001","coneyance","water_transfer","From VA0087874 to VA0087874001","VA0087874:VA0087874001","VA0087874001"
"VA0087874:VA0087874002","coneyance","water_transfer","From VA0087874 to VA0087874002","VA0087874:VA0087874002","VA0087874002"
"VA0087874:VA0087874003","coneyance","water_transfer","From VA0087874 to VA0087874003","VA0087874:VA0087874003","VA0087874003"
"VA0087882:VA0087882001","coneyance","water_transfer","From VA0087882 to VA0087882001","VA0087882:VA0087882001","VA0087882001"
"VA0087891:VA0087891001","coneyance","water_transfer","From VA0087891 to VA0087891001","VA0087891:VA0087891001","VA0087891001"
"VA0087955:VA0087955001","coneyance","water_transfer","From VA0087955 to VA0087955001","VA0087955:VA0087955001","VA0087955001"
"VA0088048:VA0088048001","coneyance","water_transfer","From VA0088048 to VA0088048001","VA0088048:VA0088048001","VA0088048001"
"VA0088072:VA0088072001","coneyance","water_transfer","From VA0088072 to VA0088072001","VA0088072:VA0088072001","VA0088072001"
"VA0088102:VA0088102001","coneyance","water_transfer","From VA0088102 to VA0088102001","VA0088102:VA0088102001","VA0088102001"
"VA0088111:VA0088111001","coneyance","water_transfer","From VA0088111 to VA0088111001","VA0088111:VA0088111001","VA0088111001"
"VA0088161:VA0088161001","coneyance","water_transfer","From VA0088161 to VA0088161001","VA0088161:VA0088161001","VA0088161001"
"VA0088196:VA0088196001","coneyance","water_transfer","From VA0088196 to VA0088196001","VA0088196:VA0088196001","VA0088196001"
"VA0088226:VA0088226001","coneyance","water_transfer","From VA0088226 to VA0088226001","VA0088226:VA0088226001","VA0088226001"
"VA0088277:VA0088277002","coneyance","water_transfer","From VA0088277 to VA0088277002","VA0088277:VA0088277002","VA0088277002"
"VA0088331:VA0088331001","coneyance","water_transfer","From VA0088331 to VA0088331001","VA0088331:VA0088331001","VA0088331001"
"VA0088374:VA0088374002","coneyance","water_transfer","From VA0088374 to VA0088374002","VA0088374:VA0088374002","VA0088374002"
"VA0088374:VA0088374003","coneyance","water_transfer","From VA0088374 to VA0088374003","VA0088374:VA0088374003","VA0088374003"
"VA0088374:VA0088374004","coneyance","water_transfer","From VA0088374 to VA0088374004","VA0088374:VA0088374004","VA0088374004"
"VA0088382:VA0088382001","coneyance","water_transfer","From VA0088382 to VA0088382001","VA0088382:VA0088382001","VA0088382001"
"VA0088404:VA0088404001","coneyance","water_transfer","From VA0088404 to VA0088404001","VA0088404:VA0088404001","VA0088404001"
"VA0088421:VA0088421001","coneyance","water_transfer","From VA0088421 to VA0088421001","VA0088421:VA0088421001","VA0088421001"
"VA0088463:VA0088463001","coneyance","water_transfer","From VA0088463 to VA0088463001","VA0088463:VA0088463001","VA0088463001"
"VA0088498:VA0088498001","coneyance","water_transfer","From VA0088498 to VA0088498001","VA0088498:VA0088498001","VA0088498001"
"VA0088510:VA0088510001","coneyance","water_transfer","From VA0088510 to VA0088510001","VA0088510:VA0088510001","VA0088510001"
"VA0088561:VA0088561001","coneyance","water_transfer","From VA0088561 to VA0088561001","VA0088561:VA0088561001","VA0088561001"
"VA0088684:VA0088684001","coneyance","water_transfer","From VA0088684 to VA0088684001","VA0088684:VA0088684001","VA0088684001"
"VA0088684:VA0088684003","coneyance","water_transfer","From VA0088684 to VA0088684003","VA0088684:VA0088684003","VA0088684003"
"VA0088706:VA0088706001","coneyance","water_transfer","From VA0088706 to VA0088706001","VA0088706:VA0088706001","VA0088706001"
"VA0088714:VA0088714001","coneyance","water_transfer","From VA0088714 to VA0088714001","VA0088714:VA0088714001","VA0088714001"
"VA0088714:VA0088714003","coneyance","water_transfer","From VA0088714 to VA0088714003","VA0088714:VA0088714003","VA0088714003"
"VA0088714:VA0088714004","coneyance","water_transfer","From VA0088714 to VA0088714004","VA0088714:VA0088714004","VA0088714004"
"VA0088714:VA0088714006","coneyance","water_transfer","From VA0088714 to VA0088714006","VA0088714:VA0088714006","VA0088714006"
"VA0088722:VA0088722001","coneyance","water_transfer","From VA0088722 to VA0088722001","VA0088722:VA0088722001","VA0088722001"
"VA0088811:VA0088811001","coneyance","water_transfer","From VA0088811 to VA0088811001","VA0088811:VA0088811001","VA0088811001"
"VA0088846:VA0088846006","coneyance","water_transfer","From VA0088846 to VA0088846006","VA0088846:VA0088846006","VA0088846006"
"VA0088871:VA0088871001","coneyance","water_transfer","From VA0088871 to VA0088871001","VA0088871:VA0088871001","VA0088871001"
"VA0088935:VA0088935001","coneyance","water_transfer","From VA0088935 to VA0088935001","VA0088935:VA0088935001","VA0088935001"
"VA0088943:VA0088943001","coneyance","water_transfer","From VA0088943 to VA0088943001","VA0088943:VA0088943001","VA0088943001"
"VA0088978:VA0088978001","coneyance","water_transfer","From VA0088978 to VA0088978001","VA0088978:VA0088978001","VA0088978001"
"VA0088986:VA0088986001","coneyance","water_transfer","From VA0088986 to VA0088986001","VA0088986:VA0088986001","VA0088986001"
"VA0088994:VA0088994001","coneyance","water_transfer","From VA0088994 to VA0088994001","VA0088994:VA0088994001","VA0088994001"
"VA0089001:VA0089001001","coneyance","water_transfer","From VA0089001 to VA0089001001","VA0089001:VA0089001001","VA0089001001"
"VA0089010:VA0089010002","coneyance","water_transfer","From VA0089010 to VA0089010002","VA0089010:VA0089010002","VA0089010002"
"VA0089061:VA0089061001","coneyance","water_transfer","From VA0089061 to VA0089061001","VA0089061:VA0089061001","VA0089061001"
"VA0089125:VA0089125001","coneyance","water_transfer","From VA0089125 to VA0089125001","VA0089125:VA0089125001","VA0089125001"
"VA0089133:VA0089133001","coneyance","water_transfer","From VA0089133 to VA0089133001","VA0089133:VA0089133001","VA0089133001"
"VA0089206:VA0089206001","coneyance","water_transfer","From VA0089206 to VA0089206001","VA0089206:VA0089206001","VA0089206001"
"VA0089214:VA0089214003","coneyance","water_transfer","From VA0089214 to VA0089214003","VA0089214:VA0089214003","VA0089214003"
"VA0089222:VA0089222002","coneyance","water_transfer","From VA0089222 to VA0089222002","VA0089222:VA0089222002","VA0089222002"
"VA0089231:VA0089231001","coneyance","water_transfer","From VA0089231 to VA0089231001","VA0089231:VA0089231001","VA0089231001"
"VA0089265:VA0089265001","coneyance","water_transfer","From VA0089265 to VA0089265001","VA0089265:VA0089265001","VA0089265001"
"VA0089273:VA0089273001","coneyance","water_transfer","From VA0089273 to VA0089273001","VA0089273:VA0089273001","VA0089273001"
"VA0089320:VA0089320002","coneyance","water_transfer","From VA0089320 to VA0089320002","VA0089320:VA0089320002","VA0089320002"
"VA0089338:VA0089338001","coneyance","water_transfer","From VA0089338 to VA0089338001","VA0089338:VA0089338001","VA0089338001"
"VA0089354:VA0089354001","coneyance","water_transfer","From VA0089354 to VA0089354001","VA0089354:VA0089354001","VA0089354001"
"VA0089397:VA0089397001","coneyance","water_transfer","From VA0089397 to VA0089397001","VA0089397:VA0089397001","VA0089397001"
"VA0089443:VA0089443001","coneyance","water_transfer","From VA0089443 to VA0089443001","VA0089443:VA0089443001","VA0089443001"
"VA0089451:VA0089451001","coneyance","water_transfer","From VA0089451 to VA0089451001","VA0089451:VA0089451001","VA0089451001"
"VA0089460:VA0089460001","coneyance","water_transfer","From VA0089460 to VA0089460001","VA0089460:VA0089460001","VA0089460001"
"VA0089486:VA0089486001","coneyance","water_transfer","From VA0089486 to VA0089486001","VA0089486:VA0089486001","VA0089486001"
"VA0089508:VA0089508001","coneyance","water_transfer","From VA0089508 to VA0089508001","VA0089508:VA0089508001","VA0089508001"
"VA0089541:VA0089541001","coneyance","water_transfer","From VA0089541 to VA0089541001","VA0089541:VA0089541001","VA0089541001"
"VA0089541:VA0089541002","coneyance","water_transfer","From VA0089541 to VA0089541002","VA0089541:VA0089541002","VA0089541002"
"VA0089541:VA0089541003","coneyance","water_transfer","From VA0089541 to VA0089541003","VA0089541:VA0089541003","VA0089541003"
"VA0089541:VA0089541004","coneyance","water_transfer","From VA0089541 to VA0089541004","VA0089541:VA0089541004","VA0089541004"
"VA0089541:VA0089541005","coneyance","water_transfer","From VA0089541 to VA0089541005","VA0089541:VA0089541005","VA0089541005"
"VA0089541:VA0089541006","coneyance","water_transfer","From VA0089541 to VA0089541006","VA0089541:VA0089541006","VA0089541006"
"VA0089541:VA0089541007","coneyance","water_transfer","From VA0089541 to VA0089541007","VA0089541:VA0089541007","VA0089541007"
"VA0089541:VA0089541008","coneyance","water_transfer","From VA0089541 to VA0089541008","VA0089541:VA0089541008","VA0089541008"
"VA0089541:VA0089541009","coneyance","water_transfer","From VA0089541 to VA0089541009","VA0089541:VA0089541009","VA0089541009"
"VA0089541:VA0089541010","coneyance","water_transfer","From VA0089541 to VA0089541010","VA0089541:VA0089541010","VA0089541010"
"VA0089541:VA0089541011","coneyance","water_transfer","From VA0089541 to VA0089541011","VA0089541:VA0089541011","VA0089541011"
"VA0089541:VA0089541012","coneyance","water_transfer","From VA0089541 to VA0089541012","VA0089541:VA0089541012","VA0089541012"
"VA0089541:VA0089541013","coneyance","water_transfer","From VA0089541 to VA0089541013","VA0089541:VA0089541013","VA0089541013"
"VA0089541:VA0089541014","coneyance","water_transfer","From VA0089541 to VA0089541014","VA0089541:VA0089541014","VA0089541014"
"VA0089541:VA0089541015","coneyance","water_transfer","From VA0089541 to VA0089541015","VA0089541:VA0089541015","VA0089541015"
"VA0089541:VA0089541016","coneyance","water_transfer","From VA0089541 to VA0089541016","VA0089541:VA0089541016","VA0089541016"
"VA0089541:VA0089541017","coneyance","water_transfer","From VA0089541 to VA0089541017","VA0089541:VA0089541017","VA0089541017"
"VA0089541:VA0089541018","coneyance","water_transfer","From VA0089541 to VA0089541018","VA0089541:VA0089541018","VA0089541018"
"VA0089541:VA0089541019","coneyance","water_transfer","From VA0089541 to VA0089541019","VA0089541:VA0089541019","VA0089541019"
"VA0089541:VA0089541020","coneyance","water_transfer","From VA0089541 to VA0089541020","VA0089541:VA0089541020","VA0089541020"
"VA0089541:VA0089541021","coneyance","water_transfer","From VA0089541 to VA0089541021","VA0089541:VA0089541021","VA0089541021"
"VA0089541:VA0089541022","coneyance","water_transfer","From VA0089541 to VA0089541022","VA0089541:VA0089541022","VA0089541022"
"VA0089541:VA0089541023","coneyance","water_transfer","From VA0089541 to VA0089541023","VA0089541:VA0089541023","VA0089541023"
"VA0089541:VA0089541024","coneyance","water_transfer","From VA0089541 to VA0089541024","VA0089541:VA0089541024","VA0089541024"
"VA0089541:VA0089541025","coneyance","water_transfer","From VA0089541 to VA0089541025","VA0089541:VA0089541025","VA0089541025"
"VA0089541:VA0089541026","coneyance","water_transfer","From VA0089541 to VA0089541026","VA0089541:VA0089541026","VA0089541026"
"VA0089541:VA0089541027","coneyance","water_transfer","From VA0089541 to VA0089541027","VA0089541:VA0089541027","VA0089541027"
"VA0089541:VA0089541028","coneyance","water_transfer","From VA0089541 to VA0089541028","VA0089541:VA0089541028","VA0089541028"
"VA0089541:VA0089541029","coneyance","water_transfer","From VA0089541 to VA0089541029","VA0089541:VA0089541029","VA0089541029"
"VA0089541:VA0089541030","coneyance","water_transfer","From VA0089541 to VA0089541030","VA0089541:VA0089541030","VA0089541030"
"VA0089541:VA0089541031","coneyance","water_transfer","From VA0089541 to VA0089541031","VA0089541:VA0089541031","VA0089541031"
"VA0089541:VA0089541032","coneyance","water_transfer","From VA0089541 to VA0089541032","VA0089541:VA0089541032","VA0089541032"
"VA0089541:VA0089541551","coneyance","water_transfer","From VA0089541 to VA0089541551","VA0089541:VA0089541551","VA0089541551"
"VA0089541:VA0089541552","coneyance","water_transfer","From VA0089541 to VA0089541552","VA0089541:VA0089541552","VA0089541552"
