"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_geofield"	"dh_link_facility_mps"
"transfer"	"FROM VA0020532"	"outfall"	"echo_VA0020532002"	"active"	"POINT (-77.8913888889611 39.1249999997473)"	"echo_VA0020532"
"transfer"	"FROM VA0020532"	"outfall"	"echo_VA0020532999"	"active"	"POINT (-77.9072222222565 39.1063888888113)"	"echo_VA0020532"
"transfer"	"FROM VA0020630"	"outfall"	"echo_VA0020630001"	"active"	"POINT (-77.3602777773428 37.7099999999042)"	"echo_VA0020630"
"transfer"	"FROM VA0020656"	"outfall"	"echo_VA0020656001"	"active"	"POINT (-77.906944444306 37.6808333329822)"	"echo_VA0020656"
"transfer"	"FROM VA0020664"	"outfall"	"echo_VA0020664001"	"active"	"POINT (-77.3361111109232 37.7541666664277)"	"echo_VA0020664"
"transfer"	"FROM VA0020672"	"outfall"	"echo_VA0020672001"	"active"	"POINT (-81.9275000003061 36.999722222356)"	"echo_VA0020672"
"transfer"	"FROM VA0020681"	"outfall"	"echo_VA0020681002"	"active"	"POINT (-77.8288888887328 37.6344444443735)"	"echo_VA0020681"
"transfer"	"FROM VA0020699"	"outfall"	"echo_VA0020699001"	"active"	"POINT (-77.835833333003 37.6283333333374)"	"echo_VA0020699"
"transfer"	"FROM VA0020699"	"outfall"	"echo_VA0020699S01"	"inactive"	"POINT (-77.835833333003 37.6283333333374)"	"echo_VA0020699"
"transfer"	"FROM VA0020699"	"outfall"	"echo_VA0020699S02"	"inactive"	"POINT (-77.835833333003 37.6283333333374)"	"echo_VA0020699"
"transfer"	"FROM VA0020699"	"outfall"	"echo_VA0020699SP1"	"inactive"	"POINT (-77.835833333003 37.6283333333374)"	"echo_VA0020699"
"transfer"	"FROM VA0020702"	"outfall"	"echo_VA0020702002"	"active"	"POINT (-77.8965000001955 37.6706666666779)"	"echo_VA0020702"
"transfer"	"FROM VA0020729"	"outfall"	"echo_VA0020729001"	"active"	"POINT (-80.8913888891424 37.165833333464)"	"echo_VA0020729"
"transfer"	"FROM VA0020729"	"outfall"	"echo_VA0020729SO1"	"inactive"	"POINT (-80.8913888891424 37.165833333464)"	"echo_VA0020729"
"transfer"	"FROM VA0020729"	"outfall"	"echo_VA0020729SO2"	"inactive"	"POINT (-80.8913888891424 37.165833333464)"	"echo_VA0020729"
"transfer"	"FROM VA0020729"	"outfall"	"echo_VA0020729SO3"	"inactive"	"POINT (-80.8913888891424 37.165833333464)"	"echo_VA0020729"
"transfer"	"FROM VA0020729"	"outfall"	"echo_VA0020729SO4"	"inactive"	"POINT (-80.8913888891424 37.165833333464)"	"echo_VA0020729"
"transfer"	"FROM VA0020729"	"outfall"	"echo_VA0020729SO5"	"inactive"	"POINT (-80.8913888891424 37.165833333464)"	"echo_VA0020729"
"transfer"	"FROM VA0020729"	"outfall"	"echo_VA0020729SO6"	"inactive"	"POINT (-80.8913888891424 37.165833333464)"	"echo_VA0020729"
"transfer"	"FROM VA0020729"	"outfall"	"echo_VA0020729SO7"	"inactive"	"POINT (-80.8913888891424 37.165833333464)"	"echo_VA0020729"
"transfer"	"FROM VA0020729"	"outfall"	"echo_VA0020729SP1"	"inactive"	"POINT (-80.8913888891424 37.165833333464)"	"echo_VA0020729"
"transfer"	"FROM VA0020737"	"outfall"	"echo_VA0020737001"	"active"	"POINT (-77.3625000000483 38.0483333334734)"	"echo_VA0020737"
"transfer"	"FROM VA0020745"	"outfall"	"echo_VA0020745001"	"active"	"POINT (-82.052777777815 36.9216666663675)"	"echo_VA0020745"
"transfer"	"FROM VA0020761"	"outfall"	"echo_VA0020761001"	"active"	"POINT (-77.478888888532 36.8011111113325)"	"echo_VA0020761"
"transfer"	"FROM VA0020788"	"outfall"	"echo_VA0020788001"	"active"	"POINT (-76.3661111115473 37.7083333330863)"	"echo_VA0020788"
"transfer"	"FROM VA0020842"	"outfall"	"echo_VA0020842001"	"active"	"POINT (-79.7902777779927 37.2722222224249)"	"echo_VA0020842"
"transfer"	"FROM VA0020851"	"outfall"	"echo_VA0020851001"	"active"	"POINT (-79.4322222226181 37.3641666663524)"	"echo_VA0020851"
"transfer"	"FROM VA0020877"	"outfall"	"echo_VA0020877001"	"active"	"POINT (-76.483055555932 37.9188888886486)"	"echo_VA0020877"
"transfer"	"FROM VA0020940"	"outfall"	"echo_VA0020940001"	"active"	"POINT (-82.7997222222018 36.8552777781196)"	"echo_VA0020940"
"transfer"	"FROM VA0020940"	"outfall"	"echo_VA0020940S01"	"inactive"	"POINT (-82.7997222222018 36.8552777781196)"	"echo_VA0020940"
"transfer"	"FROM VA0020940"	"outfall"	"echo_VA0020940SP1"	"inactive"	"POINT (-82.7997222222018 36.8552777781196)"	"echo_VA0020940"
"transfer"	"FROM VA0020974"	"outfall"	"echo_VA0020974001"	"active"	"POINT (-77.663055555608 39.1388888886685)"	"echo_VA0020974"
"transfer"	"FROM VA0020982"	"outfall"	"echo_VA0020982001"	"active"	"POINT (-78.284022000095 39.0310220003478)"	"echo_VA0020982"
"transfer"	"FROM VA0020991"	"outfall"	"echo_VA0020991001"	"active"	"POINT (-79.3636111110727 37.7269444447622)"	"echo_VA0020991"
"transfer"	"FROM VA0020991"	"outfall"	"echo_VA0020991002"	"active"	"POINT (-79.3625000001691 37.7263888886912)"	"echo_VA0020991"
"transfer"	"FROM VA0021016"	"outfall"	"echo_VA0021016001"	"active"	"POINT (-82.1622222220285 36.9380555556653)"	"echo_VA0021016"
"transfer"	"FROM VA0021067"	"outfall"	"echo_VA0021067001"	"active"	"POINT (-77.0277777781402 38.3208333332409)"	"echo_VA0021067"
"transfer"	"FROM VA0021083"	"outfall"	"echo_VA0021083001"	"active"	"POINT (-82.4630555555387 36.6538888886355)"	"echo_VA0021083"
"transfer"	"FROM VA0021105"	"outfall"	"echo_VA0021105001"	"active"	"POINT (-78.1997222226425 38.1249999998624)"	"echo_VA0021105"
"transfer"	"FROM VA0021113"	"outfall"	"echo_VA0021113001"	"active"	"POINT (-80.8099999999601 37.3344444443883)"	"echo_VA0021113"
"transfer"	"FROM VA0021130"	"outfall"	"echo_VA0021130001"	"active"	"POINT (-81.8438888893167 36.6513888892312)"	"echo_VA0021130"
"transfer"	"FROM VA0021148"	"outfall"	"echo_VA0021148001"	"active"	"POINT (-79.2969620000578 37.8972579998661)"	"echo_VA0021148"
"transfer"	"FROM VA0021172"	"outfall"	"echo_VA0021172001"	"active"	"POINT (-77.8153600000425 38.7162500001901)"	"echo_VA0021172"
"transfer"	"FROM VA0021172"	"outfall"	"echo_VA0021172S01"	"inactive"	"POINT (-77.8158329998705 38.7166670002954)"	"echo_VA0021172"
"transfer"	"FROM VA0021172"	"outfall"	"echo_VA0021172SP1"	"inactive"	"POINT (-77.8162789999344 38.7166569997229)"	"echo_VA0021172"
"transfer"	"FROM VA0021199"	"outfall"	"echo_VA0021199001"	"active"	"POINT (-81.8324999996356 37.0913888888465)"	"echo_VA0021199"
"transfer"	"FROM VA0021253"	"outfall"	"echo_VA0021253001"	"active"	"POINT (-75.7491666662342 37.7161111111247)"	"echo_VA0021253"
"transfer"	"FROM VA0021261"	"outfall"	"echo_VA0021261001"	"active"	"POINT (-77.0430555555346 37.3700000002956)"	"echo_VA0021261"
"transfer"	"FROM VA0021288"	"outfall"	"echo_VA0021288001"	"active"	"POINT (-76.0171539996958 37.2633099997155)"	"echo_VA0021288"
"transfer"	"FROM VA0021288"	"outfall"	"echo_VA0021288101"	"inactive"	"POINT (-76.0191720003029 37.2634050001429)"	"echo_VA0021288"
"transfer"	"FROM VA0021318"	"outfall"	"echo_VA0021318001"	"active"	"POINT (-78.6080555556112 38.5652777781266)"	"echo_VA0021318"
"transfer"	"FROM VA0021326"	"outfall"	"echo_VA0021326001"	"active"	"POINT (-81.2525000001755 36.8905555552078)"	"echo_VA0021326"
"transfer"	"FROM VA0021326"	"outfall"	"echo_VA0021326S01"	"inactive"	"POINT (-81.2525000001755 36.8905555552078)"	"echo_VA0021326"
"transfer"	"FROM VA0021326"	"outfall"	"echo_VA0021326S02"	"inactive"	"POINT (-81.2525000001755 36.8905555552078)"	"echo_VA0021326"
"transfer"	"FROM VA0021326"	"outfall"	"echo_VA0021326S03"	"inactive"	"POINT (-81.2525000001755 36.8905555552078)"	"echo_VA0021326"
"transfer"	"FROM VA0021326"	"outfall"	"echo_VA0021326SP1"	"inactive"	"POINT (-81.2525000001755 36.8905555552078)"	"echo_VA0021326"
"transfer"	"FROM VA0021385"	"outfall"	"echo_VA0021385001"	"active"	"POINT (-78.1558333334176 38.2658333330891)"	"echo_VA0021385"
"transfer"	"FROM VA0021750"	"outfall"	"echo_VA0021750001"	"active"	"POINT (-77.5322222217847 39.2130555553859)"	"echo_VA0021750"
"transfer"	"FROM VA0021768"	"outfall"	"echo_VA0021768001"	"active"	"POINT (-78.1850000002507 36.7024999999902)"	"echo_VA0021768"
"transfer"	"FROM VA0021776"	"outfall"	"echo_VA0021776001"	"active"	"POINT (-78.4983333334472 36.7005555552693)"	"echo_VA0021776"
"transfer"	"FROM VA0021849"	"outfall"	"echo_VA0021849001"	"active"	"POINT (-78.1938888892759 36.6877777779821)"	"echo_VA0021849"
"transfer"	"FROM VA0021857"	"outfall"	"echo_VA0021857001"	"active"	"POINT (-78.5394444440658 36.7116666667853)"	"echo_VA0021857"
"transfer"	"FROM VA0021989"	"outfall"	"echo_VA0021989001"	"active"	"POINT (-79.8511111114166 36.6261111108822)"	"echo_VA0021989"
"transfer"	"FROM VA0021989"	"outfall"	"echo_VA0021989002"	"inactive"	"POINT (-79.8544444441273 36.6261111108822)"	"echo_VA0021989"
"transfer"	"FROM VA0021989"	"outfall"	"echo_VA0021989003"	"inactive"	"POINT (-79.8538888891246 36.6258333332874)"	"echo_VA0021989"
"transfer"	"FROM VA0022012"	"outfall"	"echo_VA0022012001"	"active"	"POINT (-82.7906999998323 36.9172699999534)"	"echo_VA0022012"
"transfer"	"FROM VA0022225"	"outfall"	"echo_VA0022225001"	"active"	"POINT (-79.6685000003241 37.5288333334053)"	"echo_VA0022225"
"transfer"	"FROM VA0022241"	"outfall"	"echo_VA0022241001"	"active"	"POINT (-78.9391666668581 37.0366666666536)"	"echo_VA0022241"
"transfer"	"FROM VA0022250"	"outfall"	"echo_VA0022250001"	"active"	"POINT (-78.9324999996401 37.0516666666094)"	"echo_VA0022250"
"transfer"	"FROM VA0022322"	"outfall"	"echo_VA0022322001"	"active"	"POINT (-78.9594444446661 38.2477777780863)"	"echo_VA0022322"
"transfer"	"FROM VA0022349"	"outfall"	"echo_VA0022349001"	"active"	"POINT (-78.8816666670433 38.2988888886859)"	"echo_VA0022349"
"transfer"	"FROM VA0022373"	"outfall"	"echo_VA0022373001"	"active"	"POINT (-76.3055555551756 37.4888888891706)"	"echo_VA0022373"
"transfer"	"FROM VA0022390"	"outfall"	"echo_VA0022390001"	"active"	"POINT (-79.463694444374 37.328583333245)"	"echo_VA0022390"
"transfer"	"FROM VA0022390"	"outfall"	"echo_VA0022390678"	"inactive"	"POINT (-79.5072222225328 37.3336111114011)"	"echo_VA0022390"
"transfer"	"FROM VA0022471"	"outfall"	"echo_VA0022471001"	"active"	"POINT (-78.1769444441786 38.6861111114)"	"echo_VA0022471"
"transfer"	"FROM VA0022691"	"outfall"	"echo_VA0022691001"	"active"	"POINT (-78.9116666668295 36.6258333332874)"	"echo_VA0022691"
"transfer"	"FROM VA0022705"	"outfall"	"echo_VA0022705001"	"active"	"POINT (-78.9124999997826 36.6291666668391)"	"echo_VA0022705"
"transfer"	"FROM VA0022721"	"outfall"	"echo_VA0022721001"	"active"	"POINT (-79.0428055554102 36.8353833330643)"	"echo_VA0022721"
"transfer"	"FROM VA0022730"	"outfall"	"echo_VA0022730001"	"active"	"POINT (-79.0166666665304 36.9233333330178)"	"echo_VA0022730"
"transfer"	"FROM VA0022748"	"outfall"	"echo_VA0022748001"	"active"	"POINT (-78.8738888889217 36.8319444444795)"	"echo_VA0022748"
"transfer"	"FROM VA0022802"	"outfall"	"echo_VA0022802002"	"active"	"POINT (-77.7158333329598 39.1191666663284)"	"echo_VA0022802"
"transfer"	"FROM VA0022802"	"outfall"	"echo_VA0022802S01"	"inactive"	"POINT (-77.7158333329598 39.1191666663284)"	"echo_VA0022802"
"transfer"	"FROM VA0022802"	"outfall"	"echo_VA0022802SP1"	"inactive"	"POINT (-77.7158333329598 39.1191666663284)"	"echo_VA0022802"
"transfer"	"FROM VA0022845"	"outfall"	"echo_VA0022845001"	"active"	"POINT (-78.2366388889937 38.3800000000993)"	"echo_VA0022845"
"transfer"	"FROM VA0022934"	"outfall"	"echo_VA0022934001"	"inactive"	"POINT (-77.5405555558072 37.1274999999646)"	"echo_VA0022934"
"transfer"	"FROM VA0022985"	"outfall"	"echo_VA0022985001"	"active"	"POINT (-80.2541100002932 36.6357999997541)"	"echo_VA0022985"
"transfer"	"FROM VA0022985"	"outfall"	"echo_VA0022985S01"	"inactive"	"POINT (-80.2541666669196 36.6361111108126)"	"echo_VA0022985"
"transfer"	"FROM VA0022985"	"outfall"	"echo_VA0022985SF1"	"inactive"	"POINT (-80.2541666669196 36.6361111108126)"	"echo_VA0022985"
"transfer"	"FROM VA0022985"	"outfall"	"echo_VA0022985SP1"	"inactive"	"POINT (-80.2541666669196 36.6361111108126)"	"echo_VA0022985"
"transfer"	"FROM VA0022993"	"outfall"	"echo_VA0022993001"	"active"	"POINT (-81.5483333332722 36.6875000001996)"	"echo_VA0022993"
"transfer"	"FROM VA0023108"	"outfall"	"echo_VA0023108001"	"active"	"POINT (-77.7661111114523 37.7044444442517)"	"echo_VA0023108"
"transfer"	"FROM VA0023141"	"outfall"	"echo_VA0023141001"	"active"	"POINT (-79.8120800004311 37.4691499996848)"	"echo_VA0023141"
"transfer"	"FROM VA0023183"	"outfall"	"echo_VA0023183001"	"active"	"POINT (-77.6494444441198 39.2813888892036)"	"echo_VA0023183"
"transfer"	"FROM VA0023272"	"outfall"	"echo_VA0023272001"	"active"	"POINT (-76.2850809996081 36.818388000132)"	"echo_VA0023272"
"transfer"	"FROM VA0023272"	"outfall"	"echo_VA0023272002"	"inactive"	"POINT (-76.2840060000806 36.8197570001234)"	"echo_VA0023272"
"transfer"	"FROM VA0023272"	"outfall"	"echo_VA0023272003"	"active"	"POINT (-76.2881219998641 36.8193809996559)"	"echo_VA0023272"
"transfer"	"FROM VA0023281"	"outfall"	"echo_VA0023281001"	"active"	"POINT (-79.5730460000922 38.4149769997859)"	"echo_VA0023281"
"transfer"	"FROM VA0023299"	"outfall"	"echo_VA0023299001"	"active"	"POINT (-77.2122222222684 38.6833333335396)"	"echo_VA0023299"
"transfer"	"FROM VA0023329"	"outfall"	"echo_VA0023329001"	"active"	"POINT (-77.3261111109945 37.8375000000508)"	"echo_VA0023329"
"transfer"	"FROM VA0023345"	"outfall"	"echo_VA0023345001"	"active"	"POINT (-78.3011111107839 36.7200000001317)"	"echo_VA0023345"
"transfer"	"FROM VA0023370"	"outfall"	"echo_VA0023370001"	"active"	"POINT (-78.1388888892186 39.0508333334144)"	"echo_VA0023370"
"transfer"	"FROM VA0023396"	"outfall"	"echo_VA0023396001"	"inactive"	"POINT (-79.0680555559264 37.263611110908)"	"echo_VA0023396"
"transfer"	"FROM VA0023400"	"outfall"	"echo_VA0023400001"	"active"	"POINT (-79.1498779999126 37.9898500000298)"	"echo_VA0023400"
"transfer"	"FROM VA0023418"	"outfall"	"echo_VA0023418001"	"active"	"POINT (-78.270555555995 37.9786111111538)"	"echo_VA0023418"
"transfer"	"FROM VA0023426"	"outfall"	"echo_VA0023426001"	"active"	"POINT (-77.5672222219844 37.3980555552685)"	"echo_VA0023426"
"transfer"	"FROM VA0023469"	"outfall"	"echo_VA0023469001"	"active"	"POINT (-76.6763888890853 37.9566666666608)"	"echo_VA0023469"
"transfer"	"FROM VA0023477"	"outfall"	"echo_VA0023477001"	"active"	"POINT (-82.4636111114396 36.9183333336604)"	"echo_VA0023477"
"transfer"	"FROM VA0023558"	"outfall"	"echo_VA0023558001"	"active"	"POINT (-79.9522222225058 36.6222222221354)"	"echo_VA0023558"
"transfer"	"FROM VA0023817"	"outfall"	"echo_VA0023817001"	"active"	"POINT (-75.9152777782077 37.4069444442868)"	"echo_VA0023817"
"transfer"	"FROM VA0023817"	"outfall"	"echo_VA0023817101"	"inactive"	"POINT (-75.9152777782077 37.4069444442868)"	"echo_VA0023817"
"transfer"	"FROM VA0023825"	"outfall"	"echo_VA0023825001"	"active"	"POINT (-78.6324000004222 38.4875200003169)"	"echo_VA0023825"
"transfer"	"FROM VA0023892"	"outfall"	"echo_VA0023892001"	"active"	"POINT (-82.2983333333175 37.2883333331368)"	"echo_VA0023892"
"transfer"	"FROM VA0023914"	"outfall"	"echo_VA0023914001"	"active"	"POINT (-77.0375000001185 37.6958333331623)"	"echo_VA0023914"
"transfer"	"FROM VA0023922"	"outfall"	"echo_VA0023922001"	"active"	"POINT (-76.9180555559762 36.6736111114643)"	"echo_VA0023922"
"transfer"	"FROM VA0023922"	"outfall"	"echo_VA0023922SP1"	"inactive"	"POINT (-76.9180555559762 36.6736111114643)"	"echo_VA0023922"
"transfer"	"FROM VA0023965"	"outfall"	"echo_VA0023965001"	"active"	"POINT (-79.0991666666162 37.2730555554195)"	"echo_VA0023965"
"transfer"	"FROM VA0024031"	"outfall"	"echo_VA0024031001"	"active"	"POINT (-80.2448611114179 37.1813333333521)"	"echo_VA0024031"
"transfer"	"FROM VA0024040"	"outfall"	"echo_VA0024040001"	"active"	"POINT (-80.444170000112 37.0563400001048)"	"echo_VA0024040"
"transfer"	"FROM VA0024058"	"outfall"	"echo_VA0024058001"	"active"	"POINT (-78.4927777780311 37.0383333331602)"	"echo_VA0024058"
"transfer"	"FROM VA0024058"	"outfall"	"echo_VA0024058S01"	"inactive"	"POINT (-78.4927777780311 37.0383333331602)"	"echo_VA0024058"
"transfer"	"FROM VA0024058"	"outfall"	"echo_VA0024058SP1"	"inactive"	"POINT (-78.4927777780311 37.0383333331602)"	"echo_VA0024058"
"transfer"	"FROM VA0024101"	"outfall"	"echo_VA0024101001"	"active"	"POINT (-79.5428089995812 37.6263039997246)"	"echo_VA0024101"
"transfer"	"FROM VA0024112"	"outfall"	"echo_VA0024112001"	"inactive"	"POINT (-77.7438888888893 39.0058333335022)"	"echo_VA0024112"
"transfer"	"FROM VA0024121"	"outfall"	"echo_VA0024121001"	"active"	"POINT (-77.2358333336854 38.9744444442716)"	"echo_VA0024121"
"transfer"	"FROM VA0024147"	"outfall"	"echo_VA0024147002"	"active"	"POINT (-78.2493979996389 37.757927000187)"	"echo_VA0024147"
"transfer"	"FROM VA0024163"	"outfall"	"echo_VA0024163001"	"active"	"POINT (-77.6966666669537 37.5750000000366)"	"echo_VA0024163"
"transfer"	"FROM VA0024244"	"outfall"	"echo_VA0024244001"	"active"	"POINT (-76.2694444440723 36.5663888887417)"	"echo_VA0024244"
"transfer"	"FROM VA0024406"	"outfall"	"echo_VA0024406001"	"active"	"POINT (-78.4469444440512 38.5208333330033)"	"echo_VA0024406"
"transfer"	"FROM VA0024414"	"outfall"	"echo_VA0024414001"	"active"	"POINT (-78.6841666664295 38.264722222506)"	"echo_VA0024414"
"transfer"	"FROM VA0024422"	"outfall"	"echo_VA0024422001"	"active"	"POINT (-78.3849999997238 38.5916666666621)"	"echo_VA0024422"
"transfer"	"FROM VA0024431"	"outfall"	"echo_VA0024431001"	"active"	"POINT (-78.3047222223434 38.7650000001672)"	"echo_VA0024431"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457001"	"active"	"POINT (-75.4791666663616 37.9458333331)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457003"	"inactive"	"POINT (-75.4783333334085 37.9438888889395)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457004"	"inactive"	"POINT (-75.4833333329237 37.9438888889395)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457005"	"inactive"	"POINT (-75.4674999996283 37.944444444503)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457006"	"inactive"	"POINT (-75.4688888884824 37.9461111107861)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457007"	"inactive"	"POINT (-75.4653055555264 37.9456111111868)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457008"	"inactive"	"POINT (-75.4561111108456 37.9411111111719)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457009"	"inactive"	"POINT (-75.454444444041 37.9344444443714)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457010"	"inactive"	"POINT (-75.4525000001844 37.9502777775673)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457012"	"inactive"	"POINT (-75.4658333337221 37.9461111107861)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457013"	"inactive"	"POINT (-75.4847222217777 37.9441666668921)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457014"	"inactive"	"POINT (-75.4847222217777 37.9211111109169)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457021"	"inactive"	"POINT (-75.4680555555293 37.9288888890234)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457022"	"inactive"	"POINT (-75.4680555555293 37.9288888890234)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457023"	"inactive"	"POINT (-75.4680555555293 37.9288888890234)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457024"	"inactive"	"POINT (-75.4686111114302 37.9288888890234)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457031"	"inactive"	"POINT (-75.4730555559428 37.8519444442185)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457032"	"inactive"	"POINT (-75.4729444442236 37.8520194443727)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457033"	"inactive"	"POINT (-75.473555555535 37.8513805556946)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457034"	"inactive"	"POINT (-75.4815277775931 37.8435277778893)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457035"	"inactive"	"POINT (-75.4844694448399 37.8426944444241)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457036"	"inactive"	"POINT (-75.4860111110727 37.8413611112998)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457037"	"inactive"	"POINT (-75.4875555557946 37.8533888886455)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457038"	"inactive"	"POINT (-75.488083333092 37.8358611112757)"	"echo_VA0024457"
"transfer"	"FROM VA0024457"	"outfall"	"echo_VA0024457039"	"inactive"	"POINT (-75.4913888889958 37.8329166665721)"	"echo_VA0024457"
"transfer"	"FROM VA0024481"	"outfall"	"echo_VA0024481001"	"active"	"POINT (-82.004722222028 36.6024999998979)"	"echo_VA0024481"
"transfer"	"FROM VA0024490"	"outfall"	"echo_VA0024490001"	"active"	"POINT (-81.0433333337268 36.941666666817)"	"echo_VA0024490"
"transfer"	"FROM VA0024678"	"outfall"	"echo_VA0024678001"	"active"	"POINT (-77.3455555558493 38.6455555553713)"	"echo_VA0024678"
"transfer"	"FROM VA0024678"	"outfall"	"echo_VA0024678S01"	"inactive"	"POINT (-77.3455555558493 38.6455555553713)"	"echo_VA0024678"
"transfer"	"FROM VA0024678"	"outfall"	"echo_VA0024678SP1"	"inactive"	"POINT (-77.3455555558493 38.6455555553713)"	"echo_VA0024678"
"transfer"	"FROM VA0024724"	"outfall"	"echo_VA0024724001"	"active"	"POINT (-77.3066666670379 38.6250000002033)"	"echo_VA0024724"
