"bundle","name","ftype","hydrocode","fstatus","wkt_geom","dh_link_facility_mps"
"transfer","FROM VA0081299","outfall","echo_VA0088846006","inactive","POINT (36.8969444443873 -76.4272222220233)","echo_VA0081299"
"transfer","FROM VA0081299","outfall","echo_VA0088846006","inactive","POINT (36.8994444447266 -76.4255555552188)","echo_VA0081299"
"transfer","FROM VA0081299","outfall","echo_VA0088846006","inactive","POINT (36.8944444447709 -76.4299999997314)","echo_VA0081299"
"transfer","FROM VA0081299","outfall","echo_VA0088846006","inactive","POINT (36.9333333332957 -76.3955555554326)","echo_VA0081299"
"transfer","FROM VA0081302","outfall","echo_VA0088846006","active","POINT (37.208611111095 -76.640277777982)","echo_VA0081302"
"transfer","FROM VA0081302","outfall","echo_VA0088846006","inactive","POINT (37.2130555553674 -76.6361111114199)","echo_VA0081302"
"transfer","FROM VA0081302","outfall","echo_VA0088846006","inactive","POINT (37.2166666666363 -76.6333333337118)","echo_VA0081302"
"transfer","FROM VA0081302","outfall","echo_VA0088846006","inactive","POINT (37.2166666666363 -76.6333333337118)","echo_VA0081302"
"transfer","FROM VA0081302","outfall","echo_VA0088846006","inactive","POINT (37.2125000000205 -76.6375000002739)","echo_VA0081302"
"transfer","FROM VA0081302","outfall","echo_VA0088846006","inactive","POINT (37.2125000000205 -76.6375000002739)","echo_VA0081302"
"transfer","FROM VA0081302","outfall","echo_VA0088846006","inactive","POINT (37.2125000000205 -76.6375000002739)","echo_VA0081302"
"transfer","FROM VA0081302","outfall","echo_VA0088846006","inactive","POINT (37.2125000000205 -76.6375000002739)","echo_VA0081302"
"transfer","FROM VA0081302","outfall","echo_VA0088846006","inactive","POINT (37.2166666666363 -76.6375000002739)","echo_VA0081302"
"transfer","FROM VA0081302","outfall","echo_VA0088846006","inactive","POINT (37.2166666666363 -76.6375000002739)","echo_VA0081302"
"transfer","FROM VA0081302","outfall","echo_VA0088846006","inactive","POINT (37.2166666666363 -76.6375000002739)","echo_VA0081302"
"transfer","FROM VA0081302","outfall","echo_VA0088846006","inactive","POINT (37.2166666666363 -76.6375000002739)","echo_VA0081302"
"transfer","FROM VA0081311","outfall","echo_VA0088846006","active","POINT (37.2261120001875 -76.4547220001681)","echo_VA0081311"
"transfer","FROM VA0081311","outfall","echo_VA0088846006","inactive","POINT (37.2033333332881 -76.4461111109772)","echo_VA0081311"
"transfer","FROM VA0081311","outfall","echo_VA0088846006","inactive","POINT (37.2049999999218 -76.4466666668782)","echo_VA0081311"
"transfer","FROM VA0081311","outfall","echo_VA0088846006","inactive","POINT (37.202294999774 -76.4455030000389)","echo_VA0081311"
"transfer","FROM VA0081311","outfall","echo_VA0088846006","inactive","POINT (37.2019444446942 -76.4477777777817)","echo_VA0081311"
"transfer","FROM VA0081311","outfall","echo_VA0088846006","inactive","POINT (37.2019444446942 -76.4522222222943)","echo_VA0081311"
"transfer","FROM VA0081311","outfall","echo_VA0088846006","inactive","POINT (37.2049999999218 -76.4497222225367)","echo_VA0081311"
"transfer","FROM VA0081418","outfall","echo_VA0088846006","active","POINT (36.7780555552866 -76.2988888888559)","echo_VA0081418"
"transfer","FROM VA0081418","outfall","echo_VA0088846006","inactive","POINT (36.7799999997864 -76.3025000004154)","echo_VA0081418"
"transfer","FROM VA0081418","outfall","echo_VA0088846006","inactive","POINT (36.7780555552866 -76.3013888886135)","echo_VA0081418"
"transfer","FROM VA0081418","outfall","echo_VA0088846006","inactive","POINT (36.7777777779968 -76.2972222220514)","echo_VA0081418"
"transfer","FROM VA0081639","outfall","echo_VA0088846006","inactive","POINT (37.7577777780123 -78.2611111110689)","echo_VA0081639"
"transfer","FROM VA0081779","outfall","echo_VA0088846006","active","POINT (37.0638888889273 -77.594722222013)","echo_VA0081779"
"transfer","FROM VA0082228","outfall","echo_VA0088846006","active","POINT (37.8250000002187 -78.2444444448205)","echo_VA0082228"
"transfer","FROM VA0082333","outfall","echo_VA0088846006","active","POINT (36.7063888887805 -80.915555555562)","echo_VA0082333"
"transfer","FROM VA0082546","outfall","echo_VA0088846006","active","POINT (37.4899999996723 -79.1363888886231)","echo_VA0082546"
"transfer","FROM VA0082589","outfall","echo_VA0088846006","active","POINT (37.016666666436 -82.2958333335599)","echo_VA0082589"
"transfer","FROM VA0082767","outfall","echo_VA0088846006","active","POINT (36.6508333336759 -77.0036111108223)","echo_VA0082767"
"transfer","FROM VA0082767","outfall","echo_VA0088846006","inactive","POINT (36.6544444444866 -76.9697222224244)","echo_VA0082767"
"transfer","FROM VA0082767","outfall","echo_VA0088846006","active","POINT (36.6544444444866 -76.9697222224244)","echo_VA0082767"
"transfer","FROM VA0082767","outfall","echo_VA0088846006","active","POINT (36.6530555556309 -76.9983333333566)","echo_VA0082767"
"transfer","FROM VA0082767","outfall","echo_VA0088846006","active","POINT (36.6530555556309 -76.9983333333566)","echo_VA0082767"
"transfer","FROM VA0082767","outfall","echo_VA0088846006","active","POINT (36.6530555556309 -76.9983333333566)","echo_VA0082767"
"transfer","FROM VA0082767","outfall","echo_VA0088846006","active","POINT (36.6530555556309 -76.9983333333566)","echo_VA0082767"
"transfer","FROM VA0082783","outfall","echo_VA0088846006","active","POINT (37.3021111108663 -77.2803611110286)","echo_VA0082783"
"transfer","FROM VA0082783","outfall","echo_VA0088846006","inactive","POINT (37.2958333336077 -77.2833333335714)","echo_VA0082783"
"transfer","FROM VA0082783","outfall","echo_VA0088846006","inactive","POINT (37.2958333336077 -77.28249999972)","echo_VA0082783"
"transfer","FROM VA0082783","outfall","echo_VA0088846006","inactive","POINT (37.2958333336077 -77.2816666667669)","echo_VA0082783"
"transfer","FROM VA0082783","outfall","echo_VA0088846006","active","POINT (37.3021111108663 -77.2803611110286)","echo_VA0082783"
"transfer","FROM VA0082783","outfall","echo_VA0088846006","active","POINT (37.3021111108663 -77.2803611110286)","echo_VA0082783"
"transfer","FROM VA0082783","outfall","echo_VA0088846006","active","POINT (37.3021111108663 -77.2803611110286)","echo_VA0082783"
"transfer","FROM VA0082783","outfall","echo_VA0088846006","active","POINT (37.3021111108663 -77.2803611110286)","echo_VA0082783"
"transfer","FROM VA0083011","outfall","echo_VA0088846006","inactive","POINT (37.5936111110247 -76.6036111109778)","echo_VA0083011"
"transfer","FROM VA0083054","outfall","echo_VA0088846006","active","POINT (38.7591666664734 -78.6083333335617)","echo_VA0083054"
"transfer","FROM VA0083054","outfall","echo_VA0088846006","inactive","POINT (38.7758333333835 -78.6083333335617)","echo_VA0083054"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8686111111596 -78.6944444443087)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8686111111596 -78.6944444443087)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8697222220945 -78.7294444445084)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8686111111596 -78.6908333336475)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8830555552264 -78.7019444444798)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.875833333323 -78.7002777776753)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8772222223515 -78.7113888885076)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8694444446181 -78.7127777773617)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8686111111596 -78.6944444443087)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","inactive","POINT (36.880277777979 -78.7222222222878)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8766666663217 -78.7222222222878)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8783333330663 -78.7208333334337)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8813888887882 -78.7127777773617)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8813888887882 -78.7127777773617)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8813888887882 -78.7127777773617)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8813888887882 -78.7127777773617)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8686111111596 -78.6944444443087)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8686111111596 -78.6944444443087)","echo_VA0083097"
"transfer","FROM VA0083097","outfall","echo_VA0088846006","active","POINT (36.8686111111596 -78.6944444443087)","echo_VA0083097"
"transfer","FROM VA0083135","outfall","echo_VA0088846006","active","POINT (37.307499999651 -78.3791666663572)","echo_VA0083135"
"transfer","FROM VA0083135","outfall","echo_VA0088846006","inactive","POINT (37.307499999651 -78.3791666663572)","echo_VA0083135"
"transfer","FROM VA0083135","outfall","echo_VA0088846006","inactive","POINT (37.307499999651 -78.3791666663572)","echo_VA0083135"
"transfer","FROM VA0083135","outfall","echo_VA0088846006","inactive","POINT (37.307499999651 -78.3791666663572)","echo_VA0083135"
"transfer","FROM VA0083291","outfall","echo_VA0088846006","active","POINT (37.9555555555486 -78.6594444441089)","echo_VA0083291"
"transfer","FROM VA0083305","outfall","echo_VA0088846006","active","POINT (38.4966666665908 -78.7297222224589)","echo_VA0083305"
"transfer","FROM VA0083313","outfall","echo_VA0088846006","active","POINT (36.7728599997367 -76.2942100002239)","echo_VA0083313"
"transfer","FROM VA0083313","outfall","echo_VA0088846006","inactive","POINT (36.7722222222882 -76.2944444443433)","echo_VA0083313"
"transfer","FROM VA0083313","outfall","echo_VA0088846006","inactive","POINT (36.7722700002841 -76.294529999891)","echo_VA0083313"
"transfer","FROM VA0083399","outfall","echo_VA0088846006","active","POINT (37.1041666667193 -79.2827777777914)","echo_VA0083399"
"transfer","FROM VA0083399","outfall","echo_VA0088846006","inactive","POINT (37.1022222220345 -79.2783333332788)","echo_VA0083399"
"transfer","FROM VA0083399","outfall","echo_VA0088846006","inactive","POINT (37.108333333259 -79.2791666662319)","echo_VA0083399"
"transfer","FROM VA0083402","outfall","echo_VA0088846006","active","POINT (37.1197222222848 -79.2700000001545)","echo_VA0083402"
"transfer","FROM VA0083402","outfall","echo_VA0088846006","inactive","POINT (37.1169444441691 -79.2722222219617)","echo_VA0083402"
"transfer","FROM VA0083402","outfall","echo_VA0088846006","inactive","POINT (37.1172222224123 -79.2719444440112)","echo_VA0083402"
"transfer","FROM VA0083402","outfall","echo_VA0088846006","inactive","POINT (37.1188888890936 -79.2713888890086)","echo_VA0083402"
"transfer","FROM VA0083402","outfall","echo_VA0088846006","inactive","POINT (37.1172222224123 -79.2730555558131)","echo_VA0083402"
"transfer","FROM VA0083402","outfall","echo_VA0088846006","inactive","POINT (37.1197222222848 -79.2700000001545)","echo_VA0083402"
"transfer","FROM VA0083402","outfall","echo_VA0088846006","inactive","POINT (37.1197222222848 -79.2700000001545)","echo_VA0083402"
"transfer","FROM VA0083402","outfall","echo_VA0088846006","inactive","POINT (37.1197222222848 -79.2700000001545)","echo_VA0083402"
"transfer","FROM VA0083411","outfall","echo_VA0088846006","active","POINT (38.3750000000685 -77.7458333336443)","echo_VA0083411"
"transfer","FROM VA0083411","outfall","echo_VA0088846006","inactive","POINT (38.3750000000685 -77.7458333336443)","echo_VA0083411"
"transfer","FROM VA0083411","outfall","echo_VA0088846006","inactive","POINT (38.3750000000685 -77.7458333336443)","echo_VA0083411"
"transfer","FROM VA0083712","outfall","echo_VA0088846006","inactive","POINT (37.623611110776 -79.4455555552576)","echo_VA0083712"
"transfer","FROM VA0084069","outfall","echo_VA0088846006","active","POINT (36.6027777779076 -78.5305555559389)","echo_VA0084069"
"transfer","FROM VA0084069","outfall","echo_VA0088846006","inactive","POINT (36.6002777780345 -78.5283333332335)","echo_VA0084069"
"transfer","FROM VA0084069","outfall","echo_VA0088846006","inactive","POINT (36.601666666358 -78.5305555559389)","echo_VA0084069"
"transfer","FROM VA0084069","outfall","echo_VA0088846006","active","POINT (36.6027777779076 -78.5305555559389)","echo_VA0084069"
"transfer","FROM VA0084069","outfall","echo_VA0088846006","active","POINT (36.6027777779076 -78.5305555559389)","echo_VA0084069"
"transfer","FROM VA0084212","outfall","echo_VA0088846006","active","POINT (38.2263611110634 -79.1761111112859)","echo_VA0084212"
"transfer","FROM VA0084298","outfall","echo_VA0088846006","active","POINT (38.6080555558933 -77.7130555552517)","echo_VA0084298"
"transfer","FROM VA0084298","outfall","echo_VA0088846006","active","POINT (38.6076111108525 -77.7124166662351)","echo_VA0084298"
"transfer","FROM VA0084433","outfall","echo_VA0088846006","active","POINT (36.9897222223695 -78.6027777781455)","echo_VA0084433"
"transfer","FROM VA0085171","outfall","echo_VA0088846006","active","POINT (39.0886111110408 -78.0641666663561)","echo_VA0085171"
"transfer","FROM VA0085499","outfall","echo_VA0088846006","active","POINT (37.4466666668252 -77.4216666666676)","echo_VA0085499"
"transfer","FROM VA0085499","outfall","echo_VA0088846006","active","POINT (37.4466666668252 -77.4216666666676)","echo_VA0085499"
"transfer","FROM VA0085499","outfall","echo_VA0088846006","active","POINT (37.4466666668252 -77.4216666666676)","echo_VA0085499"
"transfer","FROM VA0085588","outfall","echo_VA0088846006","active","POINT (38.5350000000003 -78.846944444794)","echo_VA0085588"
"transfer","FROM VA0085723","outfall","echo_VA0088846006","active","POINT (38.4861388887945 -77.9679444448595)","echo_VA0085723"
"transfer","FROM VA0085871","outfall","echo_VA0088846006","active","POINT (37.9375277778105 -77.4672500004022)","echo_VA0085871"
"transfer","FROM VA0085871","outfall","echo_VA0088846006","active","POINT (37.9375277778105 -77.4672500004022)","echo_VA0085871"
"transfer","FROM VA0085901","outfall","echo_VA0088846006","active","POINT (38.7588060003492 -77.5015559999427)","echo_VA0085901"
"transfer","FROM VA0085901","outfall","echo_VA0088846006","active","POINT (38.7493060002707 -77.5020560004332)","echo_VA0085901"
"transfer","FROM VA0085901","outfall","echo_VA0088846006","active","POINT (38.7634166669666 -77.4941944445299)","echo_VA0085901"
"transfer","FROM VA0085901","outfall","echo_VA0088846006","active","POINT (38.7733888891936 -77.492472222315)","echo_VA0085901"
"transfer","FROM VA0085936","outfall","echo_VA0088846006","active","POINT (37.3069444445393 -76.9216666666374)","echo_VA0085936"
"transfer","FROM VA0085952","outfall","echo_VA0088846006","active","POINT (36.9952880002368 -79.8561320003554)","echo_VA0085952"
"transfer","FROM VA0085952","outfall","echo_VA0088846006","inactive","POINT (36.9968889997042 -79.8571590002023)","echo_VA0085952"
"transfer","FROM VA0085952","outfall","echo_VA0088846006","inactive","POINT (36.998531000194 -79.8570620001179)","echo_VA0085952"
"transfer","FROM VA0085952","outfall","echo_VA0088846006","inactive","POINT (36.9969269997431 -79.8582029997676)","echo_VA0085952"
"transfer","FROM VA0085961","outfall","echo_VA0088846006","active","POINT (37.3425000001427 -80.7555555558039)","echo_VA0085961"
"transfer","FROM VA0085979","outfall","echo_VA0088846006","active","POINT (38.0047222224109 -78.3588888885492)","echo_VA0085979"
"transfer","FROM VA0085979","outfall","echo_VA0088846006","active","POINT (38.0125000002613 -78.3533333331331)","echo_VA0085979"
"transfer","FROM VA0086151","outfall","echo_VA0088846006","active","POINT (37.4790000000464 -77.4230000001112)","echo_VA0086151"
"transfer","FROM VA0086274","outfall","echo_VA0088846006","active","POINT (37.1805199996873 -82.5514599996291)","echo_VA0086274"
"transfer","FROM VA0086304","outfall","echo_VA0088846006","active","POINT (36.8224999998788 -81.5522222218839)","echo_VA0086304"
"transfer","FROM VA0086541","outfall","echo_VA0088846006","active","POINT (37.2140499997473 -79.9909000000389)","echo_VA0086541"
"transfer","FROM VA0086584","outfall","echo_VA0088846006","active","POINT (37.9788888887959 -78.3827777779166)","echo_VA0086584"
"transfer","FROM VA0086622","outfall","echo_VA0088846006","active","POINT (37.0147239997585 -77.3881410003768)","echo_VA0086622"
"transfer","FROM VA0086665","outfall","echo_VA0088846006","active","POINT (36.7885277774636 -80.0065833335465)","echo_VA0086665"
"transfer","FROM VA0086665","outfall","echo_VA0088846006","inactive","POINT (36.7893611110059 -80.0062500001855)","echo_VA0086665"
"transfer","FROM VA0086665","outfall","echo_VA0088846006","inactive","POINT (36.7888333333807 -80.0064444441221)","echo_VA0086665"
"transfer","FROM VA0086673","outfall","echo_VA0088846006","active","POINT (37.3483333335115 -77.0783333336848)","echo_VA0086673"
"transfer","FROM VA0086681","outfall","echo_VA0088846006","active","POINT (37.374444444221 -77.9994444443206)","echo_VA0086681"
"transfer","FROM VA0086681","outfall","echo_VA0088846006","inactive","POINT (37.3744400003299 -77.9994050001948)","echo_VA0086681"
"transfer","FROM VA0086681","outfall","echo_VA0088846006","inactive","POINT (37.3700000002956 -77.9900010001177)","echo_VA0086681"
"transfer","FROM VA0086720","outfall","echo_VA0088846006","active","POINT (38.2905555556229 -77.2463888886167)","echo_VA0086720"
"transfer","FROM VA0086789","outfall","echo_VA0088846006","active","POINT (38.2908333329933 -77.331111111408)","echo_VA0086789"
"transfer","FROM VA0086967","outfall","echo_VA0088846006","active","POINT (37.9097222219772 -79.6108333333797)","echo_VA0086967"
"transfer","FROM VA0087033","outfall","echo_VA0088846006","active","POINT (38.123333333 -78.2052777780586)","echo_VA0087033"
"transfer","FROM VA0087033","outfall","echo_VA0088846006","active","POINT (38.123333333 -78.2052777780586)","echo_VA0087033"
"transfer","FROM VA0087033","outfall","echo_VA0088846006","active","POINT (38.1251111108115 -78.2027777774027)","echo_VA0087033"
"transfer","FROM VA0087033","outfall","echo_VA0088846006","active","POINT (38.1242222220168 -78.2013888885487)","echo_VA0087033"
"transfer","FROM VA0087068","outfall","echo_VA0088846006","inactive","POINT (38.8097222222836 -77.038611111022)","echo_VA0087068"
"transfer","FROM VA0087068","outfall","echo_VA0088846006","inactive","POINT (38.791666666773 -77.0469444441463)","echo_VA0087068"
"transfer","FROM VA0087068","outfall","echo_VA0088846006","inactive","POINT (38.8041666663428 -77.0591666667804)","echo_VA0087068"
"transfer","FROM VA0087068","outfall","echo_VA0088846006","inactive","POINT (38.8036111112839 -77.0594444447309)","echo_VA0087068"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","active","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","active","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","active","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","active","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","active","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","active","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","active","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","active","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","inactive","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","inactive","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","inactive","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","inactive","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","active","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","active","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087084","outfall","echo_VA0088846006","inactive","POINT (37.0750000003461 -80.5847222222656)","echo_VA0087084"
"transfer","FROM VA0087092","outfall","echo_VA0088846006","active","POINT (37.2547777777867 -79.8723611107037)","echo_VA0087092"
"transfer","FROM VA0087092","outfall","echo_VA0088846006","active","POINT (37.2547777777867 -79.8723611107037)","echo_VA0087092"
"transfer","FROM VA0087106","outfall","echo_VA0088846006","active","POINT (37.0922222222616 -79.4024999998841)","echo_VA0087106"
"transfer","FROM VA0087106","outfall","echo_VA0088846006","active","POINT (37.0922222222616 -79.4024999998841)","echo_VA0087106"
"transfer","FROM VA0087106","outfall","echo_VA0088846006","inactive","POINT (37.0922222222616 -79.4024999998841)","echo_VA0087106"
"transfer","FROM VA0087106","outfall","echo_VA0088846006","inactive","POINT (37.0922222222616 -79.4024999998841)","echo_VA0087106"
"transfer","FROM VA0087106","outfall","echo_VA0088846006","active","POINT (37.0922222222616 -79.4027777778345)","echo_VA0087106"
"transfer","FROM VA0087106","outfall","echo_VA0088846006","active","POINT (37.0922222222616 -79.4027777778345)","echo_VA0087106"
"transfer","FROM VA0087114","outfall","echo_VA0088846006","inactive","POINT (37.4633333334216 -79.1861111112147)","echo_VA0087114"
"transfer","FROM VA0087114","outfall","echo_VA0088846006","inactive","POINT (37.4633333334216 -79.1861111112147)","echo_VA0087114"
"transfer","FROM VA0087114","outfall","echo_VA0088846006","inactive","POINT (37.4633333334216 -79.1861111112147)","echo_VA0087114"
"transfer","FROM VA0087114","outfall","echo_VA0088846006","inactive","POINT (37.4633333334216 -79.1861111112147)","echo_VA0087114"
"transfer","FROM VA0087114","outfall","echo_VA0088846006","inactive","POINT (37.4633333334216 -79.1861111112147)","echo_VA0087114"
"transfer","FROM VA0087114","outfall","echo_VA0088846006","active","POINT (37.4633333334216 -79.1861111112147)","echo_VA0087114"
"transfer","FROM VA0087114","outfall","echo_VA0088846006","inactive","POINT (37.4633333334216 -79.1861111112147)","echo_VA0087114"
"transfer","FROM VA0087173","outfall","echo_VA0088846006","active","POINT (37.5597222220679 -76.3172222219089)","echo_VA0087173"
"transfer","FROM VA0087238","outfall","echo_VA0088846006","active","POINT (37.3712500002162 -79.7086666662704)","echo_VA0087238"
"transfer","FROM VA0087254","outfall","echo_VA0088846006","active","POINT (37.0789799997723 -82.0690869999203)","echo_VA0087254"
"transfer","FROM VA0087271","outfall","echo_VA0088846006","active","POINT (38.153250000129 -77.6601944447843)","echo_VA0087271"
"transfer","FROM VA0087327","outfall","echo_VA0088846006","active","POINT (37.9416666664823 -75.3916666667605)","echo_VA0087327"
"transfer","FROM VA0087378","outfall","echo_VA0088846006","active","POINT (36.7505555555116 -81.7983333332873)","echo_VA0087378"
"transfer","FROM VA0087424","outfall","echo_VA0088846006","active","POINT (39.3780555557298 -78.3113888886631)","echo_VA0087424"
"transfer","FROM VA0087548","outfall","echo_VA0088846006","active","POINT (36.7158333333959 -76.0936111110188)","echo_VA0087548"
"transfer","FROM VA0087599","outfall","echo_VA0088846006","active","POINT (36.8600900000902 -76.344530000433)","echo_VA0087599"
"transfer","FROM VA0087599","outfall","echo_VA0088846006","active","POINT (36.8602100001366 -76.3450500001167)","echo_VA0087599"
"transfer","FROM VA0087599","outfall","echo_VA0088846006","active","POINT (36.8596300000833 -76.3464700003239)","echo_VA0087599"
"transfer","FROM VA0087599","outfall","echo_VA0088846006","inactive","POINT (36.8600399998954 -76.3458400001371)","echo_VA0087599"
"transfer","FROM VA0087599","outfall","echo_VA0088846006","inactive","POINT (36.8598400002268 -76.3443899997926)","echo_VA0087599"
"transfer","FROM VA0087599","outfall","echo_VA0088846006","inactive","POINT (36.8598699999948 -76.3448800002374)","echo_VA0087599"
"transfer","FROM VA0087599","outfall","echo_VA0088846006","inactive","POINT (36.8593900001367 -76.3463399997293)","echo_VA0087599"
"transfer","FROM VA0087611","outfall","echo_VA0088846006","inactive","POINT (37.6115833330834 -76.5089166668613)","echo_VA0087611"
"transfer","FROM VA0087629","outfall","echo_VA0088846006","inactive","POINT (37.5544444443372 -76.3174999998594)","echo_VA0087629"
"transfer","FROM VA0087645","outfall","echo_VA0088846006","inactive","POINT (38.2421666663706 -77.2913888887452)","echo_VA0087645"
"transfer","FROM VA0087661","outfall","echo_VA0088846006","active","POINT (38.5694279999242 -78.4692249996154)","echo_VA0087661"
"transfer","FROM VA0087661","outfall","echo_VA0088846006","active","POINT (38.5694150001134 -78.4692380000342)","echo_VA0087661"
"transfer","FROM VA0087696","outfall","echo_VA0088846006","active","POINT (38.3722222225034 -78.2502777781871)","echo_VA0087696"
"transfer","FROM VA0087696","outfall","echo_VA0088846006","active","POINT (38.3763888890031 -78.2561111115537)","echo_VA0087696"
"transfer","FROM VA0087718","outfall","echo_VA0088846006","active","POINT (38.3647222223588 -78.0266666663987)","echo_VA0087718"
"transfer","FROM VA0087718","outfall","echo_VA0088846006","active","POINT (38.3647222223588 -78.0266666663987)","echo_VA0087718"
"transfer","FROM VA0087734","outfall","echo_VA0088846006","active","POINT (37.4652777778693 -77.4450000001341)","echo_VA0087734"
"transfer","FROM VA0087734","outfall","echo_VA0088846006","active","POINT (37.4688888889623 -77.4450000001341)","echo_VA0087734"
"transfer","FROM VA0087858","outfall","echo_VA0088846006","active","POINT (38.7988888892169 -77.503888888803)","echo_VA0087858"
"transfer","FROM VA0087858","outfall","echo_VA0088846006","active","POINT (38.7988888892169 -77.503888888803)","echo_VA0087858"
"transfer","FROM VA0087874","outfall","echo_VA0088846006","active","POINT (38.9916666668899 -77.3666666666104)","echo_VA0087874"
"transfer","FROM VA0087874","outfall","echo_VA0088846006","active","POINT (38.9958333333051 -77.3583333334862)","echo_VA0087874"
"transfer","FROM VA0087874","outfall","echo_VA0088846006","active","POINT (39.057082999773 -77.3421419999905)","echo_VA0087874"
"transfer","FROM VA0087882","outfall","echo_VA0088846006","active","POINT (36.643611111446 -81.9275000003061)","echo_VA0087882"
"transfer","FROM VA0087891","outfall","echo_VA0088846006","active","POINT (38.882777777669 -77.6575000001919)","echo_VA0087891"
"transfer","FROM VA0087955","outfall","echo_VA0088846006","active","POINT (36.7355555558105 -82.4113888890905)","echo_VA0087955"
"transfer","FROM VA0088048","outfall","echo_VA0088846006","active","POINT (37.3144900001641 -80.6425200001224)","echo_VA0088048"
"transfer","FROM VA0088072","outfall","echo_VA0088846006","active","POINT (36.9630555552206 -76.5597222226512)","echo_VA0088072"
"transfer","FROM VA0088102","outfall","echo_VA0088846006","active","POINT (37.7066666664529 -77.1441666666239)","echo_VA0088102"
"transfer","FROM VA0088111","outfall","echo_VA0088846006","active","POINT (36.6672222222257 -83.3552777781901)","echo_VA0088111"
"transfer","FROM VA0088161","outfall","echo_VA0088846006","active","POINT (37.7894444444623 -79.4166666663749)","echo_VA0088161"
"transfer","FROM VA0088196","outfall","echo_VA0088846006","active","POINT (39.1643410003161 -77.5511189997434)","echo_VA0088196"
"transfer","FROM VA0088277","outfall","echo_VA0088846006","active","POINT (37.9377777775502 -79.2308333333927)","echo_VA0088277"
"transfer","FROM VA0088331","outfall","echo_VA0088846006","active","POINT (37.5213888891366 -76.8605555552631)","echo_VA0088331"
"transfer","FROM VA0088331","outfall","echo_VA0088846006","inactive","POINT (37.4812777774335 -77.0091388885332)","echo_VA0088331"
"transfer","FROM VA0088331","outfall","echo_VA0088846006","inactive","POINT (37.5150220000199 -76.859943000359)","echo_VA0088331"
"transfer","FROM VA0088374","outfall","echo_VA0088846006","active","POINT (38.2666666665104 -77.3052777781839)","echo_VA0088374"
"transfer","FROM VA0088374","outfall","echo_VA0088846006","active","POINT (38.2666666665104 -77.3063888890875)","echo_VA0088374"
