"bundle","name","ftype","hydocode","fstatus","wkt_geom","dh_link_facility_mps"
"transfer","TO VA0029521001","release","vahydro_VA0029521001","inactive","POINT (37.835674 -77.450141)","echo_VA0029521"
"transfer","TO VA0029521101","release","vahydro_VA0029521101","inactive","POINT (37.835674 -77.450141)","echo_VA0029521"
"transfer","TO VA0029521201","release","vahydro_VA0029521201","inactive","POINT (37.835674 -77.450141)","echo_VA0029521"
"transfer","TO VA0029556001","release","vahydro_VA0029556001","active","POINT (38.26603 -78.55587)","echo_VA0029556"
"transfer","TO VA0029564001","release","vahydro_VA0029564001","active","POINT (36.71128 -82.79583)","echo_VA0029564"
"transfer","TO VA0029599001","release","vahydro_VA0029599001","active","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599S03","release","vahydro_VA0029599S03","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599S04","release","vahydro_VA0029599S04","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599S05","release","vahydro_VA0029599S05","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599S16","release","vahydro_VA0029599S16","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599S17","release","vahydro_VA0029599S17","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599S21","release","vahydro_VA0029599S21","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599S22","release","vahydro_VA0029599S22","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599S23","release","vahydro_VA0029599S23","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599S24","release","vahydro_VA0029599S24","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599S25","release","vahydro_VA0029599S25","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599S26","release","vahydro_VA0029599S26","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599S27","release","vahydro_VA0029599S27","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029599SP1","release","vahydro_VA0029599SP1","inactive","POINT (36.757222 -83.010278)","echo_VA0029599"
"transfer","TO VA0029688001","release","vahydro_VA0029688001","active","POINT (36.928333 -81.628889)","echo_VA0029688"
"transfer","TO VA0029769001","release","vahydro_VA0029769001","active","POINT (38.13982 -77.55442)","echo_VA0029769"
"transfer","TO VA0029785006","release","vahydro_VA0029785006","active","POINT (38.284314 -77.451871)","echo_VA0029785"
"transfer","TO VA0029785008","release","vahydro_VA0029785008","inactive","POINT (38.284314 -77.451871)","echo_VA0029785"
"transfer","TO VA0029785009","release","vahydro_VA0029785009","inactive","POINT (38.284314 -77.451871)","echo_VA0029785"
"transfer","TO VA0030121001","release","vahydro_VA0030121001","active","POINT (39.097361 -78.337061)","echo_VA0030121"
"transfer","TO VA0030767001","release","vahydro_VA0030767001","active","POINT (37.825588 -78.27297)","echo_VA0030767"
"transfer","TO VA0031011001","release","vahydro_VA0031011001","active","POINT (37.9053 -78.9649)","echo_VA0031011"
"transfer","TO VA0031194001","release","vahydro_VA0031194001","active","POINT (37.289605 -79.172528)","echo_VA0031194"
"transfer","TO VA0031321001","release","vahydro_VA0031321001","active","POINT (37.583611 -79.030556)","echo_VA0031321"
"transfer","TO VA0031356001","release","vahydro_VA0031356001","active","POINT (37.07875 -77.35955)","echo_VA0031356"
"transfer","TO VA0031763001","release","vahydro_VA0031763001","active","POINT (38.85799 -77.86738)","echo_VA0031763"
"transfer","TO VA0032000001","release","vahydro_VA0032000001","active","POINT (38.862721 -77.056704)","echo_VA0032000"
"transfer","TO VA0032000002","release","vahydro_VA0032000002","active","POINT (38.862721 -77.056704)","echo_VA0032000"
"transfer","TO VA0032034001","release","vahydro_VA0032034001","active","POINT (38.072354 -77.32246)","echo_VA0032034"
"transfer","TO VA0032115001","release","vahydro_VA0032115001","active","POINT (37.94833 -79.949167)","echo_VA0032115"
"transfer","TO VA0032123001","release","vahydro_VA0032123001","active","POINT (37.980278 -79.981667)","echo_VA0032123"
"transfer","TO VA0050032001","release","vahydro_VA0050032001","inactive","POINT (37.168075 -76.559969)","echo_VA0050032"
"transfer","TO VA0050032002","release","vahydro_VA0050032002","inactive","POINT (37.168075 -76.559969)","echo_VA0050032"
"transfer","TO VA0050032003","release","vahydro_VA0050032003","inactive","POINT (37.168075 -76.559969)","echo_VA0050032"
"transfer","TO VA0050032004","release","vahydro_VA0050032004","inactive","POINT (37.168075 -76.559969)","echo_VA0050032"
"transfer","TO VA0050181001","release","vahydro_VA0050181001","active","POINT (38.76297 -77.62245)","echo_VA0050181"
"transfer","TO VA0050181002","release","vahydro_VA0050181002","active","POINT (38.76297 -77.62245)","echo_VA0050181"
"transfer","TO VA0050181902","release","vahydro_VA0050181902","active","POINT (38.76297 -77.62245)","echo_VA0050181"
"transfer","TO VA0050351001","release","vahydro_VA0050351001","active","POINT (37.23434 -82.03706)","echo_VA0050351"
"transfer","TO VA0050351002","release","vahydro_VA0050351002","active","POINT (37.23434 -82.03706)","echo_VA0050351"
"transfer","TO VA0050351003","release","vahydro_VA0050351003","active","POINT (37.23434 -82.03706)","echo_VA0050351"
"transfer","TO VA0051373001","release","vahydro_VA0051373001","active","POINT (39.19453 -78.16578)","echo_VA0051373"
"transfer","TO VA0051373003","release","vahydro_VA0051373003","active","POINT (39.19453 -78.16578)","echo_VA0051373"
"transfer","TO VA0051446001","release","vahydro_VA0051446001","active","POINT (37.388247 -79.7314)","echo_VA0051446"
"transfer","TO VA0051926001","release","vahydro_VA0051926001","active","POINT (37.665026 -78.23809)","echo_VA0051926"
"transfer","TO VA0051926002","release","vahydro_VA0051926002","active","POINT (37.665026 -78.23809)","echo_VA0051926"
"transfer","TO VA0052451001","release","vahydro_VA0052451001","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451009","release","vahydro_VA0052451009","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451013","release","vahydro_VA0052451013","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451016","release","vahydro_VA0052451016","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451020","release","vahydro_VA0052451020","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451021","release","vahydro_VA0052451021","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451028","release","vahydro_VA0052451028","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451101","release","vahydro_VA0052451101","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451103","release","vahydro_VA0052451103","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451104","release","vahydro_VA0052451104","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451105","release","vahydro_VA0052451105","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451107","release","vahydro_VA0052451107","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451108","release","vahydro_VA0052451108","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451109","release","vahydro_VA0052451109","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451110","release","vahydro_VA0052451110","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451111","release","vahydro_VA0052451111","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451112","release","vahydro_VA0052451112","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451113","release","vahydro_VA0052451113","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451114","release","vahydro_VA0052451114","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451115","release","vahydro_VA0052451115","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451116","release","vahydro_VA0052451116","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451117","release","vahydro_VA0052451117","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052451118","release","vahydro_VA0052451118","active","POINT (38.05477 -77.80041)","echo_VA0052451"
"transfer","TO VA0052621001","release","vahydro_VA0052621001","active","POINT (38.98779 -78.35636)","echo_VA0052621"
"transfer","TO VA0052639001","release","vahydro_VA0052639001","active","POINT (37.327778 -82.175278)","echo_VA0052639"
"transfer","TO VA0052655004","release","vahydro_VA0052655004","active","POINT (36.735277 -82.7575)","echo_VA0052655"
"transfer","TO VA0052655401","release","vahydro_VA0052655401","active","POINT (36.735277 -82.7575)","echo_VA0052655"
"transfer","TO VA0052850001","release","vahydro_VA0052850001","active","POINT (37.23215 -80.42173)","echo_VA0052850"
"transfer","TO VA0052906002","release","vahydro_VA0052906002","active","POINT (37.84631 -77.44984)","echo_VA0052906"
"transfer","TO VA0052906902","release","vahydro_VA0052906902","active","POINT (37.84631 -77.44984)","echo_VA0052906"
"transfer","TO VA0053082001","release","vahydro_VA0053082001","active","POINT (36.78362 -76.29806)","echo_VA0053082"
"transfer","TO VA0053082002","release","vahydro_VA0053082002","active","POINT (36.78362 -76.29806)","echo_VA0053082"
"transfer","TO VA0053082003","release","vahydro_VA0053082003","active","POINT (36.78362 -76.29806)","echo_VA0053082"
"transfer","TO VA0053317001","release","vahydro_VA0053317001","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317006","release","vahydro_VA0053317006","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317007","release","vahydro_VA0053317007","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317008","release","vahydro_VA0053317008","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317009","release","vahydro_VA0053317009","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317014","release","vahydro_VA0053317014","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317015","release","vahydro_VA0053317015","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317016","release","vahydro_VA0053317016","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317017","release","vahydro_VA0053317017","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317018","release","vahydro_VA0053317018","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317019","release","vahydro_VA0053317019","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317020","release","vahydro_VA0053317020","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317021","release","vahydro_VA0053317021","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317022","release","vahydro_VA0053317022","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317023","release","vahydro_VA0053317023","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317024","release","vahydro_VA0053317024","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317025","release","vahydro_VA0053317025","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317026","release","vahydro_VA0053317026","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317027","release","vahydro_VA0053317027","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317028","release","vahydro_VA0053317028","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317030","release","vahydro_VA0053317030","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317039","release","vahydro_VA0053317039","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317040","release","vahydro_VA0053317040","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317041","release","vahydro_VA0053317041","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317043","release","vahydro_VA0053317043","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317045","release","vahydro_VA0053317045","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053317046","release","vahydro_VA0053317046","active","POINT (38.192528 -79.81373)","echo_VA0053317"
"transfer","TO VA0053473001","release","vahydro_VA0053473001","active","POINT (36.80443 -76.28709)","echo_VA0053473"
"transfer","TO VA0053473002","release","vahydro_VA0053473002","active","POINT (36.80443 -76.28709)","echo_VA0053473"
"transfer","TO VA0053473003","release","vahydro_VA0053473003","active","POINT (36.80443 -76.28709)","echo_VA0053473"
"transfer","TO VA0053473200","release","vahydro_VA0053473200","inactive","POINT (36.80443 -76.28709)","echo_VA0053473"
"transfer","TO VA0053554001","release","vahydro_VA0053554001","active","POINT (36.85758 -76.23014)","echo_VA0053554"
"transfer","TO VA0053554002","release","vahydro_VA0053554002","inactive","POINT (36.85758 -76.23014)","echo_VA0053554"
"transfer","TO VA0053554003","release","vahydro_VA0053554003","inactive","POINT (36.85758 -76.23014)","echo_VA0053554"
"transfer","TO VA0053686001","release","vahydro_VA0053686001","active","POINT (36.793 -76.28704)","echo_VA0053686"
"transfer","TO VA0053686002","release","vahydro_VA0053686002","active","POINT (36.793 -76.28704)","echo_VA0053686"
"transfer","TO VA0053686003","release","vahydro_VA0053686003","active","POINT (36.793 -76.28704)","echo_VA0053686"
"transfer","TO VA0053686004","release","vahydro_VA0053686004","active","POINT (36.793 -76.28704)","echo_VA0053686"
"transfer","TO VA0053686005","release","vahydro_VA0053686005","active","POINT (36.793 -76.28704)","echo_VA0053686"
"transfer","TO VA0053686007","release","vahydro_VA0053686007","inactive","POINT (36.793 -76.28704)","echo_VA0053686"
"transfer","TO VA0053813002","release","vahydro_VA0053813002","inactive","POINT (36.83424 -76.27597)","echo_VA0053813"
"transfer","TO VA0053813004","release","vahydro_VA0053813004","inactive","POINT (36.83424 -76.27597)","echo_VA0053813"
"transfer","TO VA0053813007","release","vahydro_VA0053813007","inactive","POINT (36.83424 -76.27597)","echo_VA0053813"
"transfer","TO VA0053813008","release","vahydro_VA0053813008","inactive","POINT (36.83424 -76.27597)","echo_VA0053813"
"transfer","TO VA0053813009","release","vahydro_VA0053813009","active","POINT (36.83424 -76.27597)","echo_VA0053813"
"transfer","TO VA0053813010","release","vahydro_VA0053813010","inactive","POINT (36.83424 -76.27597)","echo_VA0053813"
"transfer","TO VA0053813011","release","vahydro_VA0053813011","inactive","POINT (36.83424 -76.27597)","echo_VA0053813"
"transfer","TO VA0053813012","release","vahydro_VA0053813012","inactive","POINT (36.83424 -76.27597)","echo_VA0053813"
"transfer","TO VA0053813013","release","vahydro_VA0053813013","inactive","POINT (36.83424 -76.27597)","echo_VA0053813"
