"Facility.ID"	"FacilityName"	"Facility_Longitude"	"Facility_Latitude"	"OutfallID"	"Outfall_Longitude"	"Outfall_Latitude"	"DesignFlow_mgd"	"Statistic"	"Units"	"Mean_ME"	"Median_ME"	"Std_ME"	"Measured_Effluent"	"Permitted_Limit"	"MP_Begin_Date"	"MP_End_Date"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138004"	-78.2952777774173	37.7041666665892	4.59	"mon_ave"	"MGD"	0.030314	0	0.0726939067990866	0.0492	NA	"10/01/2012"	"12/31/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0092746"	"DOMINION ENERGY - VA CITY HYBRID ENERGY CENTER"	-82.339775	36.913815	"VA0092746001"	-82.3394444448344	36.915277777985	0.7	"mon_ave"	"MGD"	0.0241105263157895	0	0.0588513654588767	0.0491	NA	"01/01/2014"	"03/31/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.049	NA	"04/01/2011"	"04/30/2011"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0092746"	"DOMINION ENERGY - VA CITY HYBRID ENERGY CENTER"	-82.339775	36.913815	"VA0092746001"	-82.3394444448344	36.915277777985	0.7	"mon_ave"	"MGD"	0.0241105263157895	0	0.0588513654588767	0.049	NA	"10/01/2013"	"12/31/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.048	NA	"06/01/2013"	"06/30/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002160"	"APPAREL AND ADVANCED TEXTILES LLC - WAYNESBORO"	-78.883333	38.061111	"VA0002160013"	-78.8866430004423	38.0608019998715	4.51	"mon_ave"	"MGD"	0.0398108695652174	0	0.0958375611246054	0.048	NA	"01/01/2014"	"01/31/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0024431"	"MATHEWS ARM STP"	-78.46527	38.66105	"VA0024431001"	-78.3047222223434	38.7650000001672	0.025	"mon_ave"	"MGD"	0.00264516129032258	0	0.00861981588007839	0.048	0.025	"07/01/2016"	"07/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0062189"	"LCSA - SAINT LOUIS COMMUNITY"	-77.558716	39.103252	"VA0062189001"	-77.7961111112385	39.0063888887731	0.086	"mon_ave"	"MGD"	0.0238	0	0.0280443258169334	0.048	0.086	"11/01/2017"	"11/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0062189"	"LCSA - SAINT LOUIS COMMUNITY"	-77.558716	39.103252	"VA0062189001"	-77.7961111112385	39.0063888887731	0.086	"mon_ave"	"MGD"	0.0238	0	0.0280443258169334	0.048	0.086	"05/01/2017"	"05/31/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.047	NA	"12/01/2010"	"12/31/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002160"	"APPAREL AND ADVANCED TEXTILES LLC - WAYNESBORO"	-78.883333	38.061111	"VA0002160013"	-78.8866430004423	38.0608019998715	4.51	"mon_ave"	"MGD"	0.0398108695652174	0	0.0958375611246054	0.047	NA	"08/01/2012"	"08/31/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.045	NA	"11/01/2011"	"11/30/2011"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.044	NA	"11/01/2012"	"11/30/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0001678"	"APPAREL FABRICS PROPERTIES INC - HURT PLANT"	-79.30821	37.09389	"VA0001678001"	NA	NA	NA	"mon_ave"	"MGD"	0.00463461538461538	0	0.0131998645954936	0.044	NA	"11/01/2012"	"11/30/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	-80.541111	37.180556	"VA0000248402"	-80.5569444442865	37.1850000003527	1.07	"mon_ave"	"MGD"	0.0122421052631579	0	0.0245305609608226	0.0432	NA	"07/01/2010"	"07/31/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0092711"	"MIDTOWN/DOWNTOWN TUNNEL/MLK EXTENSION"	-76.31687	36.85313	"VA0092711002"	NA	NA	NA	"mon_ave"	"MGD"	0.04306	0	0.109362162430287	0.0432	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0092711"	"MIDTOWN/DOWNTOWN TUNNEL/MLK EXTENSION"	-76.31687	36.85313	"VA0092711002"	NA	NA	NA	"mon_ave"	"MGD"	0.04306	0	0.109362162430287	0.0432	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0092711"	"MIDTOWN/DOWNTOWN TUNNEL/MLK EXTENSION"	-76.31687	36.85313	"VA0092711002"	NA	NA	NA	"mon_ave"	"MGD"	0.04306	0	0.109362162430287	0.0432	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0092711"	"MIDTOWN/DOWNTOWN TUNNEL/MLK EXTENSION"	-76.31687	36.85313	"VA0092711002"	NA	NA	NA	"mon_ave"	"MGD"	0.04306	0	0.109362162430287	0.0432	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090114"	-76.7063888888716	37.1716666670214	2170	"mon_ave"	"MGD"	0.0131938461538462	0	0.0205988889419072	0.0429	NA	"08/01/2010"	"01/31/2011"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090114"	-76.7063888888716	37.1716666670214	2170	"mon_ave"	"MGD"	0.0131938461538462	0	0.0205988889419072	0.0429	NA	"02/01/2012"	"07/31/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090115"	-76.7063888888716	37.1716666670214	2170	"mon_ave"	"MGD"	0.021492	0	0.0315404138028838	0.0429	NA	"08/01/2009"	"01/31/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090115"	-76.7063888888716	37.1716666670214	2170	"mon_ave"	"MGD"	0.021492	0	0.0315404138028838	0.0429	NA	"02/01/2011"	"07/31/2011"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090114"	-76.7063888888716	37.1716666670214	2170	"mon_ave"	"MGD"	0.0131938461538462	0	0.0205988889419072	0.04286	NA	"08/01/2015"	"01/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090114"	-76.7063888888716	37.1716666670214	2170	"mon_ave"	"MGD"	0.0131938461538462	0	0.0205988889419072	0.04286	NA	"08/01/2013"	"01/31/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090115"	-76.7063888888716	37.1716666670214	2170	"mon_ave"	"MGD"	0.021492	0	0.0315404138028838	0.04286	NA	"08/01/2012"	"01/31/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090115"	-76.7063888888716	37.1716666670214	2170	"mon_ave"	"MGD"	0.021492	0	0.0315404138028838	0.04286	NA	"08/01/2015"	"01/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090115"	-76.7063888888716	37.1716666670214	2170	"mon_ave"	"MGD"	0.021492	0	0.0315404138028838	0.04286	NA	"02/01/2014"	"07/31/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004001"	NA	NA	NA	"mon_ave"	"MGD"	46.5106326530612	0	85.1623425251979	0.042	NA	"12/01/2011"	"12/31/2011"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.042	NA	"02/01/2010"	"02/28/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.042	NA	"03/01/2010"	"03/31/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.042	NA	"12/01/2011"	"12/31/2011"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002160"	"APPAREL AND ADVANCED TEXTILES LLC - WAYNESBORO"	-78.883333	38.061111	"VA0002160013"	-78.8866430004423	38.0608019998715	4.51	"mon_ave"	"MGD"	0.0398108695652174	0	0.0958375611246054	0.042	NA	"06/01/2018"	"06/30/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.041	NA	"01/01/2013"	"01/31/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	-77.40994	36.973381	"VA0090981004"	-77.4036111106668	36.9680555554535	0.06	"mon_ave"	"MGD"	0.0126969696969697	0	0.0276964402591796	0.041	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146303"	-77.3844470003677	37.3763910003071	1089	"mon_ave"	"MGD"	0.03625	0	0.0874948978104274	0.04	NA	"11/01/2017"	"11/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0050351"	"JEWELL COKE COMPANY COKE PLANTS 2 AND 3"	-82.036899	37.234409	"VA0050351001"	-82.0500000001069	37.2344444442008	0.2	"mon_ave"	"MGD"	0.0120645161290323	0	0.0275668103388489	0.04	NA	"11/01/2016"	"11/30/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0050351"	"JEWELL COKE COMPANY COKE PLANTS 2 AND 3"	-82.036899	37.234409	"VA0050351002"	-82.0444444446908	37.2333333333584	0.2	"mon_ave"	"MGD"	0.00765764516129032	0	0.0125264045880383	0.04	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0050351"	"JEWELL COKE COMPANY COKE PLANTS 2 AND 3"	-82.036899	37.234409	"VA0050351002"	-82.0444444446908	37.2333333333584	0.2	"mon_ave"	"MGD"	0.00765764516129032	0	0.0125264045880383	0.04	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0005860"	"MIDTOWN ELIZABETH RIVER TUNNEL"	-76.21254	36.87668	"VA0005860003"	-76.3095799995636	36.8617820000172	0.004	"mon_ave"	"MGD"	0.053953	0.00025	0.146464748690598	0.04	NA	"08/01/2017"	"08/31/2017"	"dmr_flag_units_100"	NA
"VA0088706"	"GET CAPTIVE LLC - ZION CROSSROADS"	-78.21628	37.97409	"VA0088706001"	-78.2111111114253	37.9727777778718	0.0395	"mon_ave"	"MGD"	0.00696969696969697	0	0.0150263203423294	0.0394	0.0395	"06/01/2018"	"06/30/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0088706"	"GET CAPTIVE LLC - ZION CROSSROADS"	-78.21628	37.97409	"VA0088706001"	-78.2111111114253	37.9727777778718	0.0395	"mon_ave"	"MGD"	0.00696969696969697	0	0.0150263203423294	0.0394	0.0395	"07/01/2016"	"07/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0088706"	"GET CAPTIVE LLC - ZION CROSSROADS"	-78.21628	37.97409	"VA0088706001"	-78.2111111114253	37.9727777778718	0.0395	"mon_ave"	"MGD"	0.00696969696969697	0	0.0150263203423294	0.0394	0.0395	"06/01/2016"	"06/30/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.039	NA	"10/01/2012"	"10/31/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.039	NA	"02/01/2013"	"02/28/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0088706"	"GET CAPTIVE LLC - ZION CROSSROADS"	-78.21628	37.97409	"VA0088706001"	-78.2111111114253	37.9727777778718	0.0395	"mon_ave"	"MGD"	0.00696969696969697	0	0.0150263203423294	0.039	0.0395	"06/01/2017"	"06/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0090280"	"HENRY COUNTY PUBLIC SA - GREENBRIAR LAGOON STP"	-79.922484	36.642363	"VA0090280001"	NA	NA	NA	"mon_ave"	"MGD"	0.01565	0	0.0178716918175379	0.039	0.032	"11/01/2015"	"11/30/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0090280"	"HENRY COUNTY PUBLIC SA - GREENBRIAR LAGOON STP"	-79.922484	36.642363	"VA0090280001"	NA	NA	NA	"mon_ave"	"MGD"	0.01565	0	0.0178716918175379	0.039	0.032	"01/01/2016"	"01/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.038	NA	"08/01/2012"	"08/31/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0029858"	"CARVER ESTATES - SEWAGE TREATMENT PLANT"	-79.928955	36.664883	"VA0029858001"	NA	NA	NA	"mon_ave"	"MGD"	0.00935	0	0.0149605621903935	0.038	0.06	"10/01/2015"	"10/31/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0060445"	"HENRY COUNTY PUBLIC SA - PIEDMONT ESTATES LAGOON"	-79.713784	36.678685	"VA0060445001"	-79.7430199998398	36.689430000113	0.04	"mon_ave"	"MGD"	0.0137444444444444	0	0.0170090775161006	0.0378	0.04	"04/01/2017"	"04/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0060445"	"HENRY COUNTY PUBLIC SA - PIEDMONT ESTATES LAGOON"	-79.713784	36.678685	"VA0060445001"	-79.7430199998398	36.689430000113	0.04	"mon_ave"	"MGD"	0.0137444444444444	0	0.0170090775161006	0.0377	0.04	"05/01/2017"	"05/31/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.037	NA	"09/01/2012"	"09/30/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0088706"	"GET CAPTIVE LLC - ZION CROSSROADS"	-78.21628	37.97409	"VA0088706001"	-78.2111111114253	37.9727777778718	0.0395	"mon_ave"	"MGD"	0.00696969696969697	0	0.0150263203423294	0.0368	0.0395	"09/01/2017"	"09/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	-80.541111	37.180556	"VA0000248402"	-80.5569444442865	37.1850000003527	1.07	"mon_ave"	"MGD"	0.0122421052631579	0	0.0245305609608226	0.036	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	-80.541111	37.180556	"VA0000248402"	-80.5569444442865	37.1850000003527	1.07	"mon_ave"	"MGD"	0.0122421052631579	0	0.0245305609608226	0.036	NA	"02/01/2012"	"02/29/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090108"	-76.7063888888716	37.1716666670214	2170	"mon_ave"	"MGD"	0.0424347083333333	0	0.194409561038606	0.036	NA	"10/01/2017"	"12/31/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0088706"	"GET CAPTIVE LLC - ZION CROSSROADS"	-78.21628	37.97409	"VA0088706001"	-78.2111111114253	37.9727777778718	0.0395	"mon_ave"	"MGD"	0.00696969696969697	0	0.0150263203423294	0.036	0.0395	"10/01/2016"	"10/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0090280"	"HENRY COUNTY PUBLIC SA - GREENBRIAR LAGOON STP"	-79.922484	36.642363	"VA0090280001"	NA	NA	NA	"mon_ave"	"MGD"	0.01565	0	0.0178716918175379	0.036	0.032	"09/01/2016"	"09/30/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0090280"	"HENRY COUNTY PUBLIC SA - GREENBRIAR LAGOON STP"	-79.922484	36.642363	"VA0090280001"	NA	NA	NA	"mon_ave"	"MGD"	0.01565	0	0.0178716918175379	0.036	0.032	"10/01/2015"	"10/31/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0060445"	"HENRY COUNTY PUBLIC SA - PIEDMONT ESTATES LAGOON"	-79.713784	36.678685	"VA0060445001"	-79.7430199998398	36.689430000113	0.04	"mon_ave"	"MGD"	0.0137444444444444	0	0.0170090775161006	0.0355	0.04	"02/01/2018"	"02/28/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002160"	"APPAREL AND ADVANCED TEXTILES LLC - WAYNESBORO"	-78.883333	38.061111	"VA0002160013"	-78.8866430004423	38.0608019998715	4.51	"mon_ave"	"MGD"	0.0398108695652174	0	0.0958375611246054	0.035	NA	"08/01/2013"	"08/31/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0029858"	"CARVER ESTATES - SEWAGE TREATMENT PLANT"	-79.928955	36.664883	"VA0029858001"	NA	NA	NA	"mon_ave"	"MGD"	0.00935	0	0.0149605621903935	0.035	0.06	"12/01/2015"	"12/31/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451118"	-77.78419444426	38.0516111113546	0	"mon_ave"	"MGD"	0.0021875	0	0.00875	0.035	NA	"07/01/2014"	"09/30/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0060445"	"HENRY COUNTY PUBLIC SA - PIEDMONT ESTATES LAGOON"	-79.713784	36.678685	"VA0060445001"	-79.7430199998398	36.689430000113	0.04	"mon_ave"	"MGD"	0.0137444444444444	0	0.0170090775161006	0.035	0.04	"06/01/2018"	"06/30/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097102"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	"MGD"	0.00418390804597701	0	0.0173724780573156	0.035	NA	"03/01/2018"	"03/31/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0090280"	"HENRY COUNTY PUBLIC SA - GREENBRIAR LAGOON STP"	-79.922484	36.642363	"VA0090280001"	NA	NA	NA	"mon_ave"	"MGD"	0.01565	0	0.0178716918175379	0.035	0.032	"12/01/2015"	"12/31/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0060445"	"HENRY COUNTY PUBLIC SA - PIEDMONT ESTATES LAGOON"	-79.713784	36.678685	"VA0060445001"	-79.7430199998398	36.689430000113	0.04	"mon_ave"	"MGD"	0.0137444444444444	0	0.0170090775161006	0.0347	0.04	"10/01/2016"	"10/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0029858"	"CARVER ESTATES - SEWAGE TREATMENT PLANT"	-79.928955	36.664883	"VA0029858001"	NA	NA	NA	"mon_ave"	"MGD"	0.00935	0	0.0149605621903935	0.034	0.06	"02/01/2016"	"02/29/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0060445"	"HENRY COUNTY PUBLIC SA - PIEDMONT ESTATES LAGOON"	-79.713784	36.678685	"VA0060445001"	-79.7430199998398	36.689430000113	0.04	"mon_ave"	"MGD"	0.0137444444444444	0	0.0170090775161006	0.0339	0.04	"08/01/2016"	"08/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0060445"	"HENRY COUNTY PUBLIC SA - PIEDMONT ESTATES LAGOON"	-79.713784	36.678685	"VA0060445001"	-79.7430199998398	36.689430000113	0.04	"mon_ave"	"MGD"	0.0137444444444444	0	0.0170090775161006	0.0339	0.04	"04/01/2018"	"04/30/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0001490"	"MOTIVA ENTERPRISES LLC - MONTVALE"	-79.726847	37.383623	"VA0001490001"	-79.732150000423	37.3800100003457	0.054	"mon_ave"	"MGD"	0.0141	0	0.026439813728542	0.0336	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0092711"	"MIDTOWN/DOWNTOWN TUNNEL/MLK EXTENSION"	-76.31687	36.85313	"VA0092711002"	NA	NA	NA	"mon_ave"	"MGD"	0.04306	0	0.109362162430287	0.0332	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004101"	NA	NA	NA	"mon_ave"	"MGD"	0.0243469387755102	0	0.0328941137970163	0.033	NA	"11/01/2010"	"11/30/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0003867"	"OMEGA PROTEIN - REEDVILLE"	-76.277158	37.829281	"VA0003867995"	-76.2791666669489	37.8291666668035	4.5	"mon_ave"	"MGD"	0.3181	0	0.960718420876027	0.033	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0060445"	"HENRY COUNTY PUBLIC SA - PIEDMONT ESTATES LAGOON"	-79.713784	36.678685	"VA0060445001"	-79.7430199998398	36.689430000113	0.04	"mon_ave"	"MGD"	0.0137444444444444	0	0.0170090775161006	0.033	0.04	"03/01/2018"	"03/31/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0090280"	"HENRY COUNTY PUBLIC SA - GREENBRIAR LAGOON STP"	-79.922484	36.642363	"VA0090280001"	NA	NA	NA	"mon_ave"	"MGD"	0.01565	0	0.0178716918175379	0.033	0.032	"03/01/2016"	"03/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0090280"	"HENRY COUNTY PUBLIC SA - GREENBRIAR LAGOON STP"	-79.922484	36.642363	"VA0090280001"	NA	NA	NA	"mon_ave"	"MGD"	0.01565	0	0.0178716918175379	0.033	0.032	"05/01/2016"	"05/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0090280"	"HENRY COUNTY PUBLIC SA - GREENBRIAR LAGOON STP"	-79.922484	36.642363	"VA0090280001"	NA	NA	NA	"mon_ave"	"MGD"	0.01565	0	0.0178716918175379	0.033	0.032	"08/01/2016"	"08/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0060445"	"HENRY COUNTY PUBLIC SA - PIEDMONT ESTATES LAGOON"	-79.713784	36.678685	"VA0060445001"	-79.7430199998398	36.689430000113	0.04	"mon_ave"	"MGD"	0.0137444444444444	0	0.0170090775161006	0.0327	0.04	"11/01/2016"	"11/30/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151003"	-77.3688888893158	38.5191666663823	0.0033	"mon_ave"	"MGD"	0.000561038961038961	0	0.00373254378633166	0.0323	NA	"10/01/2014"	"10/31/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0029858"	"CARVER ESTATES - SEWAGE TREATMENT PLANT"	-79.928955	36.664883	"VA0029858001"	NA	NA	NA	"mon_ave"	"MGD"	0.00935	0	0.0149605621903935	0.032	0.06	"01/01/2016"	"01/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0000248"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	-80.541111	37.180556	"VA0000248402"	-80.5569444442865	37.1850000003527	1.07	"mon_ave"	"MGD"	0.0122421052631579	0	0.0245305609608226	0.0317	NA	"01/01/2012"	"01/31/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090107"	-76.7063888888716	37.1716666670214	2170	"mon_ave"	"MGD"	0.00334253333333333	0	0.00788629709293882	0.03129	NA	"07/01/2016"	"12/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138004"	-78.2952777774173	37.7041666665892	4.59	"mon_ave"	"MGD"	0.030314	0	0.0726939067990866	0.0312	NA	"01/01/2014"	"03/31/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138004"	-78.2952777774173	37.7041666665892	4.59	"mon_ave"	"MGD"	0.030314	0	0.0726939067990866	0.0312	NA	"04/01/2015"	"06/30/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
