"Facility.ID"	"FacilityName"	"Facility_Longitude"	"Facility_Latitude"	"OutfallID"	"Outfall_Longitude"	"Outfall_Latitude"	"DesignFlow_mgd"	"Statistic"	"Measured_Effluent"	"Units"	"Permitted_Limit"	"MP_Begin_Date"	"MP_End_Date"	"dmr_flag_desflow"
"VA0025542"	"COVINGTON CITY - WASTEWATER TREATMENT PLANT"	-79.995574	37.759154	"VA0025542001"	-79.9950700002491	37.7571700000568	3	"mon_ave"	3.1	"MGD"	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.275	"MGD"	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317007"	-79.8194444448258	38.2180555558496	0.04	"mon_ave"	0.14	"MGD"	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"
"VA0091227"	"CASTA LINE TROUT FARM-CRAIGSVILLE"	-79.499162	37.987252	"VA0091227001"	-79.3863680001129	38.0410770002474	0.74	"mon_ave"	0.84	"MGD"	NA	"04/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0091227"	"CASTA LINE TROUT FARM-CRAIGSVILLE"	-79.499162	37.987252	"VA0091227001"	-79.3863680001129	38.0410770002474	0.74	"mon_ave"	0.84	"MGD"	NA	"01/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	5.54	"MGD"	NA	"02/01/2013"	"02/28/2013"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.274	"MGD"	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.274	"MGD"	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0079863"	"PULASKI TOWN WATER TREATMENT PLANT"	-80.78363	37.05568	"VA0079863001"	-80.7866666664936	37.0555555557097	0.262	"mon_ave"	0.36	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317043"	-78.8011111108141	38.20888888892	0.04	"mon_ave"	0.137	"MGD"	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0063843"	"GRETNA TOWN - SEWAGE TREATMENT PLANT"	-79.34587	36.95582	"VA0063843001"	-79.3436111112152	36.9466666664423	0.23	"mon_ave"	0.324	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0052906"	"DOSWELL TRUCK STOP"	-77.44984	37.84631	"VA0052906902"	-77.4477777778422	37.8491666667069	0.05	"mon_ave"	0.144	"MGD"	NA	"01/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0024945"	"LAKE MONTICELLO STP"	-78.29935	37.91735	"VA0024945001"	-78.2963888892192	37.9150000002301	0.775	"mon_ave"	0.869	"MGD"	0.775	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0024945"	"LAKE MONTICELLO STP"	-78.29935	37.91735	"VA0024945001"	-78.2963888892192	37.9150000002301	0.775	"mon_ave"	0.867	"MGD"	0.775	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0005851"	"DOWNTOWN ELIZABETH RIVER TUNNEL"	-76.269659	36.83083	"VA0005851003"	-76.2916666666353	36.8333333331227	0.22	"mon_ave"	0.31	"MGD"	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317040"	-79.8030555556295	38.219166666358	0.04	"mon_ave"	0.13	"MGD"	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317043"	-78.8011111108141	38.20888888892	0.04	"mon_ave"	0.13	"MGD"	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"
"VA0029599"	"PENNINGTON GAP STP"	-83.010278	36.757222	"VA0029599001"	-83.0102777775046	36.7572222225076	0.6	"mon_ave"	0.69	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0067954"	"LOUISA REGIONAL SEWAGE TREATMENT PLANT"	-77.99196	38.00989	"VA0067954001"	-77.9938888889044	38.0083333334914	0.4	"mon_ave"	0.49	"MGD"	0.8	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	5.53	"MGD"	NA	"10/01/2013"	"10/31/2013"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	5.53	"MGD"	NA	"07/01/2012"	"07/31/2012"	"dmr_flag_desflow"
"VA0059072"	"GEORGIA PACIFIC WOOD PRODUCTS LLC - SKIPPERS"	-77.524872	36.548931	"VA0059072001"	-77.5252777775145	36.5508333335461	0.0361	"mon_ave"	0.126	"MGD"	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0090883"	"PROSPECT HILL SPRINGS WTP"	-78.0335	39.08713	"VA0090883001"	-78.0424999996941	39.0886111110408	0.018	"mon_ave"	0.1071	"MGD"	0.018	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.264	"MGD"	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0063843"	"GRETNA TOWN - SEWAGE TREATMENT PLANT"	-79.34587	36.95582	"VA0063843001"	-79.3436111112152	36.9466666664423	0.23	"mon_ave"	0.319	"MGD"	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151010"	NA	NA	0.0033	"mon_ave"	0.0917	"MGD"	NA	"05/01/2013"	"05/31/2013"	"dmr_flag_desflow"
"VA0002194"	"ACCUTEC BLADES INC"	-78.990422	38.191062	"VA0002194001"	-78.9846388888736	38.1915277776052	0.242	"mon_ave"	0.33	"MGD"	NA	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"
"VA0002194"	"ACCUTEC BLADES INC"	-78.990422	38.191062	"VA0002194001"	-78.9846388888736	38.1915277776052	0.242	"mon_ave"	0.33	"MGD"	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.263	"MGD"	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317007"	-79.8194444448258	38.2180555558496	0.04	"mon_ave"	0.128	"MGD"	NA	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151010"	NA	NA	0.0033	"mon_ave"	0.0912	"MGD"	NA	"02/01/2012"	"02/29/2012"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151090"	-77.3683333334149	38.5249999997356	0.0033	"mon_ave"	0.0912	"MGD"	NA	"04/01/2012"	"06/30/2012"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151010"	NA	NA	0.0033	"mon_ave"	0.0912	"MGD"	NA	"01/01/2015"	"01/31/2015"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151009"	-77.3094490001028	38.5055559997419	0.0033	"mon_ave"	0.0905	"MGD"	NA	"05/01/2013"	"05/31/2013"	"dmr_flag_desflow"
"VA0005835"	"VDOT - I-564 TUNNEL FACILITY"	-76.301303	36.944244	"VA0005835001"	-76.2908333336822	36.9444444443727	0.0504	"mon_ave"	0.1375	"MGD"	NA	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"
"VA0005835"	"VDOT - I-564 TUNNEL FACILITY"	-76.301303	36.944244	"VA0005835001"	-76.2908333336822	36.9444444443727	0.0504	"mon_ave"	0.1375	"MGD"	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317007"	-79.8194444448258	38.2180555558496	0.04	"mon_ave"	0.127	"MGD"	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0089214"	"FLYING J NO 752"	-78.08698	39.29122	"VA0089214003"	-78.0880555557235	39.2866666666722	0.0093	"mon_ave"	0.096	"MGD"	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151016"	-77.3030555554785	38.5130555556371	0.0033	"mon_ave"	0.0899	"MGD"	NA	"05/01/2013"	"05/31/2013"	"dmr_flag_desflow"
"VA0005835"	"VDOT - I-564 TUNNEL FACILITY"	-76.301303	36.944244	"VA0005835001"	-76.2908333336822	36.9444444443727	0.0504	"mon_ave"	0.13695	"MGD"	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0005657"	"VDOT - HAMPTON ROADS BRIDGE TUNNEL I-64"	-76.32322	37.01307	"VA0005657002"	-76.3044444442721	36.9855555557698	0.06	"mon_ave"	0.1463	"MGD"	NA	"04/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.261	"MGD"	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0089214"	"FLYING J NO 752"	-78.08698	39.29122	"VA0089214003"	-78.0880555557235	39.2866666666722	0.0093	"mon_ave"	0.0944	"MGD"	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.26	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0055409"	"IMTT - VIRGINIA LLC - RICHMOND"	-77.41392	37.50949	"VA0055409002"	-77.413888888546	37.5094444443665	0.005	"mon_ave"	0.09	"MGD"	NA	"07/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097001"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	1.82	"MGD"	NA	"06/01/2013"	"06/30/2013"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.259	"MGD"	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	-77.47482	37.93383	"VA0092657002"	-77.4738611113115	37.9326388886665	0.0002	"mon_ave"	0.084	"MGD"	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0021989"	"VIRGINIA GLASS PRODUCTS CORP"	-79.854444	36.626111	"VA0021989001"	-79.8511111114166	36.6261111108822	0.008	"mon_ave"	0.091	"MGD"	NA	"06/01/2016"	"08/31/2016"	"dmr_flag_desflow"
"VA0028461"	"RAPPAHANNOCK COMMUNITY COLLEGE - GLENNS CAMPUS"	-76.62593	37.5634	"VA0028461001"	-76.6263888885433	37.5674999997045	0.018	"mon_ave"	0.1	"MGD"	NA	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0005657"	"VDOT - HAMPTON ROADS BRIDGE TUNNEL I-64"	-76.32322	37.01307	"VA0005657002"	-76.3044444442721	36.9855555557698	0.06	"mon_ave"	0.14182	"MGD"	NA	"10/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0005819"	"APPOMATTOX RIVER WATER AUTHORITY"	-77.519165	37.225555	"VA0005819101"	-77.5177777773433	37.2216666669712	3.3	"mon_ave"	3.38	"MGD"	NA	"02/01/2017"	"02/28/2017"	"dmr_flag_desflow"
"VA0026441"	"MT JACKSON STP"	-78.687171	38.79442	"VA0026441001"	-78.6313888890777	38.748611111422	0.7	"mon_ave"	0.78	"MGD"	NA	"06/01/2018"	"06/30/2018"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.255	"MGD"	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0005851"	"DOWNTOWN ELIZABETH RIVER TUNNEL"	-76.269659	36.83083	"VA0005851002"	-76.2961111111478	36.9694444443819	0.22	"mon_ave"	0.3	"MGD"	NA	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0091219"	"CASTA LINE TROUT FARM-MIDDLEBROOK"	-79.348331	38.005804	"VA0091219001"	-79.2488279997869	38.0728909998001	1.1	"mon_ave"	1.18	"MGD"	NA	"10/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	5.52	"MGD"	NA	"03/01/2013"	"03/31/2013"	"dmr_flag_desflow"
"VA0028380"	"STONEY CREEK SANITARY DISTRICT STP"	-78.74458	38.83274	"VA0028380001"	-78.7438888889498	38.8291666664319	0.6	"mon_ave"	0.679	"MGD"	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.254	"MGD"	NA	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317007"	-79.8194444448258	38.2180555558496	0.04	"mon_ave"	0.119	"MGD"	NA	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317043"	-78.8011111108141	38.20888888892	0.04	"mon_ave"	0.119	"MGD"	NA	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"
"VA0089214"	"FLYING J NO 752"	-78.08698	39.29122	"VA0089214003"	-78.0880555557235	39.2866666666722	0.0093	"mon_ave"	0.088	"MGD"	NA	"01/01/2016"	"01/31/2016"	"dmr_flag_desflow"
"VA0063843"	"GRETNA TOWN - SEWAGE TREATMENT PLANT"	-79.34587	36.95582	"VA0063843001"	-79.3436111112152	36.9466666664423	0.23	"mon_ave"	0.308	"MGD"	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0021326"	"RURAL RETREAT WASTEWATER TREATMENT PLANT"	-81.25325	36.892518	"VA0021326001"	-81.2525000001755	36.8905555552078	0.25	"mon_ave"	0.3272	"MGD"	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0028233"	"WARM SPRINGS STP"	-79.796685	38.049877	"VA0028233001"	-79.7977777781638	38.0497222220165	0.08	"mon_ave"	0.157	"MGD"	0.08	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0005835"	"VDOT - I-564 TUNNEL FACILITY"	-76.301303	36.944244	"VA0005835001"	-76.2908333336822	36.9444444443727	0.0504	"mon_ave"	0.1265	"MGD"	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0005835"	"VDOT - I-564 TUNNEL FACILITY"	-76.301303	36.944244	"VA0005835001"	-76.2908333336822	36.9444444443727	0.0504	"mon_ave"	0.1265	"MGD"	NA	"12/01/2017"	"12/31/2017"	"dmr_flag_desflow"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097001"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	1.81	"MGD"	NA	"03/01/2013"	"03/31/2013"	"dmr_flag_desflow"
"VA0090891"	"DOMINION ENERGY - BEAR GARDEN GENERATING STATION"	-78.2848	37.6961	"VA0090891102"	-78.287500000194	37.7058333332952	0.53	"mon_ave"	0.604	"MGD"	NA	"09/01/2014"	"09/30/2014"	"dmr_flag_desflow"
"VA0091201"	"ORNDORFF RAINBOW TROUT FARM"	-78.51412	38.99134	"VA0091201001"	-78.511666666985	38.9911111112191	0.754	"mon_ave"	0.828	"MGD"	NA	"06/01/2018"	"06/30/2018"	"dmr_flag_desflow"
"VA0090883"	"PROSPECT HILL SPRINGS WTP"	-78.0335	39.08713	"VA0090883001"	-78.0424999996941	39.0886111110408	0.018	"mon_ave"	0.09	"MGD"	0.018	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.246	"MGD"	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097101"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	1.806	"MGD"	NA	"08/01/2015"	"08/31/2015"	"dmr_flag_desflow"
"VA0005835"	"VDOT - I-564 TUNNEL FACILITY"	-76.301303	36.944244	"VA0005835001"	-76.2908333336822	36.9444444443727	0.0504	"mon_ave"	0.121	"MGD"	NA	"03/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0062812"	"FRONT ROYAL STP"	-78.1858	38.9354	"VA0062812001"	-78.1886111109119	38.9441666669732	4	"mon_ave"	4.07	"MGD"	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0021130"	"DAMASCUS WWTP"	-81.838346	36.650874	"VA0021130001"	-81.8438888893167	36.6513888892312	0.25	"mon_ave"	0.32	"MGD"	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0067954"	"LOUISA REGIONAL SEWAGE TREATMENT PLANT"	-77.99196	38.00989	"VA0067954001"	-77.9938888889044	38.0083333334914	0.4	"mon_ave"	0.47	"MGD"	0.8	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	5.51	"MGD"	NA	"02/01/2012"	"02/29/2012"	"dmr_flag_desflow"
"VA0059072"	"GEORGIA PACIFIC WOOD PRODUCTS LLC - SKIPPERS"	-77.524872	36.548931	"VA0059072001"	-77.5252777775145	36.5508333335461	0.0361	"mon_ave"	0.1051	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0060887"	"LAKE LAND OR WASTEWATER TREATMENT PLANT"	-77.552238	38.008816	"VA0060887001"	-77.5497222218846	38.0305555557001	0.22	"mon_ave"	0.289	"MGD"	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"
"VA0063843"	"GRETNA TOWN - SEWAGE TREATMENT PLANT"	-79.34587	36.95582	"VA0063843001"	-79.3436111112152	36.9466666664423	0.23	"mon_ave"	0.299	"MGD"	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.243	"MGD"	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.243	"MGD"	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0079863"	"PULASKI TOWN WATER TREATMENT PLANT"	-80.78363	37.05568	"VA0079863001"	-80.7866666664936	37.0555555557097	0.262	"mon_ave"	0.33	"MGD"	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0027481"	"BLACKSBURG COUNTRY CLUB WWTP"	-80.35882	37.21461	"VA0027481001"	-80.3599999995736	37.2141666666664	0.035	"mon_ave"	0.102	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0063843"	"GRETNA TOWN - SEWAGE TREATMENT PLANT"	-79.34587	36.95582	"VA0063843001"	-79.3436111112152	36.9466666664423	0.23	"mon_ave"	0.297	"MGD"	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151016"	-77.3030555554785	38.5130555556371	0.0033	"mon_ave"	0.0684	"MGD"	NA	"05/01/2014"	"05/31/2014"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151016"	-77.3030555554785	38.5130555556371	0.0033	"mon_ave"	0.0684	"MGD"	NA	"03/01/2014"	"03/31/2014"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151010"	NA	NA	0.0033	"mon_ave"	0.0684	"MGD"	NA	"03/01/2014"	"03/31/2014"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151072"	-77.4111111108379	38.5238888890946	0.0033	"mon_ave"	0.0684	"MGD"	NA	"01/01/2012"	"03/31/2012"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151010"	NA	NA	0.0033	"mon_ave"	0.0684	"MGD"	NA	"08/01/2014"	"08/31/2014"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151090"	-77.3683333334149	38.5249999997356	0.0033	"mon_ave"	0.0684	"MGD"	NA	"07/01/2012"	"09/30/2012"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317007"	-79.8194444448258	38.2180555558496	0.04	"mon_ave"	0.105	"MGD"	NA	"02/01/2017"	"02/28/2017"	"dmr_flag_desflow"
"VA0090891"	"DOMINION ENERGY - BEAR GARDEN GENERATING STATION"	-78.2848	37.6961	"VA0090891001"	-78.287500000194	37.7058333332952	0.53	"mon_ave"	0.595	"MGD"	NA	"02/01/2012"	"02/29/2012"	"dmr_flag_desflow"
"VA0089214"	"FLYING J NO 752"	-78.08698	39.29122	"VA0089214003"	-78.0880555557235	39.2866666666722	0.0093	"mon_ave"	0.07416	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0062812"	"FRONT ROYAL STP"	-78.1858	38.9354	"VA0062812001"	-78.1886111109119	38.9441666669732	4	"mon_ave"	4.064	"MGD"	NA	"06/01/2015"	"06/30/2015"	"dmr_flag_desflow"
"VA0091464"	"MOUNT WEATHER EMERGENCY OPERATIONS CENTER"	-77.88855	39.06444	"VA0091464002"	NA	NA	0.27	"mon_ave"	0.333	"MGD"	NA	"07/01/2016"	"09/30/2016"	"dmr_flag_desflow"
"VA0089214"	"FLYING J NO 752"	-78.08698	39.29122	"VA0089214003"	-78.0880555557235	39.2866666666722	0.0093	"mon_ave"	0.072	"MGD"	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0090891"	"DOMINION ENERGY - BEAR GARDEN GENERATING STATION"	-78.2848	37.6961	"VA0090891001"	-78.287500000194	37.7058333332952	0.53	"mon_ave"	0.592	"MGD"	NA	"07/01/2012"	"07/31/2012"	"dmr_flag_desflow"
"VA0081001"	"GROVE HILL PRESCHOOL ACADEMY AND TECHNICAL CENTER"	-78.61258	38.52875	"VA0081001001"	-78.6113888892202	38.5338888891743	0.0042	"mon_ave"	0.0659	"MGD"	NA	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"
"VA0021016"	"CLEVELAND STP"	-82.102382	36.928175	"VA0021016001"	-82.1622222220285	36.9380555556653	0.0399	"mon_ave"	0.101	"MGD"	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0063037"	"HUGUENOT ACADEMY INCORPORATED"	-77.88428	37.55735	"VA0063037001"	-77.8863888885476	37.5588888887074	0.004	"mon_ave"	0.065	"MGD"	0.004	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	-80.10068	37.50976	"VA0064599001"	-80.0969722225748	37.508611111245	0.175	"mon_ave"	0.236	"MGD"	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0022845"	"RAPIDAN SERVICE AUTHORITY - MADISON POTW"	-78.24016	38.38787	"VA0022845001"	-78.2366388889937	38.3800000000993	0.08	"mon_ave"	0.14	"MGD"	NA	"06/01/2018"	"06/30/2018"	"dmr_flag_desflow"
"VA0020974"	"HAMILTON SEWAGE TREATMENT PLANT"	-77.663843	39.136835	"VA0020974001"	-77.663055555608	39.1388888886685	0.16	"mon_ave"	0.22	"MGD"	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0067954"	"LOUISA REGIONAL SEWAGE TREATMENT PLANT"	-77.99196	38.00989	"VA0067954001"	-77.9938888889044	38.0083333334914	0.4	"mon_ave"	0.46	"MGD"	0.8	"06/01/2018"	"06/30/2018"	"dmr_flag_desflow"
"VA0092312"	"I-77 EXIT 1 WWTP"	-80.76294	36.582017	"VA0092312001"	-80.738055555704	36.5791666667893	0.02	"mon_ave"	0.08	"MGD"	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	-77.47482	37.93383	"VA0092657002"	-77.4738611113115	37.9326388886665	0.0002	"mon_ave"	0.06	"MGD"	NA	"03/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	-77.47482	37.93383	"VA0092657002"	-77.4738611113115	37.9326388886665	0.0002	"mon_ave"	0.0596	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
